date,team_a,team_b,goals_a,goals_b,competition,location,rating_change_a,rating_change_b,rating_a,rating_b,rank_change_a,rank_change_b,rank_a,rank_b
2008-01-30,Iran,Costa Rica,0,0,Friendly,Iran,-6,6,1776,1637,-2,1,28,53
2008-01-30,Japan,Bosnia and Herzegovina,3,0,Friendly,Japan,4,-4,1778,1537,1,-2,27,76
2008-01-30,Martinique,Canada,0,1,Friendly,Martinique,-6,6,1371,1631,-1,1,113,55
2008-01-30,Oman,Kuwait,1,1,Friendly,Oman,-6,6,1533,1426,-1,1,77,101
2008-01-30,Saudi Arabia,Luxembourg,2,1,Friendly,Saudi Arabia,0,0,1650,1038,0,0,49,185
2008-01-30,South Korea,Chile,0,1,Friendly,South Korea,-11,11,1655,1743,-1,1,45,35
2008-01-31,Angola,Tunisia,0,0,African Nations Cup,Ghana,5,-5,1583,1645,2,-2,60,51
2008-01-31,Jordan,Singapore,2,1,Friendly,Jordan,4,-4,1530,1368,0,-2,80,114
2008-01-31,Senegal,South Africa,1,1,African Nations Cup,Ghana,-9,9,1596,1481,-1,1,59,88
2008-01-31,United Arab Emirates,Iraq,0,1,Friendly,the United Arab Emirates,-7,7,1431,1646,0,2,99,50
2008-02-02,Belarus,Iceland,2,0,Friendly tournament,Malta,13,-13,1579,1391,6,-4,62,108
2008-02-02,Malta,Armenia,0,1,Friendly tournament,Malta,-12,12,1232,1433,-1,3,144,99
2008-02-03,Azerbaijan,Kazakhstan,0,0,Friendly,Turkey,0,0,1370,1378,0,0,113,111
2008-02-03,Bermuda,Cayman Islands,1,1,World Cup qualifier,Bermuda,-11,11,1082,991,0,2,175,187
2008-02-03,Ghana,Nigeria,2,1,African Nations Cup,Ghana,14,-14,1803,1713,3,0,21,40
2008-02-03,Ivory Coast,Guinea,5,0,African Nations Cup,Ghana,25,-25,1839,1597,3,-1,15,58
2008-02-03,Venezuela,Haiti,1,0,Friendly,Venezuela,4,-4,1674,1529,1,-3,42,80
2008-02-04,Armenia,Belarus,2,1,Friendly tournament,Malta,21,-21,1454,1558,4,-7,95,69
2008-02-04,Cameroon,Tunisia,3,2,African Nations Cup,Ghana,19,-19,1754,1626,4,-5,33,56
2008-02-04,Egypt,Angola,2,1,African Nations Cup,Ghana,14,-14,1753,1569,2,-4,34,64
2008-02-04,Malta,Iceland,1,0,Friendly tournament,Malta,18,-18,1250,1373,1,-3,143,111
2008-02-06,Argentina,Guatemala,5,0,Friendly,the United States,2,-2,2014,1503,0,1,3,82
2008-02-06,Aruba,Antigua and Barbuda,0,3,World Cup qualifier,Aruba,-30,30,903,1112,-5,1,199,174
2008-02-06,Australia,Qatar,3,0,World Cup qualifier,Australia,8,-8,1737,1470,1,-3,38,92
2008-02-06,Austria,Germany,0,3,Friendly,Austria,-7,7,1591,1950,-2,0,59,7
2008-02-06,Belize,Saint Kitts and Nevis,3,1,World Cup qualifier,Guatemala,43,-43,1091,1164,6,-12,176,166
2008-02-06,Bolivia,Peru,2,1,Friendly,Bolivia,9,-9,1565,1623,2,-3,69,56
2008-02-06,Burundi,Rwanda,0,0,Friendly,Burundi,-1,1,1274,1331,-1,1,137,121
2008-02-06,China,Iraq,1,1,World Cup qualifier,the United Arab Emirates,4,-4,1574,1642,2,-1,61,51
2008-02-06,Croatia,Netherlands,0,3,Friendly,Croatia,-20,20,1874,1966,-1,0,12,6
2008-02-06,Cyprus,Ukraine,1,1,Friendly,Cyprus,3,-3,1536,1727,2,-1,75,39
2008-02-06,Dominica,Barbados,1,1,World Cup qualifier,Dominica,11,-11,1003,1296,0,-2,186,132
2008-02-06,El Salvador,Anguilla,12,0,World Cup qualifier,El Salvador,0,0,1392,541,-1,0,108,231
2008-02-06,England,Switzerland,2,1,Friendly,England,5,-5,1914,1802,1,-2,8,22
2008-02-06,Georgia,Latvia,1,3,Friendly,Georgia,-22,22,1516,1492,-5,3,80,87
2008-02-06,Greece,Finland,2,1,Friendly tournament,Cyprus,9,-9,1845,1678,3,-1,14,42
2008-02-06,Honduras,Paraguay,2,0,Friendly,Honduras,18,-18,1682,1826,3,-4,41,18
2008-02-06,Hungary,Slovakia,1,1,Friendly,Cyprus,2,-2,1573,1652,0,-2,62,49
2008-02-06,Iceland,Armenia,2,0,Friendly tournament,Malta,28,-28,1401,1426,7,-6,104,101
2008-02-06,Iran,Syria,0,0,World Cup qualifier,Iran,-15,15,1761,1534,-2,4,30,78
2008-02-06,Ireland,Brazil,0,1,Friendly,Ireland,-5,5,1765,2082,2,0,29,1
2008-02-06,Israel,Romania,1,0,Friendly,Israel,12,-12,1756,1895,4,0,32,10
2008-02-06,Italy,Portugal,3,1,Friendly,Switzerland,9,-9,2040,1870,0,0,2,13
2008-02-06,Jamaica,Costa Rica,1,1,Friendly,Jamaica,-1,1,1560,1638,-3,-1,71,53
2008-02-06,Japan,Thailand,4,1,World Cup qualifier,Japan,5,-5,1783,1434,0,0,27,99
2008-02-06,Jordan,North Korea,0,1,World Cup qualifier,Jordan,-29,29,1501,1497,-5,6,84,85
2008-02-06,Lebanon,Uzbekistan,0,1,World Cup qualifier,Lebanon,-13,13,1321,1570,-6,6,125,64
2008-02-06,Macedonia,Serbia,1,1,Friendly,Macedonia,3,-3,1559,1748,-1,-1,72,36
2008-02-06,Malta,Belarus,0,1,Friendly tournament,Malta,-7,7,1243,1565,0,0,143,69
2008-02-06,Moldova,Kazakhstan,1,0,Friendly,Turkey,6,-6,1511,1372,2,-1,81,111
2008-02-06,Nicaragua,Netherlands Antilles,0,1,World Cup qualifier,Nicaragua,-23,23,1034,1135,-4,3,185,170
2008-02-06,Northern Ireland,Bulgaria,0,1,Friendly,Northern Ireland,-7,7,1572,1796,-2,2,63,23
2008-02-06,Oman,Bahrain,0,1,World Cup qualifier,Oman,-30,30,1503,1477,-5,6,82,91
2008-02-06,Poland,Czechia,2,0,Friendly tournament,Cyprus,32,-32,1813,1911,7,-2,19,9
2008-02-06,Saudi Arabia,Singapore,2,0,World Cup qualifier,Saudi Arabia,6,-6,1656,1362,3,0,46,114
2008-02-06,Slovenia,Denmark,1,2,Friendly,Slovenia,-5,5,1536,1827,-1,1,75,17
2008-02-06,South Korea,Turkmenistan,4,0,World Cup qualifier,South Korea,8,-8,1663,1373,0,-1,45,110
2008-02-06,Spain,France,1,0,Friendly,Spain,8,-8,1972,2003,0,0,5,4
2008-02-06,Trinidad and Tobago,Guadeloupe,0,0,Friendly,Trinidad and Tobago,-4,4,1492,1460,-1,-1,87,93
2008-02-06,Turkey,Sweden,0,0,Friendly,Turkey,-3,3,1811,1796,-1,0,20,23
2008-02-06,Turks and Caicos Islands,Saint Lucia,2,1,World Cup qualifier,Turks and Caicos Islands,34,-34,830,1149,3,-7,205,169
2008-02-06,United Arab Emirates,Kuwait,2,0,World Cup qualifier,the United Arab Emirates,21,-21,1452,1405,4,-1,96,103
2008-02-06,Uruguay,Colombia,2,2,Friendly,Uruguay,-2,2,1795,1840,-3,1,25,15
2008-02-06,United States,Mexico,2,2,Friendly,the United States,0,0,1772,1883,1,1,28,11
2008-02-06,Venezuela,Haiti,1,1,Friendly,Venezuela,-6,6,1668,1535,-2,3,44,77
2008-02-06,Wales,Norway,3,0,Friendly,Wales,20,-20,1650,1752,5,-6,50,35
2008-02-07,Egypt,Ivory Coast,4,1,African Nations Cup,Ghana,54,-54,1807,1785,14,-11,20,27
2008-02-07,Ghana,Cameroon,0,1,African Nations Cup,Ghana,-35,35,1768,1789,-9,7,30,26
2008-02-09,Ghana,Ivory Coast,4,2,African Nations Cup,Ghana,29,-29,1797,1756,8,-6,22,33
2008-02-09,Mozambique,Lesotho,1,0,Friendly tournament,Swaziland,7,-7,1353,1127,2,-1,115,172
2008-02-09,Swaziland,Botswana,1,4,Friendly tournament,Swaziland,-22,22,1144,1338,-4,8,169,118
2008-02-10,Botswana,Mozambique,1,0,Friendly tournament,Swaziland,16,-16,1354,1337,3,-4,115,119
2008-02-10,Egypt,Cameroon,1,0,African Nations Cup,Ghana,24,-24,1831,1765,4,-2,16,29
2008-02-10,Saint Vincent and the Grenadines,Grenada,1,2,Friendly,Saint Vincent and the Grenadines,-16,16,1309,1215,-5,2,129,153
2008-02-10,Swaziland,Lesotho,2,2,Friendly tournament,Swaziland,-5,5,1139,1132,0,1,169,171
2008-02-17,China,South Korea,2,3,East Asian Championship,China,-21,21,1553,1684,-11,4,72,41
2008-02-17,Japan,North Korea,1,1,East Asian Championship,China,-14,14,1769,1511,-1,4,28,81
2008-02-20,China,Japan,0,1,East Asian Championship,China,-14,14,1539,1783,-1,1,73,27
2008-02-20,North Korea,South Korea,1,1,East Asian Championship,China,9,-9,1520,1675,1,-2,80,43
2008-02-22,Guyana,Cuba,2,1,Friendly,Guyana,12,-12,1342,1485,5,-3,118,89
2008-02-23,China,North Korea,3,1,East Asian Championship,China,20,-20,1559,1500,2,-5,71,85
2008-02-23,Japan,South Korea,1,1,East Asian Championship,China,-6,6,1777,1681,0,1,27,42
2008-02-24,Guyana,Cuba,0,0,Friendly,Guyana,1,-1,1343,1484,0,0,118,89
2008-02-27,Dominican Republic,Haiti,1,2,Friendly,the Dominican Republic,-2,2,1071,1537,0,3,179,74
2008-02-27,Poland,Estonia,2,0,Friendly,Poland,1,-1,1814,1399,0,0,19,106
2008-02-28,Dominican Republic,Haiti,0,2,Friendly,the Dominican Republic,-3,3,1068,1540,-1,0,180,74
2008-02-29,Guadeloupe,Saint Vincent and the Grenadines,1,2,Friendly,Guadeloupe,-16,16,1444,1325,-5,5,98,124
2008-03-04,Qatar,Bahrain,1,2,Friendly,Qatar,-13,13,1457,1490,0,3,92,88
2008-03-09,Mauritius,Madagascar,1,2,Independence Tournament,Mauritius,-17,17,1165,1241,-2,5,164,144
2008-03-11,South Africa,Zimbabwe,2,1,Friendly,South Africa,7,-7,1488,1448,2,-2,89,95
2008-03-13,Saint Vincent and the Grenadines,Barbados,0,2,Friendly,Saint Vincent and the Grenadines,-20,20,1305,1316,-6,6,130,126
2008-03-14,British Virgin Islands,US Virgin Islands,0,0,Friendly,the British VirgIslands,-8,8,906,666,-1,0,198,221
2008-03-15,British Virgin Islands,US Virgin Islands,1,1,Friendly,the British VirgIslands,-8,8,898,674,-1,1,199,220
2008-03-15,China,Thailand,3,3,Friendly,China,-6,6,1553,1440,-1,0,72,99
2008-03-15,Grenada,Barbados,1,1,Friendly,Grenada,0,0,1215,1316,0,0,153,126
2008-03-16,Iceland,Faroe Islands,3,0,Friendly,Iceland,4,-4,1405,1158,1,0,103,166
2008-03-16,Qatar,Jordan,2,1,Friendly,Qatar,8,-8,1465,1493,0,-1,92,85
2008-03-19,Oman,United Arab Emirates,1,1,Friendly,Oman,-4,4,1499,1456,-2,1,84,93
2008-03-19,Trinidad and Tobago,El Salvador,1,0,Friendly,Trinidad and Tobago,5,-5,1497,1387,1,-1,85,109
2008-03-21,Bahrain,Iran,1,0,Friendly,Bahrain,15,-15,1505,1746,6,-5,82,36
2008-03-21,Kuwait,Iraq,0,0,Friendly,Kuwait,4,-4,1409,1638,0,-1,103,52
2008-03-22,Singapore,Australia,0,0,Friendly,Singapore,7,-7,1369,1730,0,0,114,38
2008-03-22,Uzbekistan,Jordan,4,1,Friendly,Uzbekistan,9,-9,1579,1484,2,-3,61,90
2008-03-23,Venezuela,El Salvador,1,0,Friendly,Venezuela,2,-2,1670,1385,0,0,45,109
2008-03-25,DR Congo,Gabon,0,0,Friendly,France,-1,1,1447,1429,-1,0,96,100
2008-03-25,Guinea,Togo,2,0,Friendly,France,9,-9,1606,1438,0,-2,57,99
2008-03-25,Nepal,Pakistan,2,1,Friendly,Nepal,8,-8,899,907,1,-1,199,197
2008-03-26,Algeria,DR Congo,1,1,Friendly,France,1,-1,1402,1446,-1,0,106,96
2008-03-26,Andorra,Latvia,0,3,Friendly,Andorra,-5,5,1064,1497,0,-3,179,90
2008-03-26,Antigua and Barbuda,Aruba,1,0,World Cup qualifier,Antigua and Barbuda,6,-6,1118,897,0,-2,174,200
2008-03-26,Armenia,Kazakhstan,1,0,Friendly,the Netherlands,8,-8,1434,1364,2,-2,99,113
2008-03-26,Austria,Netherlands,3,4,Friendly,Austria,-3,3,1588,1969,-1,0,60,6
2008-03-26,Bahamas,British Virgin Islands,1,1,World Cup qualifier,the Bahamas,-4,4,870,902,0,2,203,198
2008-03-26,Bahrain,Japan,1,0,World Cup qualifier,Bahrain,29,-29,1534,1748,5,-5,77,32
2008-03-26,Barbados,Dominica,1,0,World Cup qualifier,Barbados,3,-3,1319,1000,2,0,124,186
2008-03-26,Belarus,Turkey,2,2,Friendly,Belarus,4,-4,1569,1807,4,2,64,18
2008-03-26,Belgium,Morocco,1,4,Friendly,Belgium,-22,22,1618,1677,-3,4,54,43
2008-03-26,Bosnia and Herzegovina,Macedonia,2,2,Friendly,Bosnia and Herzegovina,-2,2,1535,1561,-1,2,76,69
2008-03-26,Botswana,Zimbabwe,0,1,Friendly,Botswana,-10,10,1344,1458,-1,1,116,94
2008-03-26,Brazil,Sweden,1,0,Friendly,England,3,-3,2085,1793,0,0,1,23
2008-03-26,Bulgaria,Finland,2,1,Friendly,Bulgaria,4,-4,1800,1674,4,-1,19,44
2008-03-26,China,Australia,0,0,World Cup qualifier,China,4,-4,1557,1726,1,-1,71,39
2008-03-26,Denmark,Czechia,1,1,Friendly,Denmark,0,0,1827,1911,2,1,15,8
2008-03-26,Ecuador,Haiti,3,1,Friendly,Ecuador,6,-6,1679,1534,2,-3,42,77
2008-03-26,Egypt,Argentina,0,2,Friendly,Egypt,-11,11,1820,2025,-1,0,17,3
2008-03-26,El Salvador,Anguilla,4,0,World Cup qualifier,the United States,1,-1,1386,540,-1,0,110,231
2008-03-26,Estonia,Canada,2,0,Friendly,Estonia,20,-20,1419,1611,3,-2,103,56
2008-03-26,France,England,1,0,Friendly,France,5,-5,2008,1909,0,-1,4,9
2008-03-26,Greece,Portugal,2,1,Friendly,Germany,11,-11,1856,1859,0,0,14,13
2008-03-26,Grenada,US Virgin Islands,10,0,World Cup qualifier,Grenada,3,-3,1218,671,2,-1,151,221
2008-03-26,Honduras,Colombia,2,1,Friendly,the United States,14,-14,1696,1826,0,-1,41,16
2008-03-26,Hungary,Slovenia,0,1,Friendly,Hungary,-14,14,1559,1550,-8,3,70,73
2008-03-26,Israel,Chile,1,0,Friendly,Israel,7,-7,1763,1736,2,2,30,35
2008-03-26,Jamaica,Trinidad and Tobago,2,2,Friendly,Jamaica,-4,4,1556,1501,-2,-2,72,88
2008-03-26,Kuwait,Iran,2,2,World Cup qualifier,Kuwait,12,-12,1421,1734,1,-2,102,38
2008-03-26,Lithuania,Azerbaijan,1,0,Friendly,Lithuania,3,-3,1583,1367,-1,1,61,112
2008-03-26,Luxembourg,Wales,0,2,Friendly,Luxembourg,-1,1,1037,1651,0,2,184,48
2008-03-26,Malta,Liechtenstein,7,1,Friendly,Malta,13,-13,1256,1180,1,-3,142,161
2008-03-26,Mexico,Ghana,2,1,Friendly,England,8,-8,1891,1789,0,-3,11,25
2008-03-26,Montenegro,Norway,3,1,Friendly,Montenegro,15,-15,1668,1737,2,0,46,34
2008-03-26,Namibia,Malawi,1,3,Friendly,Namibia,-20,20,1264,1292,-6,5,139,133
2008-03-26,North Korea,South Korea,0,0,World Cup qualifier,China,10,-10,1510,1671,-1,-3,85,45
2008-03-26,Netherlands Antilles,Nicaragua,2,0,World Cup qualifier,the Netherlands Antilles,14,-14,1149,1020,1,0,169,185
2008-03-26,Northern Ireland,Georgia,4,1,Friendly,Northern Ireland,10,-10,1582,1506,1,-6,62,86
2008-03-26,Peru,Costa Rica,3,1,Friendly,Peru,11,-11,1634,1627,6,0,50,52
2008-03-26,Poland,United States,0,3,Friendly,Poland,-24,24,1790,1796,-5,7,24,21
2008-03-26,Puerto Rico,Dominican Republic,1,0,World Cup qualifier,Puerto Rico,22,-22,958,1046,1,-1,192,181
2008-03-26,Qatar,Iraq,2,0,World Cup qualifier,Qatar,36,-36,1501,1602,4,-6,88,58
2008-03-26,Romania,Russia,3,0,Friendly,Romania,8,-8,1903,1782,0,-1,10,27
2008-03-26,Scotland,Croatia,1,1,Friendly,Scotland,0,0,1759,1874,0,0,31,12
2008-03-26,Singapore,Lebanon,2,0,World Cup qualifier,Singapore,18,-18,1387,1303,5,-5,109,130
2008-03-26,Slovakia,Iceland,1,2,Friendly,Slovakia,-18,18,1634,1423,-1,3,50,101
2008-03-26,South Africa,Paraguay,3,0,Friendly,South Africa,28,-28,1516,1798,6,-2,82,20
2008-03-26,Spain,Italy,1,0,Friendly,Spain,9,-9,1981,2031,0,0,5,2
2008-03-26,Saint Kitts and Nevis,Belize,1,1,World Cup qualifier,Saint Kitts and Nevis,-9,9,1155,1100,-1,0,166,176
2008-03-26,Saint Lucia,Turks and Caicos Islands,2,0,World Cup qualifier,Saint Lucia,5,-5,1154,825,1,0,167,205
2008-03-26,Sudan,Liberia,0,2,Friendly,Sudan,-23,23,1315,1253,-7,5,126,143
2008-03-26,Suriname,Montserrat,7,1,World Cup qualifier,Trinidad and Tobago,2,-2,1234,537,-1,0,147,232
2008-03-26,Switzerland,Germany,0,4,Friendly,Switzerland,-16,16,1786,1966,-5,0,26,7
2008-03-26,Syria,United Arab Emirates,1,1,World Cup qualifier,Syria,-9,9,1525,1465,-1,0,79,93
2008-03-26,Thailand,Oman,0,1,World Cup qualifier,Thailand,-22,22,1418,1521,-6,5,104,80
2008-03-26,Tunisia,Ivory Coast,2,0,Friendly,France,20,-20,1646,1736,6,-3,49,35
2008-03-26,Turkmenistan,Jordan,0,2,World Cup qualifier,Turkmenistan,-29,29,1344,1513,-6,7,116,83
2008-03-26,Uganda,Libya,1,1,Friendly,Uganda,1,-1,1398,1520,0,-2,107,81
2008-03-26,Ukraine,Serbia,2,0,Friendly,Ukraine,12,-12,1739,1736,6,0,33,35
2008-03-26,Uzbekistan,Saudi Arabia,3,0,World Cup qualifier,Uzbekistan,33,-33,1612,1623,6,-7,55,53
2008-03-26,Venezuela,Bolivia,0,1,Friendly,Venezuela,-15,15,1655,1580,-2,5,47,63
2008-03-27,Nepal,Pakistan,0,2,Friendly,Nepal,-19,19,880,926,-2,3,201,194
2008-03-30,Bahamas,British Virgin Islands,2,2,World Cup qualifier,the Bahamas,-4,4,866,906,0,0,203,198
2008-03-30,Cayman Islands,Bermuda,1,3,World Cup qualifier,the Cayman Islands,-31,31,960,1113,-4,2,191,175
2008-04-02,Sri Lanka,Guam,5,1,Asian Cup & Asian Challenge Cup qual,Taiwan,8,-8,957,562,0,-2,193,230
2008-04-02,Taiwan,Pakistan,1,2,Asian Cup & Asian Challenge Cup qual,Taiwan,-29,29,962,955,-3,0,190,194
2008-04-04,Sri Lanka,Pakistan,7,1,Asian Cup & Asian Challenge Cup qual,Taiwan,42,-42,999,913,6,-2,187,196
2008-04-04,Taiwan,Guam,4,1,Asian Cup & Asian Challenge Cup qual,Taiwan,4,-4,966,558,-1,0,191,230
2008-04-04,Yemen,Tanzania,2,1,Friendly,Yemen,11,-11,1209,1323,1,-2,155,122
2008-04-06,Pakistan,Guam,9,2,Asian Cup & Asian Challenge Cup qual,Taiwan,10,-10,923,548,0,0,196,230
2008-04-06,Taiwan,Sri Lanka,2,2,Asian Cup & Asian Challenge Cup qual,Taiwan,-4,4,962,1003,0,1,191,186
2008-04-09,Lebanon,Maldives,4,0,Asian Cup qualifier,Lebanon,9,-9,1312,1050,3,0,127,180
2008-04-16,Mexico,China,1,0,Friendly,the United States,3,-3,1894,1554,0,-1,11,72
2008-04-23,China,El Salvador,2,2,Friendly,the United States,-4,4,1550,1390,0,2,72,108
2008-04-23,Guatemala,Haiti,1,0,Friendly,Guatemala,8,-8,1511,1526,3,-1,84,78
2008-04-23,Maldives,Lebanon,1,2,Asian Cup qualifier,the Maldives,-11,11,1039,1323,-3,5,183,122
2008-04-24,Oman,Liberia,1,0,Friendly,Oman,2,-2,1523,1251,0,-1,80,144
2008-04-25,Indonesia,Yemen,1,0,Friendly,Indonesia,6,-6,1282,1203,0,-1,135,156
2008-04-27,Northern Mariana Islands,Guam,2,3,Marianas Cup,the Northern Mariana Islands,-20,20,543,568,-2,2,230,228
2008-04-27,Oman,Kyrgyzstan,2,0,Friendly,Oman,2,-2,1525,1192,1,0,79,157
2008-04-27,Trinidad and Tobago,Grenada,2,0,Friendly,Trinidad and Tobago,3,-3,1504,1215,0,-2,88,153
2008-04-30,Colombia,Venezuela,5,2,Friendly,Colombia,6,-6,1832,1649,1,-1,15,48
2008-04-30,Liberia,Sierra Leone,3,1,Friendly,Liberia,9,-9,1260,1207,3,-2,141,154
2008-05-03,Oman,Yemen,0,0,Friendly,Oman,-8,8,1517,1211,-2,3,81,153
2008-05-05,Afghanistan,Bangladesh,0,0,Asian Cup & Asian Challenge Cup qual,Kyrgyzstan,9,-9,817,964,0,-1,206,190
