date,team_a,team_b,goals_a,goals_b,competition,location,rating_change_a,rating_change_b,rating_a,rating_b,rank_change_a,rank_change_b,rank_a,rank_b
2024-01-08,Malaysia,Syria,2,2,Friendly,Qatar,3,-3,1305,1418,3,0,137,100
2024-01-08,Guinea,Nigeria,2,0,Friendly,the United Arab Emirates,22,-22,1444,1565,5,-3,94,66
2024-01-08,Ghana,Namibia,0,0,Friendly,Ghana,-7,7,1541,1384,0,3,69,109
2024-01-08,Botswana,Mozambique,1,1,Friendly,South Africa,1,-1,1344,1363,0,0,123,117
2024-01-09,Palestine,Saudi Arabia,0,0,Friendly,Qatar,5,-5,1410,1584,2,0,101,62
2024-01-09,Kyrgyzstan,Vietnam,2,1,Friendly,Qatar,14,-14,1271,1379,4,-4,148,110
2024-01-09,Japan,Jordan,6,1,Friendly,Qatar,4,-4,1910,1513,0,0,13,75
2024-01-09,Iran,Indonesia,5,0,Friendly,Qatar,1,-1,1830,1262,0,-1,20,151
2024-01-09,Equatorial Guinea,Djibouti,1,1,Friendly,Equatorial Guinea,-10,10,1505,921,0,0,76,197
2024-01-09,Cameroon,Zambia,1,1,Friendly,Saudi Arabia,-4,4,1613,1491,-2,1,58,82
2024-01-09,Algeria,Burundi,4,0,Friendly,Togo,3,-3,1733,1284,1,-1,36,145
2024-01-10,Tunisia,Cape Verde,2,0,Friendly,Tunisia,4,-4,1733,1475,2,-1,36,88
2024-01-10,South Africa,Lesotho,0,0,Friendly,South Africa,-8,8,1478,1239,-3,1,87,156
2024-01-10,Saudi Arabia,Hong Kong,2,0,Friendly,Qatar,2,-2,1586,1080,0,0,62,175
2024-01-10,Burkina Faso,DR Congo,2,1,Friendly,the United Arab Emirates,8,-8,1570,1486,3,-3,64,83
2024-01-10,Angola,Bahrain,3,0,Friendly,the United Arab Emirates,20,-20,1408,1425,4,-5,102,98
2024-01-11,Morocco,Sierra Leone,3,1,Friendly,Ivory Coast,1,-1,1847,1307,0,0,17,136
2024-01-12,Sweden,Estonia,2,1,Friendly,Cyprus,3,-3,1694,1362,0,-1,46,116
2024-01-12,Libya,Kuwait,3,1,Friendly,Egypt,15,-15,1394,1355,3,-4,107,117
2024-01-12,Qatar,Lebanon,3,0,Asian Cup,Qatar,13,-13,1533,1297,2,-7,70,142
2024-01-13,Syria,Uzbekistan,0,0,Asian Cup,Qatar,14,-14,1432,1633,4,-3,96,53
2024-01-13,China,Tajikistan,0,0,Asian Cup,Qatar,-4,4,1430,1383,-2,1,98,110
2024-01-13,Australia,India,2,0,Asian Cup,Qatar,3,-3,1791,1259,1,-1,26,152
2024-01-13,Ivory Coast,Guinea-Bissau,2,0,African Nations Cup,Ivory Coast,9,-9,1654,1398,1,0,50,104
2024-01-13,Iceland,Guatemala,1,0,Friendly,the United States,10,-10,1489,1484,4,-5,82,85
2024-01-14,United Arab Emirates,Hong Kong,3,1,Asian Cup,Qatar,6,-6,1524,1074,2,-3,72,178
2024-01-14,Japan,Vietnam,4,2,Asian Cup,Qatar,3,-3,1913,1376,0,-1,13,113
2024-01-14,Iran,Palestine,4,1,Asian Cup,Qatar,7,-7,1837,1403,2,-2,18,103
2024-01-14,Equatorial Guinea,Nigeria,1,1,African Nations Cup,Ivory Coast,4,-4,1509,1561,0,0,76,67
2024-01-14,Egypt,Mozambique,2,2,African Nations Cup,Ivory Coast,-18,18,1668,1381,-1,3,48,112
2024-01-14,Cape Verde,Ghana,2,1,African Nations Cup,Ivory Coast,30,-30,1505,1511,11,-6,77,75
2024-01-15,South Korea,Bahrain,3,1,Asian Cup,Qatar,8,-8,1812,1417,0,-2,22,101
2024-01-15,Jordan,Malaysia,4,0,Asian Cup,Qatar,22,-22,1535,1283,5,-9,69,145
2024-01-15,Iraq,Indonesia,3,1,Asian Cup,Qatar,9,-9,1625,1253,2,-3,55,154
2024-01-15,Senegal,Gambia,3,0,African Nations Cup,Ivory Coast,11,-11,1743,1385,3,-2,35,108
2024-01-15,Cameroon,Guinea,1,1,African Nations Cup,Ivory Coast,-11,11,1602,1455,-2,0,60,93
2024-01-15,Algeria,Angola,1,1,African Nations Cup,Ivory Coast,-18,18,1715,1426,-3,2,39,99
2024-01-16,Thailand,Kyrgyzstan,2,0,Asian Cup,Qatar,26,-26,1409,1245,7,-7,103,155
2024-01-16,Saudi Arabia,Oman,2,1,Asian Cup,Qatar,24,-24,1610,1544,3,-3,59,68
2024-01-16,Namibia,Tunisia,1,0,African Nations Cup,Ivory Coast,44,-44,1428,1689,10,-9,99,46
2024-01-16,Mali,South Africa,2,0,African Nations Cup,Ivory Coast,23,-23,1643,1455,5,-4,51,92
2024-01-16,Burkina Faso,Mauritania,1,0,African Nations Cup,Ivory Coast,14,-14,1584,1384,1,-6,63,110
2024-01-17,Qatar,Tajikistan,1,0,Asian Cup,Qatar,10,-10,1543,1373,1,-2,69,113
2024-01-17,China,Lebanon,0,0,Asian Cup,Qatar,-9,9,1421,1306,-3,5,101,136
2024-01-17,Morocco,Tanzania,3,0,African Nations Cup,Ivory Coast,5,-5,1852,1342,1,-4,16,123
2024-01-17,DR Congo,Zambia,1,1,African Nations Cup,Ivory Coast,0,0,1486,1491,0,-1,84,82
2024-01-17,Iceland,Honduras,2,0,Friendly,the United States,17,-17,1506,1514,6,-3,77,74
2024-01-18,Uzbekistan,India,3,0,Asian Cup,Qatar,9,-9,1642,1250,3,-3,51,153
2024-01-18,Palestine,United Arab Emirates,1,1,Asian Cup,Qatar,8,-8,1411,1516,2,-3,103,75
2024-01-18,Australia,Syria,1,0,Asian Cup,Qatar,6,-6,1797,1426,1,-2,25,98
2024-01-18,Ivory Coast,Nigeria,0,1,African Nations Cup,Ivory Coast,-38,38,1616,1599,-7,3,57,63
2024-01-18,Equatorial Guinea,Guinea-Bissau,4,2,African Nations Cup,Ivory Coast,26,-26,1535,1372,6,-7,70,113
2024-01-18,Egypt,Ghana,2,2,African Nations Cup,Ivory Coast,-11,11,1657,1522,-1,2,49,73
2024-01-19,Uganda,Kuwait,2,0,Friendly,Egypt,15,-15,1380,1340,6,-7,109,124
2024-01-19,Iraq,Japan,2,1,Asian Cup,Qatar,42,-42,1667,1871,7,-2,48,15
2024-01-19,Iran,Hong Kong,1,0,Asian Cup,Qatar,1,-1,1838,1073,0,0,18,178
2024-01-19,Indonesia,Vietnam,1,0,Asian Cup,Qatar,33,-33,1286,1343,9,-10,143,121
2024-01-19,Senegal,Cameroon,3,1,African Nations Cup,Ivory Coast,23,-23,1766,1579,6,-3,29,64
2024-01-19,Guinea,Gambia,1,0,African Nations Cup,Ivory Coast,20,-20,1475,1365,4,-5,88,113
2024-01-19,Cape Verde,Mozambique,3,0,African Nations Cup,Ivory Coast,29,-29,1534,1352,6,-5,72,115
2024-01-20,Jordan,South Korea,2,2,Asian Cup,Qatar,17,-17,1552,1795,3,-3,67,25
2024-01-20,Bahrain,Malaysia,1,0,Asian Cup,Qatar,16,-16,1433,1267,5,-2,97,148
2024-01-20,Mali,Tunisia,1,1,African Nations Cup,Ivory Coast,3,-3,1646,1686,0,0,51,46
2024-01-20,Angola,Mauritania,3,2,African Nations Cup,Ivory Coast,22,-22,1448,1362,4,-5,94,113
2024-01-20,Algeria,Burkina Faso,2,2,African Nations Cup,Ivory Coast,-9,9,1706,1593,-2,0,40,63
2024-01-20,United States,Slovenia,0,1,Friendly,the United States,-14,14,1760,1724,-3,1,31,38
2024-01-21,Saudi Arabia,Kyrgyzstan,2,0,Asian Cup,Qatar,8,-8,1618,1237,3,-1,56,156
2024-01-21,Oman,Thailand,0,0,Asian Cup,Qatar,-9,9,1535,1418,-1,2,70,102
2024-01-21,Tanzania,Zambia,1,1,African Nations Cup,Ivory Coast,10,-10,1352,1481,7,-5,115,87
2024-01-21,South Africa,Namibia,4,0,African Nations Cup,Ivory Coast,43,-43,1498,1385,12,-8,81,107
2024-01-21,DR Congo,Morocco,1,1,African Nations Cup,Ivory Coast,20,-20,1506,1832,6,-4,78,20
2024-01-22,Tajikistan,Lebanon,2,1,Asian Cup,Qatar,20,-20,1393,1286,3,-6,106,142
2024-01-22,Qatar,China,1,0,Asian Cup,Qatar,11,-11,1554,1410,2,-2,67,103
2024-01-22,Nigeria,Guinea-Bissau,1,0,African Nations Cup,Ivory Coast,11,-11,1610,1361,3,-5,59,115
2024-01-22,Ivory Coast,Equatorial Guinea,0,4,African Nations Cup,Ivory Coast,-69,69,1547,1604,-12,9,70,61
2024-01-22,Ghana,Mozambique,2,2,African Nations Cup,Ivory Coast,-11,11,1511,1363,-3,3,77,112
2024-01-22,Cape Verde,Egypt,2,2,African Nations Cup,Ivory Coast,8,-8,1542,1649,1,0,71,50
2024-01-23,Syria,India,1,0,Asian Cup,Qatar,13,-13,1439,1237,3,-2,96,155
2024-01-23,Palestine,Hong Kong,3,0,Asian Cup,Qatar,11,-11,1422,1062,1,-1,101,179
2024-01-23,Iran,United Arab Emirates,2,1,Asian Cup,Qatar,7,-7,1845,1509,0,-2,17,77
2024-01-23,Australia,Uzbekistan,1,1,Asian Cup,Qatar,-10,10,1787,1652,-3,2,27,50
2024-01-23,Senegal,Guinea,2,0,African Nations Cup,Ivory Coast,12,-12,1778,1463,0,-3,28,92
2024-01-23,Mauritania,Algeria,1,0,African Nations Cup,Ivory Coast,44,-44,1406,1662,8,-8,105,48
2024-01-23,Cameroon,Gambia,3,2,African Nations Cup,Ivory Coast,11,-11,1590,1354,1,-4,63,115
2024-01-23,Angola,Burkina Faso,2,0,African Nations Cup,Ivory Coast,52,-52,1500,1541,14,-8,80,71
2024-01-24,Japan,Indonesia,3,1,Asian Cup,Qatar,2,-2,1873,1284,0,-2,15,144
2024-01-24,Iraq,Vietnam,3,2,Asian Cup,Qatar,7,-7,1674,1336,2,-4,45,126
2024-01-24,South Africa,Tunisia,0,0,African Nations Cup,Ivory Coast,12,-12,1510,1674,5,0,77,45
2024-01-24,Morocco,Zambia,1,0,African Nations Cup,Ivory Coast,6,-6,1838,1475,2,-1,18,89
2024-01-24,Mali,Namibia,0,0,African Nations Cup,Ivory Coast,-16,16,1630,1401,-3,3,55,106
2024-01-24,DR Congo,Tanzania,0,0,African Nations Cup,Ivory Coast,-10,10,1496,1362,-5,3,83,113
2024-01-25,Saudi Arabia,Thailand,0,0,Asian Cup,Qatar,-13,13,1605,1431,-4,2,60,100
2024-01-25,Malaysia,South Korea,3,3,Asian Cup,Qatar,23,-23,1290,1772,7,-4,141,28
2024-01-25,Kyrgyzstan,Oman,1,1,Asian Cup,Qatar,17,-17,1254,1518,2,-2,153,74
2024-01-25,Bahrain,Jordan,1,0,Asian Cup,Qatar,33,-33,1466,1519,6,-6,92,73
2024-01-27,Nigeria,Cameroon,2,0,African Nations Cup,Ivory Coast,35,-35,1645,1555,6,-2,52,65
2024-01-27,Angola,Namibia,3,0,African Nations Cup,Ivory Coast,32,-32,1532,1369,9,-5,71,111
2024-01-28,Tajikistan,United Arab Emirates,1,1,Asian Cup,Qatar,8,-8,1401,1501,1,-2,106,81
2024-01-28,Australia,Indonesia,4,0,Asian Cup,Qatar,5,-5,1792,1279,1,-1,25,146
2024-01-28,Guinea,Equatorial Guinea,1,0,African Nations Cup,Ivory Coast,35,-35,1498,1569,10,-2,83,63
2024-01-28,DR Congo,Egypt,1,1,African Nations Cup,Ivory Coast,10,-10,1506,1639,4,-2,79,53
2024-01-29,Qatar,Palestine,2,1,Asian Cup,Qatar,10,-10,1564,1412,1,0,65,102
2024-01-29,Jordan,Iraq,3,2,Asian Cup,Qatar,35,-35,1554,1639,5,-7,69,52
2024-01-29,Ivory Coast,Senegal,1,1,African Nations Cup,Ivory Coast,9,-9,1556,1769,1,-1,67,28
2024-01-29,Cape Verde,Mauritania,1,0,African Nations Cup,Ivory Coast,16,-16,1558,1390,3,-2,66,107
2024-01-30,Uzbekistan,Thailand,2,1,Asian Cup,Qatar,11,-11,1663,1420,2,-1,47,101
2024-01-30,Saudi Arabia,South Korea,1,1,Asian Cup,Qatar,11,-11,1616,1761,2,-3,58,30
2024-01-30,South Africa,Morocco,2,0,African Nations Cup,Ivory Coast,65,-65,1575,1773,15,-8,63,26
2024-01-30,Mali,Burkina Faso,2,1,African Nations Cup,Ivory Coast,19,-19,1649,1522,6,-3,50,74
2024-01-31,Japan,Bahrain,3,1,Asian Cup,Qatar,7,-7,1880,1459,0,-1,15,94
2024-01-31,Iran,Syria,1,1,Asian Cup,Qatar,-21,21,1824,1460,-3,4,20,93
2024-02-02,South Korea,Australia,2,1,Asian Cup,Qatar,27,-27,1788,1765,5,-4,25,28
2024-02-02,Jordan,Tajikistan,1,0,Asian Cup,Qatar,15,-15,1569,1386,6,-3,64,108
2024-02-02,Nigeria,Angola,1,0,African Nations Cup,Ivory Coast,17,-17,1662,1515,3,-5,48,77
2024-02-02,DR Congo,Guinea,3,1,African Nations Cup,Ivory Coast,37,-37,1543,1461,7,-9,72,92
2024-02-02,Costa Rica,El Salvador,2,0,Friendly,Costa Rica,5,-5,1582,1403,0,0,62,104
2024-02-03,Qatar,Uzbekistan,1,1,Asian Cup,Qatar,0,0,1564,1663,-1,0,68,47
2024-02-03,Iran,Japan,2,1,Asian Cup,Qatar,29,-29,1853,1851,5,-1,15,16
2024-02-03,Ivory Coast,Mali,2,1,African Nations Cup,Ivory Coast,24,-24,1580,1625,6,-5,63,56
2024-02-03,Cape Verde,South Africa,0,0,African Nations Cup,Ivory Coast,1,-1,1559,1574,-1,-1,69,64
2024-02-06,Jordan,South Korea,2,0,Asian Cup,Qatar,58,-58,1627,1730,9,-11,56,36
2024-02-07,Qatar,Iran,3,2,Asian Cup,Qatar,37,-37,1601,1816,5,-5,63,20
2024-02-07,Nigeria,South Africa,1,1,African Nations Cup,Ivory Coast,-6,6,1656,1580,-2,-1,50,66
2024-02-07,Ivory Coast,DR Congo,1,0,African Nations Cup,Ivory Coast,16,-16,1596,1527,0,0,64,72
2024-02-10,Qatar,Jordan,3,1,Asian Cup,Qatar,30,-30,1631,1597,8,-7,55,63
2024-02-10,DR Congo,South Africa,0,0,African Nations Cup,Ivory Coast,4,-4,1531,1576,0,0,72,66
2024-02-11,Ivory Coast,Nigeria,2,1,African Nations Cup,Ivory Coast,22,-22,1618,1634,6,-4,58,54
2024-03-01,Trinidad and Tobago,Jamaica,0,1,Friendly,Trinidad and Tobago,-8,8,1424,1625,0,2,99,57
2024-03-03,Trinidad and Tobago,Jamaica,0,0,Friendly,Trinidad and Tobago,3,-3,1427,1622,0,-1,99,58
2024-03-10,Bangladesh,Sudan,0,0,Friendly,Saudi Arabia,8,-8,947,1313,1,-2,193,133
2024-03-14,Sudan,Bangladesh,3,0,Friendly,Saudi Arabia,4,-4,1317,943,0,0,133,193
2024-03-14,Kazakhstan,Turkmenistan,2,0,Friendly,the United Arab Emirates,6,-6,1487,1216,2,0,86,159
2024-03-15,Malaysia,Nepal,5,1,Friendly,Malaysia,2,-2,1292,900,0,0,141,200
2024-03-17,Sint Maarten,Anguilla,1,1,Friendly,Sint Maarten,-8,8,870,555,0,0,203,236
2024-03-18,Solomon Islands,Fiji,2,1,Friendly,the Solomon Islands,5,-5,1310,1198,1,0,135,162
2024-03-20,San Marino,Saint Kitts and Nevis,1,3,Friendly,San Marino,-7,7,770,1085,0,1,212,175
2024-03-20,Bonaire,El Salvador,1,1,Friendly,the United States,9,-9,841,1394,0,0,206,104
2024-03-20,Tonga,Samoa,1,4,Oceania Nations Cup qualifier,Tonga,-28,28,496,726,0,4,238,215
2024-03-20,Liberia,Djibouti,2,0,African Nations Cup qualifier,Morocco,8,-8,1264,913,1,0,150,197
2024-03-20,Eswatini,Somalia,3,0,African Nations Cup qualifier,Morocco,8,-8,1263,886,0,0,152,201
2024-03-21,Solomon Islands,Fiji,0,2,Friendly,the Solomon Islands,-23,23,1287,1221,-6,3,141,159
2024-03-21,Russia,Serbia,4,0,Friendly,Russia,16,-16,1773,1786,6,-3,25,24
2024-03-21,Portugal,Sweden,5,2,Friendly,Portugal,3,-3,2035,1691,1,0,3,44
2024-03-21,Montenegro,Belarus,2,0,Friendly,Turkey,12,-12,1561,1457,2,-3,69,93
2024-03-21,Malta,Slovenia,2,2,Friendly,Malta,8,-8,1257,1716,0,1,154,37
2024-03-21,Italy,Venezuela,2,1,Friendly,the United States,5,-5,1942,1751,0,-1,12,33
2024-03-21,Guinea,Vanuatu,6,0,FIFA Series,Saudi Arabia,6,-6,1467,1073,1,-1,91,177
2024-03-21,Ethiopia,Lesotho,1,2,Friendly,Ethiopia,-14,14,1285,1253,-3,0,143,155
2024-03-21,Ecuador,Guatemala,2,0,Friendly,the United States,3,-3,1886,1481,1,2,13,86
2024-03-21,Cyprus,Latvia,1,1,Friendly,Cyprus,-2,2,1320,1349,-1,1,131,117
2024-03-21,Cape Verde,Guyana,1,0,FIFA Series,Saudi Arabia,5,-5,1564,1268,2,-1,67,148
2024-03-21,Belize,Puerto Rico,1,1,Friendly,Belize,0,0,1061,1146,1,0,179,166
2024-03-21,Andorra,South Africa,1,1,FIFA Series,Algeria,13,-13,1115,1563,2,-2,170,68
2024-03-21,United Arab Emirates,Yemen,2,1,World Cup and Asian Cup qualifier,the United Arab Emirates,2,-2,1503,1102,0,-1,81,172
2024-03-21,Taiwan,Kyrgyzstan,0,2,World Cup and Asian Cup qualifier,Taiwan,-13,13,912,1267,-2,4,198,149
2024-03-21,South Korea,Thailand,1,1,World Cup and Asian Cup qualifier,South Korea,-17,17,1713,1437,-4,2,40,99
2024-03-21,Singapore,China,2,2,World Cup and Asian Cup qualifier,Singapore,10,-10,1128,1400,0,0,169,103
2024-03-21,Saudi Arabia,Tajikistan,1,0,World Cup and Asian Cup qualifier,Saudi Arabia,5,-5,1621,1381,3,0,57,108
2024-03-21,Qatar,Kuwait,3,0,World Cup and Asian Cup qualifier,Qatar,7,-7,1638,1333,2,-3,53,126
2024-03-21,Palestine,Bangladesh,5,0,World Cup and Asian Cup qualifier,Kuwait,5,-5,1417,938,0,-1,102,194
2024-03-21,Pakistan,Jordan,0,3,World Cup and Asian Cup qualifier,Pakistan,-1,1,830,1598,0,1,207,63
2024-03-21,Oman,Malaysia,2,0,World Cup and Asian Cup qualifier,Oman,8,-8,1526,1284,2,-3,74,144
2024-03-21,Myanmar,Syria,1,1,World Cup and Asian Cup qualifier,Myanmar,17,-17,927,1443,2,-3,196,96
2024-03-21,Japan,North Korea,1,0,World Cup and Asian Cup qualifier,Japan,1,-1,1852,1369,-1,0,16,110
2024-03-21,Iraq,Philippines,1,0,World Cup and Asian Cup qualifier,Iraq,1,-1,1640,1052,0,1,51,182
2024-03-21,Iran,Turkmenistan,5,0,World Cup and Asian Cup qualifier,Iran,1,-1,1817,1215,-1,-2,21,161
2024-03-21,Indonesia,Vietnam,1,0,World Cup and Asian Cup qualifier,Indonesia,18,-18,1297,1318,7,-6,139,132
2024-03-21,Hong Kong,Uzbekistan,0,2,World Cup and Asian Cup qualifier,Hong Kong,-3,3,1059,1666,-1,0,180,47
2024-03-21,Bahrain,Nepal,5,0,World Cup and Asian Cup qualifier,Bahrain,2,-2,1461,898,2,0,92,200
2024-03-21,Australia,Lebanon,2,0,World Cup and Asian Cup qualifier,Australia,2,-2,1767,1284,-2,-1,29,144
2024-03-21,Afghanistan,India,0,0,World Cup and Asian Cup qualifier,Saudi Arabia,9,-9,1086,1228,2,-2,175,158
2024-03-21,Lithuania,Gibraltar,1,0,European Nations League C,Portugal,7,-7,1326,1050,4,-2,128,183
2024-03-21,Wales,Finland,4,1,European Championship qualifier,Wales,20,-20,1715,1621,5,-7,38,57
2024-03-21,Poland,Estonia,5,1,European Championship qualifier,Poland,5,-5,1714,1357,0,-2,39,115
2024-03-21,Iceland,Israel,4,1,European Championship qualifier,Hungary,44,-44,1550,1558,8,-7,72,70
2024-03-21,Greece,Kazakhstan,5,0,European Championship qualifier,Greece,10,-10,1738,1477,2,-2,35,88
2024-03-21,Georgia,Luxembourg,2,0,European Championship qualifier,Georgia,13,-13,1650,1507,3,-5,50,80
2024-03-21,Bosnia and Herzegovina,Ukraine,1,2,European Championship qualifier,Bosnia and Herzegovina,-7,7,1478,1857,0,1,87,15
2024-03-21,United States,Jamaica,3,1,CONCACAF Nations League,the United States,12,-12,1772,1610,3,-3,27,61
2024-03-21,Mexico,Panama,3,0,CONCACAF Nations League,the United States,32,-32,1826,1733,4,-9,19,36
2024-03-22,Togo,Niger,2,1,Friendly,Morocco,6,-6,1393,1230,1,0,106,156
2024-03-22,Sudan,Guinea-Bissau,1,0,Friendly,Morocco,11,-11,1328,1350,5,-2,128,116
2024-03-22,Sri Lanka,Papua New Guinea,0,0,FIFA Series,Sri Lanka,11,-11,700,1096,4,-1,217,172
2024-03-22,Senegal,Gabon,3,0,Friendly,France,5,-5,1774,1434,2,-1,26,99
2024-03-22,Romania,Northern Ireland,1,1,Friendly,Romania,-7,7,1667,1498,-2,2,47,83
2024-03-22,Peru,Nicaragua,2,0,Friendly,Peru,2,-2,1744,1330,1,0,33,127
2024-03-22,Norway,Czechia,1,2,Friendly,Norway,-13,13,1742,1769,-2,2,34,29
2024-03-22,Nigeria,Ghana,2,1,Friendly,Morocco,7,-7,1641,1504,2,-2,52,81
2024-03-22,Netherlands,Scotland,4,0,Friendly,the Netherlands,7,-7,1977,1793,0,0,10,22
2024-03-22,Morocco,Angola,1,0,Friendly,Morocco,2,-2,1775,1513,0,0,25,77
2024-03-22,Moldova,North Macedonia,1,1,Friendly,Turkey,6,-6,1344,1561,2,-2,121,68
2024-03-22,Mali,Mauritania,2,0,Friendly,Morocco,6,-6,1631,1384,1,-1,55,107
2024-03-22,Madagascar,Burundi,1,0,Friendly tournament,Madagascar,10,-10,1321,1274,3,-3,131,147
2024-03-22,Libya,Burkina Faso,2,1,Friendly,Morocco,14,-14,1408,1508,1,-3,103,79
2024-03-22,Hungary,Turkey,1,0,Friendly,Hungary,6,-6,1839,1759,1,-1,17,31
2024-03-22,Faroe Islands,Liechtenstein,4,0,Friendly,Spain,5,-5,1269,950,3,-1,148,192
2024-03-22,Equatorial Guinea,Cambodia,2,0,FIFA Series,Saudi Arabia,1,-1,1570,847,0,0,65,205
2024-03-22,Egypt,New Zealand,1,0,FIFA Series and Capital Cup,Egypt,7,-7,1646,1518,1,0,51,75
2024-03-22,Comoros,Uganda,4,0,Friendly,Morocco,24,-24,1297,1356,8,-4,139,113
2024-03-22,Colombia,Spain,1,0,Friendly,England,11,-11,1995,2022,1,0,8,4
2024-03-22,Chile,Albania,3,0,Friendly,Italy,14,-14,1714,1617,4,-4,39,59
2024-03-22,Central African Republic,Bhutan,6,0,FIFA Series,Sri Lanka,1,-1,1303,622,1,0,137,229
2024-03-22,Bulgaria,Tanzania,1,0,FIFA Series,Azerbaijan,11,-11,1468,1351,3,-2,90,115
2024-03-22,Botswana,Rwanda,0,0,Friendly tournament,Madagascar,-2,2,1342,1306,-1,0,122,136
2024-03-22,Bermuda,Brunei,2,0,FIFA Series,Saudi Arabia,2,-2,1149,596,0,0,165,232
2024-03-22,Azerbaijan,Mongolia,1,0,FIFA Series,Azerbaijan,0,0,1497,793,-1,0,84,210
2024-03-22,Armenia,Kosovo,0,1,Friendly,Armenia,-12,12,1457,1512,-3,4,93,78
2024-03-22,Argentina,El Salvador,3,0,Friendly,the United States,0,0,2139,1394,0,-1,1,105
2024-03-22,Algeria,Bolivia,3,2,FIFA Series,Algeria,9,-9,1671,1602,2,-2,46,62
2024-03-22,Sao Tome and Principe,South Sudan,1,1,African Nations Cup qualifier,Morocco,5,-5,1059,1139,1,0,180,167
2024-03-22,Chad,Mauritius,1,0,African Nations Cup qualifier,Cameroon,14,-14,1169,1029,0,0,164,184
2024-03-22,US Virgin Islands,British Virgin Islands,1,1,World Cup qualifier,the US VirgIslands,-3,3,610,661,-1,0,231,227
2024-03-22,Anguilla,Turks and Caicos Islands,0,0,World Cup qualifier,Anguilla,3,-3,558,698,0,-3,236,220
2024-03-23,Zambia,Zimbabwe,2,2,Friendly tournament,Malawi,-6,6,1469,1340,0,2,89,123
2024-03-23,Slovakia,Austria,0,2,Friendly,Slovakia,-12,12,1649,1847,-1,1,50,17
2024-03-23,Malawi,Kenya,0,4,Friendly tournament,Malawi,-36,36,1312,1382,-16,11,134,108
2024-03-23,Ireland,Belgium,0,0,Friendly,Ireland,7,-7,1615,1983,2,0,59,9
2024-03-23,French Guiana,Haiti,1,1,Friendly,French Guiana,3,-3,1289,1493,1,1,142,84
2024-03-23,France,Germany,0,2,Friendly,France,-26,26,2083,1911,0,1,2,13
2024-03-23,England,Brazil,0,1,Friendly,England,-13,13,2001,2024,-2,2,7,4
2024-03-23,Dominican Republic,Aruba,2,0,Friendly,the Dominican Republic,4,-4,1209,997,0,-1,162,189
2024-03-23,Denmark,Switzerland,0,0,Friendly,Denmark,-4,4,1821,1795,0,1,20,22
2024-03-23,Croatia,Tunisia,0,0,FIFA Series and Capital Cup,Egypt,-10,10,1941,1684,-1,0,12,45
2024-03-23,Benin,Ivory Coast,2,2,Friendly,France,7,-7,1348,1611,4,-2,119,60
2024-03-23,Samoa,Cook Islands,1,0,Oceania Nations Cup qualifier,Tonga,18,-18,744,668,0,-2,215,224
2024-03-23,Costa Rica,Honduras,3,1,Copa America qualifier,the United States,24,-24,1606,1490,2,-9,62,85
