date,team_a,team_b,goals_a,goals_b,competition,location,rating_change_a,rating_change_b,rating_a,rating_b,rank_change_a,rank_change_b,rank_a,rank_b
2001-01-26,Algeria,Namibia,1,0,World Cup qualifier,Algeria,6,-6,1521,1315,2,-2,72,125
2001-01-27,Botswana,Swaziland,1,2,Friendly tournament,Botswana,-15,15,1084,1222,-1,3,176,151
2001-01-27,Grenada,Trinidad and Tobago,1,2,Friendly,Grenada,-4,4,1293,1653,-1,0,133,52
2001-01-27,Jamaica,Bolivia,3,0,Friendly,the United States,19,-19,1576,1576,2,0,60,60
2001-01-27,Madagascar,Ivory Coast,1,0,World Cup qualifier,Madagascar,21,-21,1479,1558,4,-1,79,62
2001-01-27,Nigeria,Sudan,3,0,World Cup qualifier,Nigeria,4,-4,1709,1316,1,-1,39,124
2001-01-27,Paraguay,South Korea,1,1,Carlsberg Cup,Hong Kong,-5,5,1861,1756,0,3,12,28
2001-01-27,Singapore,Thailand,1,1,Mikasa Challenge Cup,Singapore,7,-7,1269,1539,1,-3,139,70
2001-01-27,South Africa,Burkina Faso,1,0,World Cup qualifier,South Africa,5,-5,1656,1409,0,-1,51,105
2001-01-27,United States,China,2,1,Friendly,the United States,4,-4,1812,1660,1,-1,18,50
2001-01-28,Angola,Libya,3,1,World Cup qualifier,Angola,22,-22,1459,1415,9,-10,82,101
2001-01-28,Antigua and Barbuda,British Virgin Islands,1,1,Friendly,Antigua and Barbuda,-8,8,1137,848,0,1,166,204
2001-01-28,Botswana,Lesotho,2,1,Friendly tournament,Botswana,16,-16,1100,1202,1,-2,175,155
2001-01-28,Congo,Tunisia,1,2,World Cup qualifier,Congo,-13,13,1382,1626,-4,1,112,55
2001-01-28,Egypt,Morocco,0,0,World Cup qualifier,Egypt,-6,6,1694,1692,0,2,41,42
2001-01-28,Ghana,Liberia,1,3,World Cup qualifier,Ghana,-42,42,1449,1491,-9,10,87,77
2001-01-28,Guinea,Malawi,1,1,World Cup qualifier,Guinea,-15,15,1488,1261,-2,2,78,141
2001-01-28,Jamaica,Bulgaria,0,0,Friendly,Jamaica,0,0,1576,1687,-1,-1,61,44
2001-01-28,Jordan,North Korea,1,0,Friendly,Jordan,7,-7,1475,1440,2,-2,79,90
2001-01-28,Madagascar,Ivory Coast,1,3,World Cup qualifier,Madagascar,-32,32,1447,1590,-9,2,88,60
2001-01-28,Togo,Cameroon,0,2,World Cup qualifier,Togo,-15,15,1414,1737,-7,1,103,33
2001-01-29,Grenada,Trinidad and Tobago,0,2,Friendly,Grenada,-5,5,1288,1658,-2,1,135,51
2001-01-30,Jordan,North Korea,0,2,Friendly,Jordan,-21,21,1454,1461,-7,9,86,81
2001-01-30,Saudi Arabia,Syria,1,0,Friendly,Saudi Arabia,4,-4,1682,1512,1,-2,45,75
2001-01-30,Thailand,Kyrgyzstan,3,1,Friendly,Thailand,2,-2,1541,1172,1,0,69,163
2001-01-31,Colombia,Mexico,3,2,Friendly,the United States,11,-11,1778,1788,2,-1,23,21
2001-01-31,Lebanon,Iraq,0,0,Friendly,Lebanon,3,-3,1423,1618,2,0,97,56
2001-01-31,Sweden,Faroe Islands,0,0,Nordic Championship,Sweden,-15,15,1812,1215,-2,3,17,153
2001-02-01,Sweden,Finland,0,1,Nordic Championship,Sweden,-26,26,1786,1636,-4,4,21,54
2001-02-03,Kuwait,Bahrain,2,1,World Cup qualifier,Singapore,6,-6,1618,1290,1,-2,57,134
2001-02-03,Puerto Rico,British Virgin Islands,1,2,CONCACAF Champ & Carib Cup qual,Puerto Rico,-29,29,887,877,-2,4,198,200
2001-02-03,Saudi Arabia,Uganda,3,1,Friendly,Saudi Arabia,4,-4,1686,1427,0,0,45,94
2001-02-03,Singapore,Kyrgyzstan,0,1,World Cup qualifier,Singapore,-30,30,1239,1202,-7,7,146,156
2001-02-03,United States,Colombia,0,1,Friendly,the United States,-14,14,1798,1792,-1,3,18,20
2001-02-04,Senegal,Mali,1,0,Friendly,Senegal,6,-6,1465,1419,1,-4,81,99
2001-02-05,Fiji,Malaysia,4,1,Friendly,Fiji,8,-8,1432,1293,1,-3,94,131
2001-02-06,Bahrain,Kyrgyzstan,1,0,World Cup qualifier,Singapore,15,-15,1305,1187,7,-3,127,159
2001-02-06,Singapore,Kuwait,1,1,World Cup qualifier,Singapore,13,-13,1252,1605,4,-1,142,58
2001-02-06,Saint Martin,Montserrat,3,1,CONCACAF Champ & Carib Cup qual,Sint Maarten,3,-3,1104,603,2,0,172,221
2001-02-07,Fiji,Malaysia,2,0,Friendly,Fiji,6,-6,1438,1287,3,-3,91,135
2001-02-08,Anguilla,Montserrat,4,1,CONCACAF Champ & Carib Cup qual,Saint Martin,45,-45,542,558,0,-3,225,224
2001-02-08,Bangladesh,Vietnam,0,0,World Cup qualifier,Saudi Arabia,12,-12,1031,1240,0,-4,186,146
2001-02-08,Morocco,South Korea,1,1,Friendship Tournament,the United Arab Emirates,3,-3,1695,1753,1,-3,41,31
2001-02-08,Saudi Arabia,Mongolia,6,0,World Cup qualifier,Saudi Arabia,0,0,1686,859,0,0,45,203
2001-02-09,Fiji,Malaysia,1,2,Friendly,Fiji,-16,16,1422,1303,-5,6,96,129
2001-02-09,Kuwait,Kyrgyzstan,3,0,World Cup qualifier,Singapore,6,-6,1611,1181,0,-1,58,160
2001-02-09,Singapore,Bahrain,1,2,World Cup qualifier,Singapore,-23,23,1229,1328,-7,4,149,123
2001-02-10,China,Qatar,1,1,King's Cup,Thailand,-6,6,1654,1521,-2,2,52,72
2001-02-10,Saudi Arabia,Bangladesh,3,0,World Cup qualifier,Saudi Arabia,1,-1,1687,1030,1,0,44,186
2001-02-10,Saint Martin,Anguilla,3,1,CONCACAF Champ & Carib Cup qual,Saint Martin,1,-1,1105,541,0,0,172,225
2001-02-10,Thailand,Sweden,1,4,King's Cup,Thailand,-16,16,1525,1802,-2,4,71,18
2001-02-10,Vietnam,Mongolia,1,0,World Cup qualifier,Saudi Arabia,4,-4,1244,855,3,0,142,203
2001-02-11,British Virgin Islands,Puerto Rico,0,0,CONCACAF Champ & Carib Cup qual,the British VirgIslands,-5,5,872,892,-1,1,201,197
2001-02-11,Swaziland,Zambia,0,0,COSAFA Cup,Swaziland,6,-6,1228,1430,1,-1,150,93
2001-02-11,United Arab Emirates,South Korea,1,4,Friendship Tournament,the United Arab Emirates,-18,18,1524,1771,-3,5,71,26
2001-02-12,Armenia,Uzbekistan,2,0,Albena-Mobitel Tournament,Bulgaria,27,-27,1414,1428,7,-8,103,93
2001-02-12,Bangladesh,Mongolia,3,0,World Cup qualifier,Saudi Arabia,19,-19,1049,836,2,-2,184,205
2001-02-12,China,Sweden,2,2,King's Cup,Thailand,6,-6,1660,1796,2,-1,50,19
2001-02-12,Saudi Arabia,Vietnam,5,0,World Cup qualifier,Saudi Arabia,3,-3,1690,1241,0,-3,44,145
2001-02-12,Thailand,Qatar,1,3,King's Cup,Thailand,-29,29,1496,1550,-6,7,76,65
2001-02-14,Georgia,Ukraine,0,0,Friendly,Georgia,2,-2,1554,1728,-1,0,65,34
2001-02-14,Israel,Moldova,1,0,Friendly,Israel,2,-2,1681,1413,-1,-3,47,104
2001-02-14,Qatar,Sweden,0,0,King's Cup,Thailand,9,-9,1559,1787,2,-3,63,22
2001-02-14,Thailand,China,1,5,King's Cup,Thailand,-23,23,1473,1683,-2,4,78,46
2001-02-14,United Arab Emirates,Morocco,1,1,Friendship Tournament,the United Arab Emirates,3,-3,1527,1692,1,-1,70,42
2001-02-15,Kuwait,Finland,4,3,Friendly,Kuwait,8,-8,1619,1628,1,-1,57,55
2001-02-15,Saudi Arabia,Mongolia,6,0,World Cup qualifier,Saudi Arabia,0,0,1690,836,0,0,44,205
2001-02-15,Uzbekistan,Azerbaijan,2,1,Friendly,Bulgaria,6,-6,1434,1260,2,-1,91,140
2001-02-15,Vietnam,Bangladesh,4,0,World Cup qualifier,Saudi Arabia,19,-19,1260,1030,5,-2,140,186
2001-02-17,Saudi Arabia,Bangladesh,6,0,World Cup qualifier,Saudi Arabia,1,-1,1691,1029,1,0,43,186
2001-02-17,Sweden,China,3,0,King's Cup,Thailand,19,-19,1806,1664,4,-3,18,49
2001-02-17,Thailand,Qatar,2,0,King's Cup,Thailand,22,-22,1495,1537,2,-6,76,69
2001-02-17,Vietnam,Mongolia,4,0,World Cup qualifier,Saudi Arabia,6,-6,1266,830,1,0,139,205
2001-02-18,Oman,Finland,1,2,Friendly,Oman,-5,5,1313,1633,-2,1,126,54
2001-02-19,Bangladesh,Mongolia,2,2,World Cup qualifier,Saudi Arabia,-10,10,1019,840,0,0,186,205
2001-02-19,Saudi Arabia,Vietnam,4,0,World Cup qualifier,Saudi Arabia,3,-3,1694,1263,2,1,41,138
2001-02-19,Saint Kitts and Nevis,Saint Lucia,2,0,Friendly,Saint Kitts and Nevis,12,-12,1256,1259,0,-3,143,141
2001-02-20,Oman,Finland,0,2,Friendly,Oman,-7,7,1306,1640,-1,1,127,53
2001-02-21,Bahrain,Kyrgyzstan,2,1,World Cup qualifier,Kuwait,12,-12,1340,1169,3,-3,120,163
2001-02-21,Kuwait,Singapore,1,0,World Cup qualifier,Kuwait,2,-2,1621,1227,0,-1,57,150
2001-02-21,Macao,Hong Kong,0,2,Friendly,Macao,-10,10,965,1210,0,2,191,155
2001-02-21,Martinique,Saint Lucia,4,2,Friendly,Martinique,7,-7,1360,1252,1,-2,117,143
2001-02-21,Panama,Guatemala,2,2,Friendly,Panama,2,-2,1392,1541,1,0,109,67
2001-02-23,Libya,Togo,3,3,World Cup qualifier,Libya,-6,6,1409,1420,-4,3,105,99
2001-02-24,Bahrain,Singapore,2,0,World Cup qualifier,Kuwait,21,-21,1361,1206,4,-6,116,156
2001-02-24,Burkina Faso,Zimbabwe,1,2,World Cup qualifier,Burkina Faso,-24,24,1385,1466,-6,7,111,82
2001-02-24,Kuwait,Kyrgyzstan,2,0,World Cup qualifier,Kuwait,2,-2,1623,1167,0,0,57,163
2001-02-24,Morocco,Senegal,0,0,World Cup qualifier,Morocco,-15,15,1677,1480,-3,2,46,79
2001-02-24,Namibia,Egypt,1,1,World Cup qualifier,Namibia,13,-13,1328,1681,1,-3,124,44
2001-02-25,Antigua and Barbuda,Saint Lucia,0,1,Friendly,Antigua and Barbuda,-10,10,1127,1262,-3,4,169,139
2001-02-25,Cameroon,Zambia,1,0,World Cup qualifier,Cameroon,4,-4,1741,1426,0,-1,33,94
2001-02-25,Cayman Islands,Trinidad and Tobago,0,3,Friendly,the Cayman Islands,-3,3,1128,1661,0,-1,168,52
2001-02-25,Liberia,Sierra Leone,1,0,World Cup qualifier,Liberia,8,-8,1499,1336,1,-1,76,121
2001-02-25,Malawi,South Africa,1,2,World Cup qualifier,Malawi,-6,6,1255,1662,-4,1,143,51
2001-02-25,Oman,Maldives,5,0,Friendly,Oman,2,-2,1308,872,0,0,127,200
2001-02-25,Sudan,Ghana,1,0,World Cup qualifier,Sudan,22,-22,1338,1427,5,-4,120,92
2001-02-25,Tunisia,DR Congo,6,0,World Cup qualifier,Tunisia,16,-16,1642,1451,3,-6,53,87
2001-02-26,Cyprus,Lithuania,1,2,Friendly tournament,Cyprus,-25,25,1524,1412,-5,5,71,105
2001-02-26,Romania,Ukraine,1,0,Friendly tournament,Cyprus,11,-11,1837,1717,1,-1,14,35
2001-02-27,Algeria,Slovakia,1,1,Friendly,Algeria,4,-4,1525,1751,1,-1,71,31
2001-02-27,France,Germany,1,0,Friendly,France,3,-3,2113,1879,0,0,1,11
2001-02-27,Kuwait,Bahrain,0,1,World Cup qualifier,Kuwait,-36,36,1587,1397,-3,8,60,108
2001-02-27,Kyrgyzstan,Singapore,1,1,World Cup qualifier,Kuwait,2,-2,1169,1204,0,0,163,156
2001-02-27,Oman,Maldives,2,0,Friendly,Oman,1,-1,1309,871,0,-2,127,202
2001-02-28,Belgium,San Marino,10,1,World Cup qualifier,Belgium,0,0,1784,937,1,0,22,193
2001-02-28,Bosnia and Herzegovina,Hungary,1,1,Friendly,Bosnia and Herzegovina,1,-1,1551,1670,0,-1,65,48
2001-02-28,Colombia,Australia,3,2,Friendly,Colombia,7,-7,1799,1771,1,-1,20,25
2001-02-28,Costa Rica,Honduras,2,2,World Cup qualifier,Costa Rica,-2,2,1636,1713,0,3,55,35
2001-02-28,Croatia,Austria,1,0,Friendly,Croatia,4,-4,1892,1715,0,0,10,34
2001-02-28,Cyprus,Ukraine,4,3,Friendly tournament,Cyprus,19,-19,1543,1698,6,-4,66,39
2001-02-28,England,Spain,3,0,Friendly,England,18,-18,1870,1944,1,0,12,7
2001-02-28,Greece,Russia,3,3,Friendly,Greece,1,-1,1708,1834,2,0,38,15
2001-02-28,Italy,Argentina,1,2,Friendly,Italy,-13,13,2002,2018,-1,2,5,3
2001-02-28,Jamaica,Trinidad and Tobago,1,0,World Cup qualifier,Jamaica,19,-19,1595,1642,2,0,59,52
2001-02-28,Jordan,Bulgaria,0,2,Friendly,Jordan,-10,10,1444,1697,-3,3,88,40
2001-02-28,Liechtenstein,Latvia,0,2,Friendly,Liechtenstein,-6,6,1070,1422,-4,5,181,96
2001-02-28,Luxembourg,Finland,0,1,Friendly,Luxembourg,-2,2,1175,1642,0,2,162,52
2001-02-28,Macedonia,Czechia,1,1,Friendly,Macedonia,7,-7,1533,1910,0,0,70,8
2001-02-28,Malta,Sweden,0,3,Friendly,Malta,-2,2,1233,1808,0,-1,148,19
2001-02-28,Netherlands,Turkey,0,0,Friendly,the Netherlands,-8,8,1990,1762,0,1,6,29
2001-02-28,Northern Ireland,Norway,0,4,Friendly,Northern Ireland,-9,9,1507,1826,-1,0,74,16
2001-02-28,Poland,Switzerland,4,0,Friendly,Cyprus,16,-16,1778,1696,4,-4,23,41
2001-02-28,Portugal,Andorra,3,0,World Cup qualifier,Portugal,0,0,2018,1052,0,0,3,183
2001-02-28,Romania,Lithuania,3,0,Friendly tournament,Cyprus,4,-4,1841,1408,0,-1,14,106
2001-02-28,Slovenia,Uruguay,0,2,Friendly,Slovenia,-15,15,1648,1771,-1,4,51,25
2001-02-28,United States,Mexico,2,0,World Cup qualifier,the United States,21,-21,1819,1767,2,-6,17,28
2001-03-01,Saint Kitts and Nevis,Dominican Republic,2,1,CONCACAF Champ & Carib Cup qual,Antigua and Barbuda,12,-12,1268,1100,4,-3,138,174
2001-03-03,Antigua and Barbuda,Dominican Republic,2,3,CONCACAF Champ & Carib Cup qual,Antigua and Barbuda,-27,27,1100,1127,-5,5,174,169
2001-03-03,United States,Brazil,1,2,Friendly,the United States,-7,7,1812,2030,0,0,17,2
2001-03-04,Antigua and Barbuda,Saint Kitts and Nevis,2,2,CONCACAF Champ & Carib Cup qual,Antigua and Barbuda,4,-4,1104,1264,2,0,172,138
2001-03-04,Hong Kong,Palestine,1,1,World Cup qualifier,Hong Kong,-3,3,1207,1260,0,1,154,141
2001-03-04,Jordan,Lebanon,0,0,Friendly,Jordan,-3,3,1441,1426,0,1,88,94
2001-03-04,Qatar,Malaysia,5,1,World Cup qualifier,Hong Kong,15,-15,1552,1288,4,-5,65,134
2001-03-06,Guatemala,El Salvador,1,1,Friendly,Guatemala,-5,5,1536,1462,-1,2,69,82
2001-03-07,Honduras,Peru,0,0,Friendly,the United States,-1,1,1712,1672,-1,0,36,47
2001-03-07,Jordan,Hungary,1,1,Friendly,Jordan,4,-4,1445,1666,0,0,88,48
2001-03-07,Lebanon,Syria,2,2,Friendly,Lebanon,0,0,1426,1512,0,0,94,73
2001-03-07,Mexico,Brazil,3,3,Friendly,Mexico,4,-4,1771,2026,3,0,25,2
2001-03-08,Hong Kong,Malaysia,0,2,World Cup qualifier,Hong Kong,-32,32,1175,1320,-7,8,161,126
2001-03-08,Qatar,Palestine,2,1,World Cup qualifier,Hong Kong,6,-6,1558,1254,2,-2,63,143
2001-03-10,Botswana,Swaziland,1,0,Friendly tournament,Lesotho,20,-20,1120,1208,5,-4,170,153
2001-03-10,DR Congo,Ivory Coast,1,2,World Cup qualifier,DR Congo,-18,18,1433,1608,-6,2,92,58
2001-03-10,Kenya,Uganda,1,0,Friendly,Kenya,9,-9,1367,1418,2,-9,117,101
2001-03-10,Lesotho,Mozambique,0,0,Friendly tournament,Lesotho,-3,3,1199,1225,0,1,156,150
2001-03-10,Senegal,Namibia,4,0,World Cup qualifier,Senegal,14,-14,1494,1314,1,0,78,125
2001-03-10,Sierra Leone,Sudan,0,2,World Cup qualifier,Sierra Leone,-38,38,1298,1376,-10,6,131,114
2001-03-10,Zambia,Libya,2,0,World Cup qualifier,Zambia,20,-20,1446,1389,7,-6,87,111
2001-03-11,Egypt,Algeria,5,2,World Cup qualifier,Egypt,13,-13,1694,1512,2,0,42,72
2001-03-11,Ghana,Nigeria,0,0,World Cup qualifier,Ghana,10,-10,1437,1699,3,-1,90,38
2001-03-11,Hong Kong,Qatar,0,2,World Cup qualifier,Hong Kong,-10,10,1165,1568,-2,0,163,63
2001-03-11,Lesotho,Swaziland,2,1,Friendly tournament,Lesotho,11,-11,1210,1197,3,-3,153,156
2001-03-11,Mozambique,Botswana,3,1,Friendly tournament,Lesotho,16,-16,1241,1104,4,-2,146,172
2001-03-11,Palestine,Malaysia,1,0,World Cup qualifier,Hong Kong,24,-24,1278,1296,6,-8,137,132
2001-03-11,Togo,Angola,1,1,World Cup qualifier,Togo,-3,3,1417,1462,-2,2,101,82
2001-03-11,Zimbabwe,Malawi,2,0,World Cup qualifier,Zimbabwe,9,-9,1475,1246,1,-1,80,143
2001-03-12,Grenada,Dominica,8,3,Windward Islands Tournament,Grenada,11,-11,1299,1120,6,-2,129,169
2001-03-12,Saint Vincent and the Grenadines,Saint Lucia,2,0,Windward Islands Tournament,Grenada,24,-24,1266,1238,5,-5,139,146
2001-03-14,Grenada,Saint Lucia,4,3,Windward Islands Tournament,Grenada,9,-9,1308,1229,2,-3,127,149
2001-03-14,Panama,El Salvador,1,0,Friendly,Panama,9,-9,1401,1453,3,-2,106,84
2001-03-14,Saint Vincent and the Grenadines,Dominica,2,0,Windward Islands Tournament,Grenada,14,-14,1280,1106,2,-1,137,170
2001-03-16,Dominica,Saint Lucia,1,1,Windward Islands Tournament,Grenada,5,-5,1111,1224,0,-1,170,150
2001-03-16,Grenada,Saint Vincent and the Grenadines,1,1,Windward Islands Tournament,Grenada,-5,5,1303,1285,-1,1,128,136
2001-03-17,Botswana,Malawi,0,1,COSAFA Cup,Botswana,-18,18,1086,1264,-3,3,175,140
2001-03-18,Gabon,Mali,2,0,Friendly,Gabon,12,-12,1408,1407,5,-7,104,106
2001-03-18,Grenada,Saint Vincent and the Grenadines,2,0,Windward Islands Tournament,Grenada,15,-15,1318,1270,4,-3,124,139
2001-03-18,Saint Lucia,Dominica,1,0,Windward Islands Tournament,Grenada,10,-10,1234,1101,2,-4,148,174
2001-03-19,Egypt,Estonia,3,3,Friendly,Egypt,-8,8,1686,1376,-2,2,44,114
2001-03-20,Palestine,Hong Kong,1,0,World Cup qualifier,Qatar,14,-14,1292,1151,3,-1,134,164
2001-03-20,Qatar,Malaysia,0,0,World Cup qualifier,Qatar,-16,16,1552,1312,-2,6,65,127
2001-03-21,Honduras,Chile,3,1,Friendly,Honduras,11,-11,1723,1702,2,-2,34,37
2001-03-21,Saint Lucia,Martinique,1,1,Friendly,Saint Lucia,1,-1,1235,1359,0,0,148,120
2001-03-23,Guyana,Barbados,2,2,Friendly,Guyana,4,-4,1076,1327,1,0,177,123
2001-03-23,Hong Kong,Malaysia,2,1,World Cup qualifier,Qatar,29,-29,1180,1283,4,-9,160,136
2001-03-23,Libya,Egypt,2,0,African Nations Cup qualifier,Libya,45,-45,1434,1641,20,-10,91,54
2001-03-23,Qatar,Palestine,2,1,World Cup qualifier,Qatar,4,-4,1556,1288,2,-1,63,135
2001-03-24,Armenia,Wales,2,2,World Cup qualifier,Armenia,2,-2,1416,1554,1,-2,101,65
2001-03-24,Azerbaijan,Moldova,0,0,World Cup qualifier,Azerbaijan,3,-3,1263,1410,1,-1,142,104
2001-03-24,Bosnia and Herzegovina,Austria,1,1,World Cup qualifier,Bosnia and Herzegovina,4,-4,1555,1711,2,0,64,35
2001-03-24,British Virgin Islands,US Virgin Islands,2,0,Friendly,the British VirgIslands,5,-5,877,707,0,-1,200,214
2001-03-24,Bulgaria,Iceland,2,1,World Cup qualifier,Bulgaria,10,-10,1707,1590,2,-1,38,60
2001-03-24,Croatia,Latvia,4,1,World Cup qualifier,Croatia,3,-3,1895,1419,1,-3,9,99
2001-03-24,Cyprus,Ireland,0,4,World Cup qualifier,Cyprus,-21,21,1522,1832,-4,4,71,14
2001-03-24,England,Finland,2,1,World Cup qualifier,England,5,-5,1875,1637,0,-2,12,53
2001-03-24,France,Japan,5,0,Friendly,France,3,-3,2116,1792,0,-1,1,22
2001-03-24,Gabon,Kenya,1,1,African Nations Cup qualifier,Gabon,-8,8,1400,1375,-3,1,108,116
2001-03-24,Germany,Albania,2,1,World Cup qualifier,Germany,2,-2,1881,1499,0,-1,11,76
2001-03-24,Hungary,Lithuania,1,1,World Cup qualifier,Hungary,-15,15,1651,1423,-3,9,50,96
2001-03-24,Lesotho,Zimbabwe,0,1,African Nations Cup qualifier,Lesotho,-11,11,1199,1486,-2,0,155,80
2001-03-24,Luxembourg,Faroe Islands,0,2,World Cup qualifier,Luxembourg,-35,35,1140,1250,-3,7,165,144
2001-03-24,Madagascar,Namibia,1,2,African Nations Cup qualifier,Madagascar,-32,32,1415,1346,-16,4,102,121
2001-03-24,Malta,Denmark,0,5,World Cup qualifier,Malta,-6,6,1227,1783,-1,0,150,24
2001-03-24,Morocco,Tunisia,2,0,African Nations Cup qualifier,Morocco,19,-19,1696,1623,5,-5,40,56
2001-03-24,Netherlands,Andorra,5,0,World Cup qualifier,Spain,0,0,1990,1052,0,0,6,183
2001-03-24,Norway,Poland,2,3,World Cup qualifier,Norway,-28,28,1798,1806,-5,4,21,19
2001-03-24,Northern Ireland,Czechia,0,1,World Cup qualifier,Northern Ireland,-6,6,1501,1916,-1,0,75,8
2001-03-24,Romania,Italy,0,2,World Cup qualifier,Romania,-25,25,1816,2027,-2,3,16,2
2001-03-24,Russia,Slovenia,1,1,World Cup qualifier,Russia,-14,14,1820,1662,0,1,15,49
2001-03-24,Scotland,Belgium,2,2,World Cup qualifier,Scotland,-3,3,1742,1787,0,-1,32,23
2001-03-24,Senegal,Uganda,3,0,African Nations Cup qualifier,Senegal,19,-19,1513,1399,6,-9,72,109
2001-03-24,South Africa,Mauritius,3,0,African Nations Cup qualifier,South Africa,3,-3,1665,1239,2,-2,47,146
2001-03-24,Spain,Liechtenstein,5,0,World Cup qualifier,Spain,0,0,1944,1070,0,0,7,181
2001-03-24,Sweden,Macedonia,1,0,World Cup qualifier,Sweden,4,-4,1812,1529,2,2,17,68
2001-03-24,Trinidad and Tobago,Guatemala,3,1,Friendly,Trinidad and Tobago,7,-7,1649,1529,0,1,51,68
