date,team_a,team_b,goals_a,goals_b,competition,location,rating_change_a,rating_change_b,rating_a,rating_b,rank_change_a,rank_change_b,rank_a,rank_b
2011-01-28,South Korea,Uzbekistan,3,2,Asian Cup,Qatar,12,-12,1791,1569,1,-5,21,68
2011-01-29,Japan,Australia,1,0,Asian Cup,Qatar,25,-25,1840,1793,3,-5,12,19
2011-02-06,Poland,Moldova,1,0,Friendly,Portugal,5,-5,1671,1464,0,0,43,95
2011-02-08,Cyprus,Sweden,0,2,Friendly tournament,Cyprus,-13,13,1538,1827,-2,1,76,14
2011-02-08,Equatorial Guinea,Chad,2,0,Friendly,Equatorial Guinea,12,-12,1208,1221,1,-3,155,151
2011-02-08,Ghana,Togo,4,1,Friendly,Belgium,4,-4,1745,1377,-1,-4,29,117
2011-02-08,Ireland,Wales,3,0,Nations Cup,Ireland,8,-8,1747,1543,3,0,28,74
2011-02-08,Ivory Coast,Mali,1,0,Friendly,France,5,-5,1717,1516,1,0,36,83
2011-02-08,Peru,Panama,1,0,Friendly,Peru,6,-6,1635,1585,0,-2,52,62
2011-02-08,Romania,Ukraine,2,2,Friendly tournament,Cyprus,4,-4,1716,1804,0,-1,37,17
2011-02-09,Albania,Slovenia,1,2,Friendly,Albania,-8,8,1519,1700,-1,1,82,40
2011-02-09,Argentina,Portugal,2,1,Friendly,Switzerland,7,-7,2000,1891,0,-1,5,9
2011-02-09,Belarus,Kazakhstan,1,1,Friendly,Turkey,-8,8,1657,1328,-3,1,47,123
2011-02-09,Belgium,Finland,1,1,Friendly,Belgium,-3,3,1616,1596,0,1,55,58
2011-02-09,Cambodia,Macao,3,1,Asian Cup & Asian Challenge Cup qual,Cambodia,13,-13,817,660,0,-2,207,222
2011-02-09,Cape Verde,Burkina Faso,1,0,Friendly,Portugal,13,-13,1412,1493,3,-5,109,91
2011-02-09,Croatia,Czechia,4,2,Friendly,Croatia,5,-5,1917,1735,0,-1,7,31
2011-02-09,Cyprus,Romania,1,1,Friendly tournament,Cyprus,3,-3,1541,1713,0,-1,76,38
2011-02-09,Denmark,England,1,2,Friendly,Denmark,-7,7,1726,1931,-2,0,34,6
2011-02-09,El Salvador,Haiti,1,0,Friendly,El Salvador,6,-6,1481,1427,0,-1,93,107
2011-02-09,France,Brazil,1,0,Friendly,France,15,-15,1817,2080,3,0,15,3
2011-02-09,Gabon,DR Congo,2,0,Friendly,France,9,-9,1574,1406,5,-2,65,110
2011-02-09,Georgia,Armenia,2,1,Friendly,Cyprus,8,-8,1513,1432,2,-2,85,105
2011-02-09,Germany,Italy,1,1,Friendly,Germany,-7,7,2060,1838,0,0,4,13
2011-02-09,Greece,Canada,1,0,Friendly,Greece,4,-4,1752,1595,0,-1,27,59
2011-02-09,Guinea-Bissau,Gambia,3,1,Friendly,Portugal,22,-22,1260,1383,5,-2,141,112
2011-02-09,Honduras,Ecuador,1,1,Friendly,Honduras,-3,3,1717,1730,-1,0,35,33
2011-02-09,Hungary,Azerbaijan,2,0,Friendly,the United Arab Emirates,8,-8,1649,1449,1,-3,50,101
2011-02-09,Iran,Russia,1,0,Friendly,the United Arab Emirates,13,-13,1732,1813,3,-1,32,16
2011-02-09,Israel,Serbia,0,2,Friendly,Israel,-17,17,1669,1757,-2,4,44,26
2011-02-09,Libya,Benin,3,2,Friendly,Libya,5,-5,1530,1437,2,0,80,102
2011-02-09,Luxembourg,Slovakia,2,1,Friendly,Luxembourg,19,-19,1132,1638,4,-5,171,51
2011-02-09,Macedonia,Cameroon,0,1,Friendly,Macedonia,-11,11,1554,1658,-3,4,73,46
2011-02-09,Malaysia,Hong Kong,2,0,Friendly,Malaysia,10,-10,1251,1209,0,-2,144,154
2011-02-09,Malta,Switzerland,0,0,Friendly,Malta,9,-9,1212,1744,4,-4,152,30
2011-02-09,Mexico,Bosnia and Herzegovina,2,0,Friendly,the United States,7,-7,1852,1621,0,-1,11,54
2011-02-09,Moldova,Andorra,2,1,Friendly,Portugal,1,-1,1465,1012,0,0,95,186
2011-02-09,Morocco,Niger,3,0,Friendly,Morocco,4,-4,1573,1301,1,-1,67,131
2011-02-09,Mozambique,Botswana,1,1,Friendly,Mozambique,-1,1,1378,1430,0,1,115,106
2011-02-09,Namibia,Malawi,1,2,Friendly,Namibia,-9,9,1280,1421,-2,1,137,108
2011-02-09,Netherlands,Austria,3,1,Friendly,the Netherlands,1,-1,2105,1603,0,0,2,57
2011-02-09,Nigeria,Sierra Leone,2,1,Friendly,Nigeria,1,-1,1652,1290,0,0,49,134
2011-02-09,Philippines,Mongolia,2,0,Asian Cup & Asian Challenge Cup qual,the Philippines,11,-11,963,781,1,-1,190,209
2011-02-09,Poland,Norway,1,0,Friendly,Portugal,14,-14,1685,1794,1,-2,42,18
2011-02-09,San Marino,Liechtenstein,0,1,Friendly,San Marino,-6,6,901,1176,-2,2,198,160
2011-02-09,Scotland,Northern Ireland,3,0,Nations Cup,Ireland,20,-20,1677,1556,3,-7,43,72
2011-02-09,Senegal,Guinea,3,0,Friendly,Senegal,10,-10,1588,1503,3,-3,61,88
2011-02-09,South Africa,Kenya,2,0,Friendly,South Africa,2,-2,1608,1265,0,0,56,139
2011-02-09,Spain,Colombia,1,0,Friendly,Spain,1,-1,2116,1762,0,0,1,25
2011-02-09,Swaziland,Zambia,0,4,Friendly,Swaziland,-7,7,1140,1512,-1,1,169,86
2011-02-09,Sweden,Ukraine,1,1,Friendly tournament,Cyprus,-1,1,1826,1805,0,0,14,17
2011-02-09,Tanzania,Palestine,1,0,Friendly,Tanzania,3,-3,1366,1181,0,-1,118,159
2011-02-09,Turkey,South Korea,0,0,Friendly,Turkey,-2,2,1775,1793,0,2,23,19
2011-02-09,Venezuela,Costa Rica,2,2,Friendly,Venezuela,-4,4,1699,1668,-2,0,41,45
2011-02-10,Taiwan,Laos,5,2,Asian Cup & Asian Challenge Cup qual,Taiwan,20,-20,946,847,2,-2,192,204
2011-02-14,Bahrain,Kuwait,0,0,Friendly,Bahrain,-1,1,1454,1533,-2,0,100,78
2011-02-16,Laos,Taiwan,1,1,Asian Cup & Asian Challenge Cup qual,Laos,0,0,847,946,0,0,204,192
2011-02-16,Macao,Cambodia,3,2,Asian Cup & Asian Challenge Cup qual,Macao,23,-23,683,794,2,0,220,207
2011-03-11,Gibraltar,Faroe Islands,3,0,Friendly,Gibraltar,17,-17,1143,1192,5,-2,168,156
2011-03-15,Mongolia,Philippines,2,1,Asian Cup & Asian Challenge Cup qual,Mongolia,25,-25,806,938,2,-3,207,193
2011-03-16,Argentina,Venezuela,4,1,Friendly,Argentina,3,-3,2003,1696,0,0,5,41
2011-03-16,Botswana,Namibia,1,1,Friendly,Botswana,-6,6,1424,1286,-1,2,107,135
2011-03-17,Nepal,Bhutan,1,0,Friendly,Nepal,1,-1,977,600,0,0,188,225
2011-03-19,Nepal,Bhutan,2,1,Friendly,Nepal,1,-1,978,599,0,0,188,225
2011-03-21,India,Taiwan,3,0,Asian Cup & Asian Challenge Cup qual,Malaysia,18,-18,1153,928,5,-2,166,193
2011-03-21,Maldives,Cambodia,4,0,Asian Cup & Asian Challenge Cup qual,the Maldives,5,-5,1158,789,1,-1,165,209
2011-03-21,Myanmar,Philippines,1,1,Asian Cup & Asian Challenge Cup qual,Myanmar,-14,14,1115,952,-2,2,175,191
2011-03-21,Palestine,Bangladesh,2,0,Asian Cup & Asian Challenge Cup qual,Myanmar,12,-12,1193,919,3,-1,156,195
2011-03-21,Tajikistan,Kyrgyzstan,1,0,Asian Cup & Asian Challenge Cup qual,the Maldives,13,-13,1297,1151,4,-3,133,167
2011-03-21,Turkmenistan,Pakistan,3,0,Asian Cup & Asian Challenge Cup qual,Malaysia,4,-4,1382,894,2,0,113,199
2011-03-23,Afghanistan,Bhutan,3,0,Asian Cup & Asian Challenge Cup qual,India,18,-18,796,581,2,-2,208,227
2011-03-23,India,Pakistan,3,1,Asian Cup & Asian Challenge Cup qual,Malaysia,11,-11,1164,883,1,-2,165,201
2011-03-23,Maldives,Kyrgyzstan,2,1,Asian Cup & Asian Challenge Cup qual,the Maldives,14,-14,1172,1137,3,-4,162,171
2011-03-23,Myanmar,Bangladesh,0,2,Asian Cup & Asian Challenge Cup qual,Myanmar,-51,51,1064,970,-5,6,180,189
2011-03-23,Palestine,Philippines,0,0,Asian Cup & Asian Challenge Cup qual,Myanmar,-12,12,1181,964,-3,0,159,191
2011-03-23,Tajikistan,Cambodia,3,0,Asian Cup & Asian Challenge Cup qual,the Maldives,4,-4,1301,785,2,-1,131,210
2011-03-23,Turkmenistan,Taiwan,2,0,Asian Cup & Asian Challenge Cup qual,Malaysia,4,-4,1386,924,1,-1,112,194
2011-03-24,Cuba,El Salvador,0,1,Friendly,Cuba,-13,13,1482,1494,-3,3,93,90
2011-03-25,Afghanistan,Bhutan,2,0,Asian Cup & Asian Challenge Cup qual,India,13,-13,809,568,1,-2,207,229
2011-03-25,Austria,Belgium,0,2,European Championship qualifier,Austria,-37,37,1566,1653,-11,7,68,48
2011-03-25,China,New Zealand,1,1,Friendly,China,-4,4,1619,1574,-2,5,55,63
2011-03-25,Estonia,Uruguay,2,0,Friendly,Estonia,26,-26,1499,1865,5,-1,89,10
2011-03-25,Hungary,Netherlands,0,4,European Championship qualifier,Hungary,-9,9,1640,2114,0,0,50,2
2011-03-25,India,Turkmenistan,1,1,Asian Cup & Asian Challenge Cup qual,Malaysia,11,-11,1175,1375,3,-5,162,117
2011-03-25,Jamaica,Venezuela,0,2,Friendly,Jamaica,-17,17,1637,1713,-4,4,52,37
2011-03-25,Kyrgyzstan,Cambodia,4,3,Asian Cup & Asian Challenge Cup qual,the Maldives,5,-5,1142,780,2,0,169,210
2011-03-25,Lithuania,Poland,2,0,Friendly,Lithuania,15,-15,1603,1670,4,-1,57,43
2011-03-25,Luxembourg,France,0,2,European Championship qualifier,Luxembourg,-2,2,1130,1819,0,0,172,15
2011-03-25,Maldives,Tajikistan,0,0,Asian Cup & Asian Challenge Cup qual,the Maldives,2,-2,1174,1299,-1,-1,163,132
2011-03-25,Montenegro,Uzbekistan,1,0,Friendly,Montenegro,4,-4,1720,1565,2,0,35,69
2011-03-25,Myanmar,Palestine,1,3,Asian Cup & Asian Challenge Cup qual,Myanmar,-29,29,1035,1210,-3,6,183,153
2011-03-25,Pakistan,Taiwan,2,0,Asian Cup & Asian Challenge Cup qual,Malaysia,34,-34,917,890,6,-6,195,200
2011-03-25,Panama,Bolivia,2,0,Friendly,Panama,11,-11,1596,1570,5,-3,58,67
2011-03-25,Philippines,Bangladesh,3,0,Asian Cup & Asian Challenge Cup qual,Myanmar,36,-36,1000,934,4,-4,187,193
2011-03-25,Serbia,Northern Ireland,2,1,European Championship qualifier,Serbia,6,-6,1763,1550,1,-1,25,73
2011-03-25,Slovenia,Italy,0,1,European Championship qualifier,Slovenia,-18,18,1682,1856,-1,2,41,11
2011-03-25,South Korea,Honduras,4,0,Friendly,South Korea,10,-10,1803,1707,1,-4,18,39
2011-03-25,Spain,Czechia,2,1,European Championship qualifier,Spain,2,-2,2118,1733,0,0,1,31
2011-03-26,Albania,Belarus,1,0,European Championship qualifier,Albania,22,-22,1541,1635,6,-6,76,53
2011-03-26,Andorra,Slovakia,0,1,European Championship qualifier,Andorra,-2,2,1010,1640,0,2,186,49
2011-03-26,Armenia,Russia,0,0,European Championship qualifier,Armenia,13,-13,1445,1800,3,-2,102,18
2011-03-26,Bosnia and Herzegovina,Romania,2,1,European Championship qualifier,Bosnia and Herzegovina,20,-20,1641,1693,6,-3,48,40
2011-03-26,Bulgaria,Switzerland,0,0,European Championship qualifier,Bulgaria,-3,3,1700,1747,1,1,39,29
2011-03-26,Burkina Faso,Namibia,4,0,African Nations Cup qualifier,Burkina Faso,11,-11,1504,1275,4,-3,88,139
2011-03-26,Cape Verde,Liberia,4,2,African Nations Cup qualifier,Cape Verde,10,-10,1422,1218,0,-2,109,150
2011-03-26,Chad,Botswana,0,1,African Nations Cup qualifier,Chad,-14,14,1207,1438,-4,4,155,103
2011-03-26,Colombia,Ecuador,2,0,Friendly,Spain,14,-14,1776,1716,5,-3,21,36
2011-03-26,Costa Rica,China,2,2,Friendly,Costa Rica,-4,4,1664,1623,0,-1,45,56
2011-03-26,Cyprus,Iceland,0,0,European Championship qualifier,Cyprus,-11,11,1530,1446,-4,2,80,101
2011-03-26,Georgia,Croatia,1,0,European Championship qualifier,Georgia,34,-34,1547,1883,11,-2,74,9
2011-03-26,Germany,Kazakhstan,4,0,European Championship qualifier,Germany,1,-1,2061,1327,0,0,4,123
2011-03-26,Guinea-Bissau,Uganda,0,1,African Nations Cup qualifier,Guinea-Bissau,-10,10,1250,1567,-3,3,144,68
2011-03-26,Iraq,North Korea,2,0,Friendly,the United Arab Emirates,11,-11,1602,1488,2,-4,59,93
2011-03-26,Ireland,Macedonia,2,1,European Championship qualifier,Ireland,6,-6,1753,1548,0,-1,28,73
2011-03-26,Israel,Latvia,2,1,European Championship qualifier,Israel,8,-8,1677,1523,2,-4,42,83
2011-03-26,Jordan,Kuwait,1,1,Friendly,the United Arab Emirates,0,0,1528,1533,-1,0,82,78
2011-03-26,Kenya,Angola,2,1,African Nations Cup qualifier,Kenya,25,-25,1290,1436,4,-9,135,105
2011-03-26,Malawi,Togo,1,0,African Nations Cup qualifier,Malawi,12,-12,1433,1365,1,-3,107,119
2011-03-26,Mali,Zimbabwe,1,0,African Nations Cup qualifier,Mali,6,-6,1522,1321,-1,0,84,124
2011-03-26,Malta,Greece,0,1,European Championship qualifier,Malta,-3,3,1209,1755,0,0,152,27
2011-03-26,Mexico,Paraguay,3,1,Friendly,the United States,12,-12,1864,1772,1,-1,11,23
2011-03-26,Norway,Denmark,1,1,European Championship qualifier,Norway,-9,9,1785,1735,-1,3,20,31
2011-03-26,Portugal,Chile,1,1,Friendly,Portugal,-3,3,1888,1895,1,1,8,7
2011-03-26,Rwanda,Burundi,3,1,African Nations Cup qualifier,Rwanda,12,-12,1371,1198,1,-3,118,156
2011-03-26,Senegal,Cameroon,1,0,African Nations Cup qualifier,Senegal,18,-18,1606,1640,5,-3,57,49
2011-03-26,South Africa,Egypt,1,0,African Nations Cup qualifier,South Africa,25,-25,1633,1768,1,-5,55,25
2011-03-26,Tanzania,Central African Republic,2,1,African Nations Cup qualifier,Tanzania,9,-9,1375,1232,2,-1,116,147
2011-03-26,United States,Argentina,1,1,Friendly,the United States,4,-4,1772,1999,1,0,23,5
2011-03-26,Wales,England,0,2,European Championship qualifier,Wales,-10,10,1533,1941,-4,0,78,6
2011-03-27,Algeria,Morocco,1,0,African Nations Cup qualifier,Algeria,21,-21,1482,1552,2,-5,94,71
2011-03-27,Brazil,Scotland,2,0,Friendly,England,3,-3,2083,1674,0,-1,3,43
2011-03-27,Congo,Ghana,0,3,African Nations Cup qualifier,Congo,-13,13,1367,1758,-4,3,117,27
2011-03-27,DR Congo,Mauritius,3,0,African Nations Cup qualifier,DR Congo,4,-4,1410,1025,0,0,110,184
2011-03-27,Ivory Coast,Benin,2,1,African Nations Cup qualifier,Ghana,7,-7,1724,1430,1,-3,34,107
2011-03-27,Madagascar,Guinea,1,1,African Nations Cup qualifier,Madagascar,9,-9,1243,1494,0,-1,146,90
2011-03-27,Mozambique,Zambia,0,2,African Nations Cup qualifier,Mozambique,-27,27,1351,1539,-5,9,120,77
2011-03-27,Niger,Sierra Leone,3,1,African Nations Cup qualifier,Niger,21,-21,1322,1269,6,-4,125,139
2011-03-27,Nigeria,Ethiopia,4,0,African Nations Cup qualifier,Nigeria,6,-6,1658,1314,1,-4,46,129
2011-03-27,Sri Lanka,Tajikistan,2,2,Friendly,Sri Lanka,6,-6,946,1293,0,-2,192,134
2011-03-27,Saint Kitts and Nevis,Grenada,0,0,Friendly,Saint Kitts and Nevis,1,-1,1170,1298,0,0,165,132
2011-03-27,Sudan,Swaziland,3,0,African Nations Cup qualifier,Sudan,12,-12,1328,1128,5,-1,123,172
2011-03-28,Guatemala,Bolivia,1,1,Friendly,Guatemala,1,-1,1436,1569,1,0,104,66
2011-03-28,Libya,Comoros,3,0,African Nations Cup qualifier,Mali,1,-1,1531,863,0,-1,81,203
2011-03-29,Belgium,Azerbaijan,4,1,European Championship qualifier,Belgium,10,-10,1663,1439,1,-2,46,102
2011-03-29,Canada,Belarus,1,0,Friendly,Turkey,11,-11,1606,1624,4,-3,58,56
2011-03-29,Chile,Colombia,2,0,Friendly,the Netherlands,10,-10,1905,1766,0,-3,7,24
2011-03-29,China,Honduras,3,0,Friendly,China,17,-17,1640,1690,6,-2,50,40
2011-03-29,Costa Rica,Argentina,0,0,Friendly,Costa Rica,6,-6,1670,1993,0,0,45,5
2011-03-29,Cuba,Panama,0,2,Friendly,Cuba,-14,14,1468,1610,-1,3,95,57
2011-03-29,Cyprus,Bulgaria,0,1,Friendly,Cyprus,-8,8,1522,1708,-2,1,84,38
2011-03-29,Czechia,Liechtenstein,2,0,European Championship qualifier,Czechia,1,-1,1734,1175,0,-1,32,161
2011-03-29,Ecuador,Peru,0,0,Friendly,the Netherlands,-2,2,1714,1637,-1,0,37,53
2011-03-29,El Salvador,Jamaica,2,3,Friendly,El Salvador,-9,9,1485,1646,-3,4,93,48
2011-03-29,England,Ghana,1,1,Friendly,England,-7,7,1934,1765,0,2,6,25
2011-03-29,Equatorial Guinea,Gambia,1,0,Friendly,Equatorial Guinea,12,-12,1220,1371,4,-3,150,115
2011-03-29,Estonia,Serbia,1,1,European Championship qualifier,Estonia,9,-9,1508,1754,2,-1,87,27
2011-03-29,France,Croatia,0,0,Friendly,France,-1,1,1818,1884,0,0,15,9
2011-03-29,Germany,Australia,1,2,Friendly,Germany,-18,18,2043,1811,0,3,4,16
2011-03-29,Greece,Poland,0,0,Friendly,Greece,-5,5,1750,1675,0,1,28,43
2011-03-29,Ireland,Uruguay,2,3,Friendly,Ireland,-10,10,1743,1875,-2,0,31,10
2011-03-29,Israel,Georgia,1,0,European Championship qualifier,Israel,8,-8,1685,1539,1,-4,41,78
2011-03-29,Jordan,North Korea,1,1,Friendly,the United Arab Emirates,-1,1,1527,1489,1,1,82,92
2011-03-29,Kuwait,Iraq,1,0,Friendly,the United Arab Emirates,12,-12,1545,1590,4,-3,75,62
2011-03-29,Lithuania,Spain,1,3,European Championship qualifier,Lithuania,-5,5,1598,2123,-2,0,60,1
2011-03-29,Mexico,Venezuela,1,1,Friendly,the United States,-4,4,1860,1717,-1,1,12,36
2011-03-29,Netherlands,Hungary,5,3,European Championship qualifier,the Netherlands,2,-2,2116,1638,0,-3,2,52
2011-03-29,Nigeria,Kenya,3,0,Friendly,Nigeria,2,-2,1660,1288,-1,0,47,135
2011-03-29,Northern Ireland,Slovenia,0,0,European Championship qualifier,Northern Ireland,2,-2,1552,1680,1,-1,71,42
2011-03-29,Oman,Tunisia,2,1,Friendly,Oman,8,-8,1543,1566,2,-4,76,67
2011-03-29,Portugal,Finland,2,0,Friendly,Portugal,3,-3,1891,1593,0,-1,8,61
2011-03-29,Qatar,Russia,1,1,Friendly,Qatar,4,-4,1546,1796,1,0,74,18
2011-03-29,Romania,Luxembourg,3,1,European Championship qualifier,Romania,1,-1,1694,1129,1,0,39,171
2011-03-29,Slovakia,Denmark,1,2,Friendly,Slovakia,-10,10,1630,1745,-6,1,55,30
2011-03-29,Sri Lanka,Tajikistan,0,2,Friendly,Sri Lanka,-6,6,940,1299,0,2,192,132
2011-03-29,Sweden,Moldova,2,1,European Championship qualifier,Sweden,3,-3,1829,1462,0,0,14,96
2011-03-29,Turkey,Austria,2,0,European Championship qualifier,Turkey,9,-9,1784,1557,0,-2,22,70
2011-03-29,Ukraine,Italy,0,2,Friendly,Ukraine,-17,17,1788,1873,-3,1,19,11
2011-03-29,United States,Paraguay,0,1,Friendly,the United States,-13,13,1759,1785,-3,3,26,20
2011-04-02,Grenada,Saint Kitts and Nevis,0,1,Friendly,Grenada,-16,16,1282,1186,-3,7,136,158
2011-04-03,Tahiti,New Caledonia,1,3,Friendly,Tahiti,-14,14,1157,1300,-1,3,166,132
