date,team_a,team_b,goals_a,goals_b,competition,location,rating_change_a,rating_change_b,rating_a,rating_b,rank_change_a,rank_change_b,rank_a,rank_b
2021-03-25,Gambia,Angola,1,0,African Nations Cup qualifier,The Gambia,14,-14,1369,1336,5,-6,111,123
2021-03-25,Gabon,DR Congo,3,0,African Nations Cup qualifier,Gabon,32,-32,1463,1468,6,-9,90,89
2021-03-25,Equatorial Guinea,Tanzania,1,0,African Nations Cup qualifier,Equatorial Guinea,11,-11,1356,1275,1,-1,118,138
2021-03-25,Comoros,Togo,0,0,African Nations Cup qualifier,the Comoros,-3,3,1239,1296,-1,3,150,132
2021-03-25,Botswana,Zimbabwe,0,1,African Nations Cup qualifier,Botswana,-20,20,1295,1437,-2,2,133,96
2021-03-25,Tajikistan,Mongolia,3,0,World Cup and Asian Cup qualifier,Tajikistan,2,-2,1243,730,1,0,149,216
2021-03-25,Sweden,Georgia,1,0,World Cup qualifier,Sweden,3,-3,1823,1503,1,0,19,77
2021-03-25,Spain,Greece,1,1,World Cup qualifier,Spain,-18,18,2031,1644,-1,4,5,48
2021-03-25,Scotland,Austria,2,2,World Cup qualifier,Scotland,2,-2,1661,1784,0,-1,44,27
2021-03-25,Romania,North Macedonia,3,2,World Cup qualifier,Romania,10,-10,1676,1559,1,-3,42,68
2021-03-25,Moldova,Faroe Islands,1,1,World Cup qualifier,Moldova,-4,4,1222,1265,-1,2,153,143
2021-03-25,Liechtenstein,Armenia,0,1,World Cup qualifier,Liechtenstein,-6,6,1109,1528,0,0,179,75
2021-03-25,Italy,Northern Ireland,2,0,World Cup qualifier,Italy,3,-3,2000,1583,0,1,6,61
2021-03-25,Israel,Denmark,0,2,World Cup qualifier,Israel,-12,12,1579,1939,-2,1,63,12
2021-03-25,Hungary,Poland,3,3,World Cup qualifier,Hungary,-2,2,1742,1814,0,1,37,21
2021-03-25,Germany,Iceland,3,0,World Cup qualifier,Germany,6,-6,1961,1627,1,-2,8,52
2021-03-25,England,San Marino,5,0,World Cup qualifier,England,0,0,1961,830,0,0,8,209
2021-03-25,Bulgaria,Switzerland,1,3,World Cup qualifier,Bulgaria,-11,11,1493,1881,-4,0,82,15
2021-03-25,Andorra,Albania,0,1,World Cup qualifier,Andorra,-3,3,1033,1559,0,1,185,68
2021-03-25,Trinidad and Tobago,Guyana,3,0,World Cup qualifier,the Dominican Republic,23,-23,1366,1195,8,-8,113,162
2021-03-25,Panama,Barbados,1,0,World Cup qualifier,the Dominican Republic,3,-3,1541,1108,0,0,74,180
2021-03-25,Haiti,Belize,2,0,World Cup qualifier,Haiti,3,-3,1560,1135,1,0,67,176
2021-03-25,El Salvador,Grenada,2,0,World Cup qualifier,El Salvador,6,-6,1485,1205,4,-4,83,159
2021-03-25,Curaçao,Saint Vincent and the Grenadines,5,0,World Cup qualifier,Curaçao,10,-10,1422,1167,1,-2,99,168
2021-03-25,Canada,Bermuda,5,1,World Cup qualifier,the United States,11,-11,1610,1280,4,-1,56,137
2021-03-26,Niger,Ivory Coast,0,3,African Nations Cup qualifier,Niger,-13,13,1241,1630,-3,3,149,52
2021-03-26,Mauritania,Morocco,0,0,African Nations Cup qualifier,Mauritania,12,-12,1349,1669,2,-1,119,42
2021-03-26,Eswatini,Guinea-Bissau,1,3,African Nations Cup qualifier,Eswatini,-24,24,1098,1319,-3,3,180,130
2021-03-26,Congo,Senegal,0,0,African Nations Cup qualifier,Congo,13,-13,1388,1742,3,-1,105,36
2021-03-26,Cape Verde,Cameroon,3,1,African Nations Cup qualifier,Cape Verde,40,-40,1424,1564,6,-7,98,65
2021-03-26,Burundi,Central African Republic,2,2,African Nations Cup qualifier,Burundi,-1,1,1249,1332,0,0,147,125
2021-03-26,Chile,Bolivia,2,1,Friendly,Chile,3,-3,1816,1580,1,0,21,61
2021-03-27,Wales,Mexico,1,0,Friendly,Wales,10,-10,1833,1918,1,0,18,13
2021-03-27,Qatar,Azerbaijan,2,1,Friendly,Hungary,4,-4,1645,1378,5,-2,45,108
2021-03-27,Nepal,Bangladesh,0,0,Friendly tournament,Nepal,-6,6,903,854,-2,1,199,206
2021-03-27,Bosnia and Herzegovina,Costa Rica,0,0,Friendly,Bosnia and Herzegovina,-3,3,1640,1624,1,1,48,54
2021-03-27,Lesotho,Sierra Leone,0,0,African Nations Cup qualifier,Lesotho,-3,3,1292,1348,-1,1,135,120
2021-03-27,Benin,Nigeria,0,1,African Nations Cup qualifier,Benin,-15,15,1461,1683,-2,2,90,41
2021-03-27,Slovakia,Malta,2,2,World Cup qualifier,Slovakia,-18,18,1634,1227,-4,4,50,151
2021-03-27,Serbia,Portugal,2,2,World Cup qualifier,Serbia,8,-8,1793,2031,1,0,25,4
2021-03-27,Russia,Slovenia,2,1,World Cup qualifier,Russia,10,-10,1759,1645,4,0,31,45
2021-03-27,Norway,Turkey,0,3,World Cup qualifier,Spain,-32,32,1734,1826,-8,5,38,19
2021-03-27,Netherlands,Latvia,2,0,World Cup qualifier,the Netherlands,1,-1,1953,1249,0,0,10,146
2021-03-27,Montenegro,Gibraltar,4,1,World Cup qualifier,Montenegro,3,-3,1545,1088,0,0,73,181
2021-03-27,Ireland,Luxembourg,0,1,World Cup qualifier,Ireland,-36,36,1613,1396,-8,13,55,104
2021-03-27,Czechia,Belgium,1,1,World Cup qualifier,Czechia,12,-12,1780,2104,1,0,28,2
2021-03-27,Croatia,Cyprus,1,0,World Cup qualifier,Croatia,1,-1,1834,1336,0,0,17,122
2021-03-27,Belarus,Estonia,4,2,World Cup qualifier,Belarus,13,-13,1509,1361,2,-6,77,116
2021-03-27,US Virgin Islands,Antigua and Barbuda,0,3,World Cup qualifier,the US VirgIslands,-9,9,693,1152,-2,1,220,172
2021-03-27,Suriname,Aruba,6,0,World Cup qualifier,the United States,7,-7,1324,884,2,1,129,202
2021-03-27,Nicaragua,Turks and Caicos Islands,7,0,World Cup qualifier,the Dominican Republic,7,-7,1213,782,1,0,156,210
2021-03-27,Guatemala,British Virgin Islands,3,0,World Cup qualifier,Curaçao,0,0,1494,607,0,0,81,231
2021-03-27,Dominican Republic,Anguilla,6,0,World Cup qualifier,the United States,2,-2,1184,548,0,0,164,236
2021-03-27,Bahamas,Saint Kitts and Nevis,0,4,World Cup qualifier,the Bahamas,-18,18,884,1224,-1,4,202,153
2021-03-28,Northern Ireland,United States,1,2,Friendly,Northern Ireland,-8,8,1575,1765,-2,4,62,30
2021-03-28,Greece,Honduras,2,1,Friendly,Greece,6,-6,1650,1604,2,-1,45,57
2021-03-28,Tunisia,Equatorial Guinea,2,1,African Nations Cup qualifier,Tunisia,4,-4,1643,1352,1,0,48,118
2021-03-28,Tanzania,Libya,1,0,African Nations Cup qualifier,Tanzania,20,-20,1295,1355,4,-7,134,117
2021-03-28,Sudan,South Africa,2,0,African Nations Cup qualifier,Sudan,36,-36,1383,1478,14,-9,107,85
2021-03-28,Namibia,Guinea,2,1,African Nations Cup qualifier,Namibia,23,-23,1333,1432,8,-4,124,97
2021-03-28,Ghana,Sao Tome and Principe,3,1,African Nations Cup qualifier,Ghana,1,-1,1605,1064,2,0,56,183
2021-03-28,Ukraine,Finland,1,1,World Cup qualifier,Ukraine,-12,12,1837,1710,-1,0,17,40
2021-03-28,Switzerland,Lithuania,1,0,World Cup qualifier,Switzerland,1,-1,1882,1361,0,1,15,114
2021-03-28,San Marino,Hungary,0,3,World Cup qualifier,San Marino,-1,1,829,1743,0,0,209,35
2021-03-28,Romania,Germany,0,1,World Cup qualifier,Romania,-10,10,1666,1971,-1,0,43,8
2021-03-28,Poland,Andorra,3,0,World Cup qualifier,Poland,0,0,1814,1033,0,0,23,185
2021-03-28,North Macedonia,Liechtenstein,5,0,World Cup qualifier,North Macedonia,3,-3,1562,1106,1,-1,67,179
2021-03-28,Kosovo,Sweden,0,3,World Cup qualifier,Kosovo,-15,15,1484,1838,-3,5,82,16
2021-03-28,Kazakhstan,France,0,2,World Cup qualifier,Kazakhstan,-1,1,1332,2077,-1,0,125,3
2021-03-28,Israel,Scotland,1,1,World Cup qualifier,Israel,-1,1,1578,1662,1,0,61,44
2021-03-28,Georgia,Spain,1,2,World Cup qualifier,Georgia,-3,3,1500,2034,1,0,77,4
2021-03-28,Denmark,Moldova,8,0,World Cup qualifier,Denmark,1,-1,1940,1221,0,0,12,155
2021-03-28,Bulgaria,Italy,0,2,World Cup qualifier,Bulgaria,-5,5,1488,2005,2,0,80,6
2021-03-28,Austria,Faroe Islands,3,1,World Cup qualifier,Austria,2,-2,1786,1263,0,0,27,143
2021-03-28,Armenia,Iceland,2,0,World Cup qualifier,Armenia,30,-30,1558,1597,5,-6,70,58
2021-03-28,Albania,England,0,2,World Cup qualifier,Albania,-9,9,1550,1970,-5,-1,73,9
2021-03-28,Puerto Rico,Trinidad and Tobago,1,1,World Cup qualifier,Puerto Rico,14,-14,995,1352,0,-5,191,118
2021-03-28,Panama,Dominica,2,1,World Cup qualifier,the Dominican Republic,2,-2,1543,1011,-1,0,75,187
2021-03-28,El Salvador,Montserrat,1,1,World Cup qualifier,Curaçao,-19,19,1466,893,-5,3,88,202
2021-03-28,Curaçao,Cuba,2,1,World Cup qualifier,Guatemala,11,-11,1433,1252,4,-1,96,145
2021-03-29,Uzbekistan,Iraq,0,1,Friendly,Uzbekistan,-11,11,1552,1638,-5,2,71,50
2021-03-29,United Arab Emirates,India,6,0,Friendly,the United Arab Emirates,5,-5,1437,1195,3,0,94,161
2021-03-29,Nepal,Bangladesh,2,1,Friendly tournament,Nepal,9,-9,912,845,2,-1,197,207
2021-03-29,Kuwait,Lebanon,1,1,Friendly,the United Arab Emirates,0,0,1401,1389,1,0,102,105
2021-03-29,Ecuador,Bolivia,2,1,Friendly,Ecuador,2,-2,1828,1578,0,0,20,60
2021-03-29,Zimbabwe,Zambia,0,2,African Nations Cup qualifier,Zimbabwe,-37,37,1400,1492,-8,13,103,80
2021-03-29,Togo,Kenya,1,2,African Nations Cup qualifier,Togo,-22,22,1274,1387,-5,6,138,107
2021-03-29,Malawi,Uganda,1,0,African Nations Cup qualifier,Malawi,23,-23,1349,1457,7,-8,121,91
2021-03-29,Egypt,Comoros,4,0,African Nations Cup qualifier,Egypt,5,-5,1598,1234,1,0,58,150
2021-03-29,DR Congo,Gambia,1,0,African Nations Cup qualifier,DR Congo,10,-10,1478,1359,2,-6,85,117
2021-03-29,Burkina Faso,South Sudan,1,0,African Nations Cup qualifier,Burkina Faso,1,-1,1553,1079,1,0,70,182
2021-03-29,Angola,Gabon,2,0,African Nations Cup qualifier,Angola,32,-32,1368,1431,9,-8,113,97
2021-03-29,Algeria,Botswana,5,0,African Nations Cup qualifier,Algeria,3,-3,1740,1292,0,0,37,134
2021-03-29,Canada,Cayman Islands,11,0,World Cup qualifier,the United States,2,-2,1612,907,0,-1,55,198
2021-03-30,Mexico,Costa Rica,1,0,Friendly,Austria,3,-3,1921,1621,0,1,13,52
2021-03-30,Ireland,Qatar,1,1,Friendly,Hungary,1,-1,1614,1644,1,-1,53,47
2021-03-30,Iran,Syria,3,0,Friendly,Iran,3,-3,1766,1476,1,-3,30,87
2021-03-30,Bahrain,Jordan,1,2,Friendly,Bahrain,-15,15,1557,1492,-4,7,68,80
2021-03-30,Senegal,Eswatini,1,1,African Nations Cup qualifier,Senegal,-19,19,1723,1117,-2,2,38,178
2021-03-30,Nigeria,Lesotho,3,0,African Nations Cup qualifier,Nigeria,4,-4,1687,1288,0,-2,41,136
2021-03-30,Mozambique,Cape Verde,0,1,African Nations Cup qualifier,Mozambique,-17,17,1256,1441,-6,4,145,94
2021-03-30,Morocco,Burundi,1,0,African Nations Cup qualifier,Morocco,2,-2,1671,1247,0,-2,42,148
2021-03-30,Madagascar,Niger,0,0,African Nations Cup qualifier,Madagascar,-12,12,1368,1253,-3,3,112,146
2021-03-30,Ivory Coast,Ethiopia,3,1,African Nations Cup qualifier,Ivory Coast,5,-5,1635,1326,1,0,51,128
2021-03-30,Guinea-Bissau,Congo,3,0,African Nations Cup qualifier,Guinea-Bissau,32,-32,1351,1356,9,-13,123,119
2021-03-30,Central African Republic,Mauritania,0,1,African Nations Cup qualifier,Central African Republic,-25,25,1307,1374,-6,12,132,109
2021-03-30,Cameroon,Rwanda,0,0,African Nations Cup qualifier,Cameroon,-16,16,1548,1300,-8,3,73,133
2021-03-30,Saudi Arabia,Palestine,5,0,World Cup and Asian Cup qualifier,Saudi Arabia,16,-16,1575,1399,6,-3,62,103
2021-03-30,Japan,Mongolia,14,0,World Cup and Asian Cup qualifier,Japan,0,0,1758,730,1,0,33,216
2021-03-30,Wales,Czechia,1,0,World Cup qualifier,Wales,12,-12,1845,1768,3,-1,16,29
2021-03-30,Turkey,Latvia,3,3,World Cup qualifier,Turkey,-19,19,1807,1268,-2,5,23,141
2021-03-30,Slovakia,Russia,2,1,World Cup qualifier,Slovakia,21,-21,1655,1738,6,-5,45,37
2021-03-30,Montenegro,Norway,0,1,World Cup qualifier,Montenegro,-15,15,1530,1749,-1,4,75,34
2021-03-30,Luxembourg,Portugal,1,3,World Cup qualifier,Luxembourg,-3,3,1393,2034,0,1,104,4
2021-03-30,Gibraltar,Netherlands,0,7,World Cup qualifier,Gibraltar,-1,1,1087,1954,0,0,181,10
2021-03-30,Cyprus,Slovenia,1,0,World Cup qualifier,Cyprus,31,-31,1367,1614,10,-7,114,53
2021-03-30,Croatia,Malta,3,0,World Cup qualifier,Croatia,1,-1,1835,1226,-1,-1,19,152
2021-03-30,Belgium,Belarus,8,0,World Cup qualifier,Belgium,2,-2,2106,1507,0,0,2,76
2021-03-30,Azerbaijan,Serbia,1,2,World Cup qualifier,Azerbaijan,-6,6,1372,1799,0,0,110,25
2021-03-30,Saint Vincent and the Grenadines,British Virgin Islands,3,0,World Cup qualifier,Curaçao,3,-3,1170,604,0,0,168,231
2021-03-30,Guyana,Bahamas,4,0,World Cup qualifier,the Dominican Republic,11,-11,1206,873,2,-2,159,205
2021-03-30,Grenada,US Virgin Islands,1,0,World Cup qualifier,Grenada,1,-1,1206,692,0,-1,159,221
2021-03-30,Bermuda,Aruba,5,0,World Cup qualifier,Bermuda,4,-4,1284,880,0,0,137,203
2021-03-30,Belize,Turks and Caicos Islands,5,0,World Cup qualifier,the Dominican Republic,9,-9,1144,773,2,0,174,210
2021-03-30,Barbados,Anguilla,1,0,World Cup qualifier,the Dominican Republic,2,-2,1110,546,-1,0,179,236
2021-03-31,Switzerland,Finland,3,2,Friendly,Switzerland,3,-3,1885,1707,0,0,15,40
2021-03-31,Sweden,Estonia,1,0,Friendly,Sweden,1,-1,1839,1360,0,-1,17,116
2021-03-31,Ukraine,Kazakhstan,1,1,World Cup qualifier,Ukraine,-19,19,1818,1351,-2,4,20,123
2021-03-31,Spain,Kosovo,3,1,World Cup qualifier,Spain,1,-1,2035,1483,0,0,4,84
2021-03-31,Scotland,Faroe Islands,4,0,World Cup qualifier,Scotland,4,-4,1666,1259,1,-1,43,144
2021-03-31,San Marino,Albania,0,2,World Cup qualifier,San Marino,-2,2,827,1552,0,2,209,70
2021-03-31,Northern Ireland,Bulgaria,0,0,World Cup qualifier,Northern Ireland,-10,10,1565,1498,-4,4,66,78
2021-03-31,Moldova,Israel,1,4,World Cup qualifier,Moldova,-13,13,1208,1591,-2,-1,157,61
2021-03-31,Lithuania,Italy,0,2,World Cup qualifier,Lithuania,-3,3,1358,2008,-3,0,118,6
2021-03-31,Liechtenstein,Iceland,1,4,World Cup qualifier,Liechtenstein,-7,7,1099,1604,0,2,180,57
2021-03-31,Greece,Georgia,1,1,World Cup qualifier,Greece,-12,12,1638,1512,-2,1,48,76
2021-03-31,Germany,North Macedonia,1,2,World Cup qualifier,Germany,-38,38,1933,1600,-4,6,12,59
2021-03-31,England,Poland,2,1,World Cup qualifier,England,7,-7,1977,1807,1,0,8,22
2021-03-31,Bosnia and Herzegovina,France,0,1,World Cup qualifier,Bosnia and Herzegovina,-5,5,1635,2082,-1,0,50,3
2021-03-31,Austria,Denmark,0,4,World Cup qualifier,Austria,-32,32,1754,1972,-6,3,33,9
2021-03-31,Armenia,Romania,3,2,World Cup qualifier,Armenia,20,-20,1578,1646,5,-2,62,45
2021-03-31,Andorra,Hungary,1,4,World Cup qualifier,Andorra,-2,2,1031,1745,0,0,185,35
2021-04-28,Sierra Leone,Liberia,0,2,Mano River Union Tournament,Sierra Leone,-30,30,1318,1355,-5,9,131,120
2021-05-23,Ukraine,Bahrain,1,1,Friendly,Ukraine,-8,8,1810,1565,-1,2,21,66
2021-05-23,Kuwait,Malaysia,4,1,Friendly,the United Arab Emirates,9,-9,1410,1196,0,0,101,161
2021-05-23,Anguilla,US Virgin Islands,1,0,Friendly,the Dominican Republic,14,-14,560,678,0,-2,236,223
2021-05-24,United Arab Emirates,Jordan,5,1,Friendly,the United Arab Emirates,16,-16,1453,1476,2,-5,93,86
2021-05-24,Iraq,Tajikistan,0,0,Friendly,Iraq,-9,9,1629,1252,-3,2,51,147
2021-05-25,Oman,Thailand,1,0,Friendly,the United Arab Emirates,6,-6,1502,1355,1,-4,78,119
2021-05-25,Afghanistan,Indonesia,3,2,Friendly,the United Arab Emirates,9,-9,1149,1111,1,-1,174,178
2021-05-26,Uzbekistan,Turkmenistan,2,1,Friendly,Uzbekistan,2,-2,1554,1267,1,-1,69,141
2021-05-27,Turkey,Azerbaijan,2,1,Friendly,Turkey,1,-1,1808,1371,0,0,22,110
2021-05-28,Italy,San Marino,7,0,Friendly,Italy,0,0,2008,827,0,0,6,209
2021-05-28,Bahrain,Malaysia,2,0,Friendly,Bahrain,2,-2,1567,1194,0,-1,66,162
2021-05-28,Japan,Myanmar,10,0,World Cup and Asian Cup qualifier,Japan,1,-1,1759,1050,1,0,31,184
2021-05-29,Tajikistan,Thailand,2,2,Friendly,the United Arab Emirates,3,-3,1255,1352,1,-2,146,121
2021-05-29,Sweden,Finland,2,0,Friendly,Sweden,6,-6,1845,1701,1,0,16,40
2021-05-29,Oman,Indonesia,3,1,Friendly,the United Arab Emirates,3,-3,1505,1108,0,-1,78,179
2021-05-29,Mexico,Iceland,2,1,Friendly,the United States,3,-3,1924,1601,0,-1,13,58
2021-05-29,Iraq,Nepal,6,2,Friendly,Iraq,0,0,1629,912,0,0,51,197
2021-05-29,Afghanistan,Singapore,1,1,Friendly,the United Arab Emirates,0,0,1149,1161,0,0,174,169
2021-05-30,Uzbekistan,Thailand,4,1,Friendly,the United Arab Emirates,8,-8,1562,1344,1,-5,68,126
2021-05-30,Switzerland,United States,2,1,Friendly,Switzerland,4,-4,1889,1761,0,0,15,30
2021-05-30,Northern Ireland,Malta,3,0,Friendly,Austria,4,-4,1569,1222,1,-2,66,154
2021-05-30,China,Guam,7,0,World Cup and Asian Cup qualifier,China,1,-1,1462,734,0,0,89,215
2021-05-31,Turkey,Guinea,0,0,Friendly,Turkey,-9,9,1799,1441,-2,2,24,95
2021-05-31,Jordan,Vietnam,1,1,Friendly,the United Arab Emirates,-2,2,1474,1413,-1,0,87,100
2021-06-01,Poland,Russia,1,1,Friendly,Poland,-5,5,1802,1743,0,1,22,36
2021-06-01,North Macedonia,Slovenia,1,1,Friendly,North Macedonia,-2,2,1598,1616,0,0,59,53
2021-06-01,Kosovo,San Marino,4,1,Friendly,Kosovo,0,0,1483,827,0,0,83,209
2021-06-01,Croatia,Armenia,1,1,Friendly,Croatia,-8,8,1827,1586,-1,0,19,62
2021-06-01,Bulgaria,Slovakia,1,1,Friendly,Austria,4,-4,1502,1651,0,0,79,44
2021-06-01,Lithuania,Estonia,0,1,Baltic Cup,Lithuania,-19,19,1339,1379,-9,7,126,108
2021-06-02,Romania,Georgia,1,2,Friendly,Romania,-16,16,1630,1528,-4,0,49,76
2021-06-02,Norway,Luxembourg,1,0,Friendly,Spain,2,-2,1751,1391,1,0,33,104
2021-06-02,Netherlands,Scotland,2,2,Friendly,Portugal,-7,7,1947,1673,-1,1,11,42
2021-06-02,Mozambique,Lesotho,5,0,Friendly tournament,Mozambique,24,-24,1280,1264,8,-7,137,143
2021-06-02,France,Wales,3,0,Friendly,France,4,-4,2086,1841,0,-1,3,17
2021-06-02,England,Austria,1,0,Friendly,England,3,-3,1980,1751,0,0,8,33
2021-06-02,Denmark,Germany,1,1,Friendly,Austria,-1,1,1971,1934,0,0,9,12
2021-06-02,Bosnia and Herzegovina,Montenegro,0,0,Friendly,Bosnia and Herzegovina,-5,5,1630,1535,0,0,49,75
2021-06-02,Belarus,Azerbaijan,1,2,Friendly,Belarus,-16,16,1491,1387,-4,5,81,106
2021-06-02,Puerto Rico,Bahamas,7,0,World Cup qualifier,Puerto Rico,20,-20,1015,853,3,0,188,205
2021-06-02,Montserrat,US Virgin Islands,4,0,World Cup qualifier,the Dominican Republic,17,-17,910,661,3,-4,199,227
2021-06-02,Dominica,Anguilla,3,0,World Cup qualifier,the Dominican Republic,5,-5,1016,555,0,0,187,236
2021-06-02,Cuba,British Virgin Islands,5,0,World Cup qualifier,Guatemala,2,-2,1254,602,1,0,147,231
2021-06-02,Aruba,Cayman Islands,3,1,World Cup qualifier,the United States,32,-32,912,875,6,-6,197,204
