date,team_a,team_b,goals_a,goals_b,competition,location,rating_change_a,rating_change_b,rating_a,rating_b,rank_change_a,rank_change_b,rank_a,rank_b
2016-03-25,Brazil,Uruguay,2,2,World Cup qualifier,Brazil,-10,10,2028,1956,0,1,3,8
2016-03-25,Canada,Mexico,0,3,World Cup qualifier,Canada,-12,12,1513,1918,-3,1,82,11
2016-03-25,El Salvador,Honduras,2,2,World Cup qualifier,El Salvador,-3,3,1458,1509,0,-1,96,83
2016-03-25,Gabon,Sierra Leone,2,1,Friendly,Gabon,4,-4,1483,1326,-1,-1,91,127
2016-03-25,Guatemala,United States,2,0,World Cup qualifier,Guatemala,45,-45,1520,1721,14,-10,79,37
2016-03-25,Guinea,Malawi,0,0,African Nations Cup qualifier,Guinea,-15,15,1536,1325,-5,2,74,128
2016-03-25,Haiti,Panama,0,0,World Cup qualifier,Haiti,4,-4,1507,1668,0,0,84,42
2016-03-25,Ireland,Switzerland,1,0,Friendly,Ireland,8,-8,1778,1800,4,-1,22,20
2016-03-25,Ivory Coast,Sudan,1,0,African Nations Cup qualifier,Ivory Coast,2,-2,1735,1284,2,-2,32,136
2016-03-25,Jamaica,Costa Rica,1,1,World Cup qualifier,Jamaica,6,-6,1588,1775,1,-2,61,24
2016-03-25,Luxembourg,Bosnia and Herzegovina,0,3,Friendly,Luxembourg,-4,4,1250,1726,-2,1,146,36
2016-03-25,Mali,Equatorial Guinea,1,0,African Nations Cup qualifier,Mali,7,-7,1540,1354,2,-1,73,116
2016-03-25,Mauritania,Gambia,2,1,African Nations Cup qualifier,Mauritania,19,-19,1266,1306,6,-3,140,131
2016-03-25,Netherlands,France,2,3,Friendly,the Netherlands,-11,11,1886,1964,0,2,14,5
2016-03-25,Nigeria,Egypt,1,1,African Nations Cup qualifier,Nigeria,-7,7,1627,1609,0,2,50,56
2016-03-25,Portugal,Bulgaria,0,1,Friendly,Portugal,-18,18,1900,1601,-1,2,12,59
2016-03-25,Slovakia,Latvia,0,0,Friendly,Slovakia,-8,8,1735,1458,0,2,32,96
2016-03-25,Saint Vincent and the Grenadines,Trinidad and Tobago,2,3,World Cup qualifier,Saint Vincent and the Grenadines,-5,5,1144,1583,0,1,172,63
2016-03-25,Swaziland,Zimbabwe,1,1,African Nations Cup qualifier,Swaziland,0,0,1259,1355,-1,1,143,115
2016-03-25,Tunisia,Togo,1,0,African Nations Cup qualifier,Tunisia,8,-8,1554,1392,3,0,69,109
2016-03-26,Anguilla,Puerto Rico,0,4,CONCACAF Champ & Carib Champ q,Anguilla,-7,7,552,1068,-1,0,237,184
2016-03-26,Aruba,Saint Kitts and Nevis,0,2,CONCACAF Champ & Carib Champ q,Aruba,-13,13,916,1257,0,4,198,144
2016-03-26,Austria,Albania,2,1,Friendly,Austria,3,-3,1804,1604,0,0,19,57
2016-03-26,Bermuda,French Guiana,2,1,CONCACAF Champ & Carib Champ q,Bermuda,19,-19,1230,1266,5,-4,154,139
2016-03-26,British Virgin Islands,Dominica,0,7,CONCACAF Champ & Carib Champ q,the British VirgIslands,-19,19,604,974,-2,3,231,191
2016-03-26,Burkina Faso,Uganda,1,0,African Nations Cup qualifier,Burkina Faso,20,-20,1446,1510,2,-7,100,83
2016-03-26,Burundi,Namibia,1,3,African Nations Cup qualifier,Burundi,-39,39,1307,1372,-8,10,129,115
2016-03-26,Cameroon,South Africa,2,2,African Nations Cup qualifier,Cameroon,-7,7,1600,1586,-2,2,59,62
2016-03-26,Cape Verde,Morocco,0,1,African Nations Cup qualifier,Cape Verde,-26,26,1515,1554,-8,9,80,69
2016-03-26,Curaçao,Dominican Republic,2,1,CONCACAF Champ & Carib Champ q,Curaçao,17,-17,1125,1147,3,0,176,170
2016-03-26,DR Congo,Angola,2,1,African Nations Cup qualifier,DR Congo,10,-10,1514,1408,4,-1,81,108
2016-03-26,Germany,England,2,3,Friendly,Germany,-15,15,2053,1973,0,2,1,5
2016-03-26,Hungary,Croatia,1,1,Friendly,Hungary,0,0,1700,1817,0,0,41,16
2016-03-26,Kazakhstan,Azerbaijan,1,0,Friendly,Turkey,11,-11,1397,1409,2,-1,109,107
2016-03-26,Mauritius,Rwanda,1,0,African Nations Cup qualifier,Mauritius,28,-28,1115,1310,1,-5,180,128
2016-03-26,Poland,Finland,5,0,Friendly,Poland,6,-6,1784,1578,0,-2,22,64
2016-03-26,Russia,Lithuania,3,0,Friendly,Russia,2,-2,1774,1423,1,-1,25,104
2016-03-26,Senegal,Niger,2,0,African Nations Cup qualifier,Senegal,4,-4,1646,1282,1,-1,47,135
2016-03-26,Seychelles,Lesotho,2,0,African Nations Cup qualifier,the Seychelles,40,-40,996,1132,6,-5,187,174
2016-03-26,Sint Maarten,US Virgin Islands,1,2,CONCACAF Champ & Carib Champ q,Sint Maarten,-34,34,880,741,-5,3,204,215
2016-03-26,Vanuatu,New Caledonia,2,1,Friendly,Vanuatu,12,-12,1192,1341,4,-5,162,122
2016-03-27,Benin,South Sudan,4,1,African Nations Cup qualifier,Benin,8,-8,1394,1133,2,-1,110,173
2016-03-27,Botswana,Comoros,2,1,African Nations Cup qualifier,Botswana,3,-3,1293,971,0,-1,132,192
2016-03-27,Congo,Zambia,1,1,African Nations Cup qualifier,Congo,-5,5,1486,1503,0,1,89,86
2016-03-27,Kenya,Guinea-Bissau,0,1,African Nations Cup qualifier,Kenya,-32,32,1321,1256,-9,10,127,145
2016-03-27,Mozambique,Ghana,0,0,African Nations Cup qualifier,Mozambique,11,-11,1334,1635,4,-2,123,49
2016-03-27,Romania,Spain,0,0,Friendly,Romania,4,-4,1769,1996,0,0,27,4
2016-03-27,Solomon Islands,Papua New Guinea,1,2,Friendly,the Solomon Islands,-16,16,1161,1059,-1,0,168,185
2016-03-27,Thailand,South Korea,0,1,Friendly,Thailand,-3,3,1412,1794,0,0,106,21
2016-03-28,Central African Republic,Madagascar,2,1,African Nations Cup qualifier,Central African Republic,15,-15,1270,1257,9,-6,137,143
2016-03-28,Equatorial Guinea,Mali,0,1,African Nations Cup qualifier,Equatorial Guinea,-15,15,1339,1555,-4,4,121,69
2016-03-28,Faroe Islands,Liechtenstein,3,2,Friendly,Spain,9,-9,1241,1193,4,0,149,161
2016-03-28,Libya,Sao Tome and Principe,4,0,African Nations Cup qualifier,Egypt,9,-9,1472,1107,2,-1,93,180
2016-03-28,Moldova,Andorra,1,0,Friendly,Malta,2,-2,1352,952,2,0,117,195
2016-03-28,Northern Ireland,Slovenia,1,0,Friendly,Northern Ireland,8,-8,1607,1614,3,-2,57,55
2016-03-28,Sierra Leone,Gabon,1,0,Friendly,Sierra Leone,12,-12,1338,1471,3,-3,122,94
2016-03-28,Ukraine,Wales,1,0,Friendly,Ukraine,4,-4,1821,1663,0,0,16,44
2016-03-28,Zimbabwe,Swaziland,4,0,African Nations Cup qualifier,Zimbabwe,18,-18,1373,1241,1,-6,115,149
2016-03-29,Afghanistan,Singapore,2,1,World Cup and Asian Cup qualifier,Iran,23,-23,1152,1167,5,-5,170,168
2016-03-29,Angola,DR Congo,0,2,African Nations Cup qualifier,Angola,-29,29,1379,1543,-5,7,113,74
2016-03-29,Argentina,Bolivia,2,0,World Cup qualifier,Argentina,3,-3,2049,1612,0,0,2,54
2016-03-29,Australia,Jordan,5,1,World Cup and Asian Cup qualifier,Australia,14,-14,1720,1533,3,-2,37,75
2016-03-29,Austria,Turkey,1,2,Friendly,Austria,-13,13,1791,1823,-1,2,20,16
2016-03-29,China,Qatar,2,0,World Cup and Asian Cup qualifier,China,23,-23,1574,1550,7,-4,65,71
2016-03-29,Colombia,Ecuador,3,1,World Cup qualifier,Colombia,17,-17,1979,1883,2,-2,5,14
2016-03-29,Costa Rica,Jamaica,3,0,World Cup qualifier,Costa Rica,11,-11,1786,1577,3,-3,21,64
2016-03-29,Dominica,Martinique,1,4,CONCACAF Champ & Carib Champ q,Dominica,-7,7,967,1456,-2,2,193,97
2016-03-29,Dominican Republic,Barbados,2,0,CONCACAF Champ & Carib Champ q,the Dominican Republic,22,-22,1169,1134,3,-5,167,174
2016-03-29,Egypt,Nigeria,1,0,African Nations Cup qualifier,Egypt,15,-15,1624,1612,5,-4,51,54
2016-03-29,England,Netherlands,1,2,Friendly,England,-15,15,1958,1901,-4,1,9,13
2016-03-29,Estonia,Serbia,0,1,Friendly,Estonia,-7,7,1493,1716,-1,-1,88,40
2016-03-29,Ethiopia,Algeria,3,3,African Nations Cup qualifier,Ethiopia,14,-14,1282,1654,1,-4,137,46
2016-03-29,France,Russia,4,2,Friendly,France,5,-5,1969,1769,0,0,6,25
2016-03-29,French Guiana,Cuba,3,0,CONCACAF Champ & Carib Champ q,French Guiana,33,-33,1299,1310,9,-10,130,129
2016-03-29,Gambia,Mauritania,0,0,African Nations Cup qualifier,The Gambia,-8,8,1298,1274,-1,0,132,139
2016-03-29,Georgia,Kazakhstan,1,1,Friendly,Georgia,-5,5,1473,1402,0,1,91,108
2016-03-29,Germany,Italy,4,1,Friendly,Germany,6,-6,2059,1865,0,0,1,15
2016-03-29,Gibraltar,Latvia,0,5,Friendly,Gibraltar,-8,8,1111,1466,1,0,177,96
2016-03-29,Greece,Iceland,2,3,Friendly,Greece,-12,12,1604,1673,-7,2,60,43
2016-03-29,Honduras,El Salvador,2,0,World Cup qualifier,Honduras,18,-18,1527,1440,8,-4,76,100
2016-03-29,India,Turkmenistan,1,2,World Cup and Asian Cup qualifier,India,-15,15,1071,1292,-1,2,183,134
2016-03-29,Iran,Oman,2,0,World Cup and Asian Cup qualifier,Iran,7,-7,1736,1470,1,-2,34,94
2016-03-29,Iraq,Vietnam,1,0,World Cup and Asian Cup qualifier,Iran,7,-7,1504,1212,6,-2,82,159
2016-03-29,Ireland,Slovakia,2,2,Friendly,Ireland,-4,4,1774,1739,-1,-1,24,33
2016-03-29,Japan,Syria,5,0,World Cup and Asian Cup qualifier,Japan,11,-11,1762,1519,1,-2,28,78
2016-03-29,Lebanon,Myanmar,1,1,World Cup and Asian Cup qualifier,Lebanon,-17,17,1369,1049,-2,0,115,186
2016-03-29,Lesotho,Seychelles,2,1,African Nations Cup qualifier,Lesotho,8,-8,1140,988,2,-3,172,190
2016-03-29,Liberia,Djibouti,5,0,African Nations Cup qualifier,Liberia,2,-2,1330,751,1,0,124,214
2016-03-29,Luxembourg,Albania,0,2,Friendly,Luxembourg,-6,6,1244,1610,-2,1,149,57
2016-03-29,Macedonia,Bulgaria,0,2,Friendly,Macedonia,-12,12,1423,1613,-2,6,103,53
2016-03-29,Malawi,Guinea,1,2,African Nations Cup qualifier,Malawi,-14,14,1311,1550,-2,3,128,71
2016-03-29,Malaysia,Macao,0,0,Friendly,Malaysia,-9,9,1111,623,0,0,177,229
2016-03-29,Maldives,Bhutan,4,2,World Cup and Asian Cup qualifier,the Maldives,3,-3,969,555,1,0,192,236
2016-03-29,Mexico,Canada,2,0,World Cup qualifier,Mexico,3,-3,1921,1510,1,2,10,80
2016-03-29,Montenegro,Belarus,0,0,Friendly,Montenegro,-2,2,1558,1578,-1,2,69,63
2016-03-29,Morocco,Cape Verde,2,0,African Nations Cup qualifier,Morocco,19,-19,1573,1496,3,-7,67,87
2016-03-29,Namibia,Burundi,1,3,African Nations Cup qualifier,Namibia,-43,43,1329,1350,-9,11,125,118
2016-03-29,Niger,Senegal,1,2,African Nations Cup qualifier,Niger,-7,7,1275,1653,-3,0,138,47
2016-03-29,Norway,Finland,2,0,Friendly,Norway,9,-9,1633,1569,3,-4,49,68
2016-03-29,Palestine,East Timor,7,0,World Cup and Asian Cup qualifier,Palestine,1,-1,1352,733,2,0,116,216
2016-03-29,Panama,Haiti,1,0,World Cup qualifier,Panama,7,-7,1675,1500,0,-1,42,86
2016-03-29,Paraguay,Brazil,2,2,World Cup qualifier,Paraguay,10,-10,1751,2018,0,0,31,3
2016-03-29,Philippines,North Korea,3,2,World Cup and Asian Cup qualifier,the Philippines,30,-30,1268,1504,9,-7,142,82
2016-03-29,Portugal,Belgium,2,1,Friendly,Portugal,8,-8,1908,1919,0,-1,12,11
2016-03-29,Puerto Rico,Guyana,0,1,CONCACAF Champ & Carib Champ q,Puerto Rico,-16,16,1052,1249,-1,4,185,148
2016-03-29,Rwanda,Mauritius,5,0,African Nations Cup qualifier,Rwanda,12,-12,1322,1103,2,-1,126,180
2016-03-29,Scotland,Denmark,1,0,Friendly,Scotland,8,-8,1720,1725,1,-2,37,36
2016-03-29,South Africa,Cameroon,0,0,African Nations Cup qualifier,South Africa,-5,5,1581,1605,0,1,62,59
2016-03-29,Saint Kitts and Nevis,Antigua and Barbuda,1,0,CONCACAF Champ & Carib Champ q,Saint Kitts and Nevis,14,-14,1271,1232,3,-5,140,153
2016-03-29,Sudan,Ivory Coast,1,1,African Nations Cup qualifier,Sudan,15,-15,1299,1720,4,-5,130,37
2016-03-29,Suriname,Guadeloupe,3,2,CONCACAF Champ & Carib Champ q,Suriname,21,-21,1209,1286,3,-7,161,136
2016-03-29,Sweden,Czechia,1,1,Friendly,Sweden,-3,3,1759,1754,-1,-1,29,30
2016-03-29,Switzerland,Bosnia and Herzegovina,0,2,Friendly,Switzerland,-22,22,1778,1748,-3,4,23,32
2016-03-29,Tajikistan,Kyrgyzstan,0,1,World Cup and Asian Cup qualifier,Tajikistan,-28,28,1204,1213,-8,8,162,158
2016-03-29,Togo,Tunisia,0,0,African Nations Cup qualifier,Togo,4,-4,1396,1550,2,-1,109,71
2016-03-29,Trinidad and Tobago,Saint Vincent and the Grenadines,6,0,World Cup qualifier,Trinidad and Tobago,4,-4,1587,1140,2,-1,61,172
2016-03-29,United Arab Emirates,Saudi Arabia,1,1,World Cup and Asian Cup qualifier,the United Arab Emirates,-11,11,1631,1527,-2,3,50,76
2016-03-29,Uganda,Burkina Faso,0,0,African Nations Cup qualifier,Uganda,-9,9,1501,1455,-2,1,85,99
2016-03-29,Uruguay,Peru,1,0,World Cup qualifier,Uruguay,7,-7,1963,1767,0,-2,8,27
2016-03-29,United States,Guatemala,4,0,World Cup qualifier,the United States,11,-11,1732,1509,2,-4,35,81
2016-03-29,US Virgin Islands,Grenada,1,2,CONCACAF Champ & Carib Champ q,the US VirgIslands,-6,6,735,1147,0,1,215,171
2016-03-29,Uzbekistan,Bahrain,1,0,World Cup and Asian Cup qualifier,Uzbekistan,5,-5,1663,1428,2,1,44,101
2016-03-29,Venezuela,Chile,1,4,World Cup qualifier,Venezuela,-15,15,1611,1967,-5,2,56,7
2016-04-27,Martinique,Panama,0,2,Friendly,Martinique,-10,10,1446,1685,-2,0,99,42
2016-05-20,Hungary,Ivory Coast,0,0,Friendly,Hungary,-2,2,1698,1722,0,0,41,37
2016-05-21,Botswana,Lesotho,2,1,Friendly,Botswana,4,-4,1297,1136,0,-1,133,173
2016-05-22,England,Turkey,2,1,Friendly,England,4,-4,1962,1819,0,-1,9,17
2016-05-22,Puerto Rico,United States,1,3,Friendly,Puerto Rico,-1,1,1051,1733,0,0,185,35
2016-05-23,Peru,Trinidad and Tobago,4,0,Friendly,Peru,6,-6,1773,1581,2,0,25,61
2016-05-24,Panama,Venezuela,0,0,Friendly,Panama,-5,5,1680,1616,0,4,42,52
2016-05-25,DR Congo,Romania,1,1,Friendly,Italy,6,-6,1549,1763,0,-1,74,27
2016-05-25,Serbia,Cyprus,2,1,Friendly,Serbia,2,-2,1718,1420,0,0,40,105
2016-05-25,United States,Ecuador,1,0,Friendly,the United States,11,-11,1744,1872,2,0,33,14
2016-05-26,Andorra,Azerbaijan,0,0,Friendly,Austria,9,-9,961,1400,0,-1,195,108
2016-05-27,Argentina,Honduras,1,0,Friendly,Argentina,1,-1,2050,1526,0,-1,2,77
2016-05-27,Chile,Jamaica,1,2,Friendly,Chile,-19,19,1948,1596,-2,3,9,61
2016-05-27,Costa Rica,Venezuela,2,1,Friendly,Costa Rica,3,-3,1789,1613,0,-3,21,55
2016-05-27,Croatia,Moldova,1,0,Friendly,Croatia,1,-1,1818,1351,0,-1,18,117
2016-05-27,Czechia,Malta,6,0,Friendly,Austria,2,-2,1756,1231,0,-1,30,153
2016-05-27,England,Australia,2,1,Friendly,England,2,-2,1964,1718,1,-1,8,39
2016-05-27,Ireland,Netherlands,1,1,Friendly,Ireland,1,-1,1775,1900,0,0,24,13
2016-05-27,Lesotho,Swaziland,0,2,Friendly,Lesotho,-15,15,1121,1256,-3,4,176,146
2016-05-27,Morocco,Congo,2,0,Friendly,Morocco,8,-8,1581,1478,5,-1,62,90
2016-05-27,Nigeria,Mali,1,0,Friendly,France,8,-8,1620,1547,3,-4,52,74
2016-05-27,Northern Ireland,Belarus,3,0,Friendly,Northern Ireland,11,-11,1618,1567,5,-5,53,68
2016-05-27,Slovakia,Georgia,3,1,Friendly,Austria,5,-5,1744,1468,1,-3,33,94
2016-05-27,Togo,Zambia,1,0,Friendly,Togo,10,-10,1406,1493,2,-3,107,87
2016-05-27,Uruguay,Trinidad and Tobago,3,1,Friendly,Uruguay,2,-2,1965,1579,1,-3,7,64
2016-05-28,Armenia,Guatemala,7,1,Friendly,the United States,23,-23,1507,1486,8,-8,81,89
2016-05-28,Mauritania,Gabon,2,0,Friendly,Spain,23,-23,1297,1448,6,-6,133,98
2016-05-28,Mexico,Paraguay,1,0,Friendly,the United States,5,-5,1926,1746,-1,-2,11,33
2016-05-28,Myanmar,Malaysia,0,0,Friendly,Myanmar,-1,1,1048,1112,0,0,186,177
