date,team_a,team_b,goals_a,goals_b,competition,location,rating_change_a,rating_change_b,rating_a,rating_b,rank_change_a,rank_change_b,rank_a,rank_b
2009-01-14,Jordan,Thailand,0,0,Asian Cup qualifier,Jordan,-10,10,1509,1437,-4,2,86,100
2009-01-14,Oman,Qatar,1,0,Gulf Cup,Oman,10,-10,1609,1509,1,-4,58,86
2009-01-14,Saudi Arabia,Kuwait,1,0,Gulf Cup,Oman,10,-10,1672,1454,2,-4,45,95
2009-01-14,Syria,China,3,2,Asian Cup qualifier,Syria,14,-14,1551,1513,3,-5,69,82
2009-01-14,Vietnam,Lebanon,3,1,Asian Cup qualifier,Vietnam,18,-18,1352,1264,0,-2,122,137
2009-01-17,Guatemala,Haiti,1,0,Friendly,the United States,7,-7,1517,1407,2,-1,81,108
2009-01-17,Oman,Saudi Arabia,0,0,Gulf Cup,Oman,-2,2,1607,1674,0,0,58,45
2009-01-18,Honduras,Chile,2,0,Friendly,the United States,18,-18,1742,1783,2,-1,36,21
2009-01-18,Syria,Turkmenistan,5,1,Friendly,Kuwait,8,-8,1559,1312,2,-3,67,128
2009-01-19,Oman,Indonesia,0,0,Asian Cup qualifier,Oman,-17,17,1590,1255,-1,7,59,140
2009-01-20,Japan,Yemen,2,1,Asian Cup qualifier,Japan,1,-1,1774,1189,0,0,25,156
2009-01-20,Kuwait,Turkmenistan,2,0,Friendly,Kuwait,6,-6,1460,1306,3,0,92,128
2009-01-21,China,Vietnam,6,1,Asian Cup qualifier,China,15,-15,1528,1337,6,0,77,122
2009-01-21,Hong Kong,Bahrain,1,3,Asian Cup qualifier,Hong Kong,-15,15,1208,1525,-2,5,155,79
2009-01-21,Malaysia,United Arab Emirates,0,5,Asian Cup qualifier,Malaysia,-23,23,1140,1443,-4,5,169,98
2009-01-21,Thailand,Lebanon,2,1,King's Cup,Thailand,5,-5,1442,1259,1,-2,99,139
2009-01-22,El Salvador,Nicaragua,1,1,CONCACAF Champ q & UNCAF Cup,Honduras,-17,17,1469,1037,0,0,90,185
2009-01-22,Honduras,Belize,2,1,CONCACAF Champ q & UNCAF Cup,Honduras,1,-1,1743,1096,1,-1,35,177
2009-01-23,Costa Rica,Panama,3,0,CONCACAF Champ q & UNCAF Cup,Honduras,20,-20,1719,1525,3,-7,40,78
2009-01-23,Egypt,Kenya,1,0,Friendly,Egypt,1,-1,1768,1419,0,-1,29,105
2009-01-23,Kuwait,Syria,2,3,Friendly,Kuwait,-10,10,1450,1569,-3,4,95,63
2009-01-23,Lebanon,North Korea,1,0,King's Cup,Thailand,25,-25,1284,1496,4,-8,135,89
2009-01-24,El Salvador,Belize,4,1,CONCACAF Champ q & UNCAF Cup,Honduras,7,-7,1476,1089,0,-1,90,178
2009-01-24,Honduras,Nicaragua,4,1,CONCACAF Champ q & UNCAF Cup,Honduras,1,-1,1744,1036,0,0,35,185
2009-01-24,United States,Sweden,3,2,Friendly,the United States,6,-6,1810,1752,0,-1,19,31
2009-01-25,Costa Rica,Guatemala,3,1,CONCACAF Champ q & UNCAF Cup,Honduras,14,-14,1733,1503,2,-5,38,87
2009-01-26,Belize,Nicaragua,1,1,CONCACAF Champ q & UNCAF Cup,Honduras,-3,3,1086,1039,0,0,178,185
2009-01-26,Honduras,El Salvador,2,0,CONCACAF Champ q & UNCAF Cup,Honduras,6,-6,1750,1470,3,0,32,90
2009-01-27,Panama,Guatemala,1,0,CONCACAF Champ q & UNCAF Cup,Honduras,19,-19,1544,1484,7,-2,71,89
2009-01-27,South Africa,Zambia,1,0,Friendly,South Africa,5,-5,1538,1453,0,-2,73,94
2009-01-28,Bahrain,Japan,1,0,Asian Cup qualifier,Bahrain,28,-28,1553,1746,9,-8,70,33
2009-01-28,Indonesia,Australia,0,0,Asian Cup qualifier,Indonesia,16,-16,1271,1740,4,-6,136,36
2009-01-28,Kuwait,Oman,0,1,Asian Cup qualifier,Kuwait,-18,18,1432,1608,-6,1,101,58
2009-01-28,Lebanon,Syria,0,2,Asian Cup qualifier,Lebanon,-15,15,1269,1584,-2,3,137,60
2009-01-28,Singapore,Jordan,2,1,Asian Cup qualifier,Singapore,23,-23,1387,1486,5,-4,115,88
2009-01-28,Sweden,Mexico,1,0,Friendly,the United States,12,-12,1764,1822,2,-4,29,17
2009-01-28,Thailand,Iran,0,0,Asian Cup qualifier,Thailand,12,-12,1454,1769,5,-4,94,27
2009-01-28,United Arab Emirates,Uzbekistan,0,1,Asian Cup qualifier,the United Arab Emirates,-19,19,1424,1572,-5,5,103,64
2009-01-28,Yemen,Hong Kong,1,0,Asian Cup qualifier,Yemen,15,-15,1204,1193,1,-1,155,156
2009-01-29,Nicaragua,Guatemala,2,0,CONCACAF Champ q & UNCAF Cup,Honduras,56,-56,1095,1428,7,-13,178,102
2009-01-30,Costa Rica,El Salvador,1,0,UNCAF Nations Cup,Honduras,7,-7,1740,1463,3,0,35,89
2009-01-30,Honduras,Panama,0,1,UNCAF Nations Cup,Honduras,-34,34,1716,1578,-10,10,40,62
2009-02-01,Azerbaijan,Uzbekistan,1,1,Friendly,the United Arab Emirates,5,-5,1373,1567,1,-1,118,66
2009-02-01,Costa Rica,Panama,0,0,UNCAF Nations Cup,Honduras,-9,9,1731,1587,-2,1,37,61
2009-02-01,Honduras,El Salvador,1,0,UNCAF Nations Cup,Honduras,5,-5,1721,1458,2,-1,38,90
2009-02-01,South Korea,Syria,1,1,Friendly,the United Arab Emirates,-4,4,1721,1588,0,0,38,60
2009-02-04,Bahrain,South Korea,2,2,Friendly,the United Arab Emirates,4,-4,1557,1717,0,-2,71,40
2009-02-04,Japan,Finland,5,1,Friendly,Japan,10,-10,1756,1661,2,-1,30,47
2009-02-05,Saudi Arabia,Thailand,2,1,Friendly,Japan,4,-4,1678,1450,0,-1,45,94
2009-02-06,El Salvador,Peru,1,0,Friendly,the United States,14,-14,1472,1597,1,-2,89,59
2009-02-07,Lithuania,Poland,1,1,Friendly,Portugal,3,-3,1633,1747,1,0,52,31
2009-02-08,Barbados,Grenada,5,0,Friendly,Barbados,15,-15,1311,1289,4,-2,128,132
2009-02-10,Brazil,Italy,2,0,Friendly,England,14,-14,2031,1990,1,0,2,4
2009-02-10,Cyprus,Serbia,0,2,Friendly tournament,Cyprus,-14,14,1521,1787,-5,3,80,21
2009-02-10,Ukraine,Slovakia,3,2,Friendly tournament,Cyprus,9,-9,1787,1621,2,0,21,54
2009-02-11,Algeria,Benin,2,1,Friendly,Algeria,6,-6,1444,1399,1,-2,97,111
2009-02-11,Armenia,Latvia,0,0,Friendly,Cyprus,3,-3,1416,1522,1,-1,106,80
2009-02-11,Austria,Sweden,0,2,Friendly,Austria,-11,11,1554,1775,-2,4,70,25
2009-02-11,Belgium,Slovenia,2,0,Friendly,Belgium,9,-9,1640,1571,2,-2,51,64
2009-02-11,Burkina Faso,Togo,1,1,Friendly,France,1,-1,1421,1438,0,-2,104,99
2009-02-11,Cameroon,Guinea,3,1,Friendly,France,8,-8,1751,1568,2,-3,32,66
2009-02-11,Colombia,Haiti,2,0,Friendly,Colombia,2,-2,1749,1405,-4,1,35,107
2009-02-11,Costa Rica,Honduras,2,0,World Cup qualifier,Costa Rica,21,-21,1752,1700,6,-5,31,43
2009-02-11,Cyprus,Slovakia,3,2,Friendly tournament,Cyprus,15,-15,1536,1606,5,-3,75,57
2009-02-11,Egypt,Ghana,2,2,Friendly,Egypt,-5,5,1763,1700,0,1,28,43
2009-02-11,El Salvador,Trinidad and Tobago,2,2,World Cup qualifier,El Salvador,-1,1,1471,1564,0,1,89,68
2009-02-11,Equatorial Guinea,Liberia,1,0,Friendly,Equatorial Guinea,8,-8,1227,1232,3,-2,151,148
2009-02-11,France,Argentina,0,2,Friendly,France,-16,16,1876,1990,-2,2,10,4
2009-02-11,Germany,Norway,0,1,Friendly,Germany,-18,18,1948,1725,0,4,7,38
2009-02-11,Greece,Denmark,1,1,Friendly,Greece,-1,1,1772,1829,-1,1,26,15
2009-02-11,Iceland,Liechtenstein,2,0,Friendly,Spain,5,-5,1455,1180,3,0,91,159
2009-02-11,Iran,South Korea,1,1,World Cup qualifier,Iran,-8,8,1761,1725,-2,2,29,38
2009-02-11,Ireland,Georgia,2,1,World Cup qualifier,Ireland,5,-5,1777,1510,2,-1,24,83
2009-02-11,Israel,Hungary,1,0,Friendly,Israel,4,-4,1750,1617,0,-1,33,55
2009-02-11,Jamaica,Nigeria,0,0,Friendly,England,3,-3,1638,1736,-1,-1,52,37
2009-02-11,Japan,Australia,0,0,World Cup qualifier,Japan,-6,6,1750,1746,-3,-1,33,36
2009-02-11,Kazakhstan,Estonia,2,0,Friendly,Turkey,18,-18,1371,1398,2,-6,119,112
2009-02-11,Kuwait,Azerbaijan,1,1,Friendly,Kuwait,-4,4,1428,1377,-1,0,101,118
2009-02-11,Libya,Uruguay,2,3,Friendly,Libya,-5,5,1525,1836,-3,1,79,13
2009-02-11,Lithuania,Andorra,3,1,Friendly,Portugal,1,-1,1634,1047,-1,0,53,182
2009-02-11,Macedonia,Moldova,1,1,Friendly,Turkey,-3,3,1556,1440,1,1,69,98
2009-02-11,Mali,Angola,4,0,Friendly,France,17,-17,1548,1485,3,-2,72,88
2009-02-11,Malta,Albania,0,0,World Cup qualifier,Malta,10,-10,1232,1495,5,-1,148,86
2009-02-11,Morocco,Czechia,0,0,Friendly,Morocco,2,-2,1663,1844,1,0,46,12
2009-02-11,Mozambique,Malawi,2,0,Friendly,Mozambique,9,-9,1401,1325,3,0,109,123
2009-02-11,North Korea,Saudi Arabia,1,0,World Cup qualifier,North Korea,25,-25,1521,1653,6,-4,81,49
2009-02-11,Peru,Paraguay,0,1,Friendly,Peru,-6,6,1591,1860,0,0,59,11
2009-02-11,Poland,Wales,1,0,Friendly,Portugal,7,-7,1754,1646,1,0,30,50
2009-02-11,Portugal,Finland,1,0,Friendly,Portugal,4,-4,1826,1657,1,-1,16,48
2009-02-11,Romania,Croatia,1,2,Friendly,Romania,-11,11,1823,1893,-5,1,18,8
2009-02-11,San Marino,Northern Ireland,0,3,World Cup qualifier,San Marino,-3,3,918,1550,0,1,197,71
2009-02-11,South Africa,Chile,0,2,Friendly,South Africa,-9,9,1529,1792,-2,2,76,21
2009-02-11,Spain,England,2,0,Friendly,Spain,7,-7,2107,1980,0,-1,1,6
2009-02-11,Switzerland,Bulgaria,1,1,Friendly,Switzerland,-3,3,1789,1786,-2,0,22,23
2009-02-11,Tanzania,Zimbabwe,0,0,Friendly,Tanzania,-2,2,1365,1403,-1,2,121,108
2009-02-11,Tunisia,Netherlands,1,1,Friendly,Tunisia,7,-7,1622,2020,2,0,54,3
2009-02-11,Turkey,Ivory Coast,1,1,Friendly,Turkey,-6,6,1824,1715,-2,0,17,41
2009-02-11,Ukraine,Serbia,1,0,Friendly tournament,Cyprus,15,-15,1802,1772,2,-5,19,26
2009-02-11,United States,Mexico,2,0,World Cup qualifier,the United States,23,-23,1833,1799,5,-3,14,20
2009-02-11,Uzbekistan,Bahrain,0,1,World Cup qualifier,Uzbekistan,-26,26,1541,1583,-8,9,74,62
2009-02-11,Venezuela,Guatemala,2,1,Friendly,Venezuela,3,-3,1661,1425,2,0,47,102
2009-02-14,Ivory Coast,Equatorial Guinea,2,0,Friendly,Ivory Coast,1,-1,1716,1226,0,0,41,151
2009-03-05,Australia,Kuwait,0,1,Asian Cup qualifier,Australia,-37,37,1709,1465,-5,11,41,90
2009-03-07,Sudan,Uganda,0,2,Friendly,Sudan,-16,16,1369,1478,-3,2,119,89
2009-03-11,Guam,Mongolia,1,0,East Asian Championship qualifier,Guam,27,-27,595,769,3,-2,224,210
2009-03-11,Macao,Northern Mariana Islands,6,1,East Asian Championship qualifier,Guam,21,-21,745,522,0,-2,212,232
2009-03-11,Mexico,Bolivia,5,1,Friendly,the United States,9,-9,1808,1596,1,0,19,58
2009-03-11,Nepal,Pakistan,1,0,Prime Minister's Cup,Nepal,8,-8,941,851,1,0,191,203
2009-03-13,Guam,Northern Mariana Islands,2,1,E Asian Champ q & Marianas Cup,Guam,11,-11,606,511,0,0,224,232
2009-03-13,Mongolia,Macao,2,1,East Asian Championship qualifier,Guam,19,-19,788,726,1,0,209,212
2009-03-14,Iran,Kenya,1,0,Friendly,Iran,1,-1,1762,1418,0,0,29,105
2009-03-14,Nepal,Sri Lanka,0,0,Prime Minister's Cup,Nepal,-5,5,936,931,-1,0,192,193
2009-03-15,Guam,Macao,2,2,East Asian Championship qualifier,Guam,1,-1,607,725,0,0,224,212
2009-03-15,Mongolia,Northern Mariana Islands,4,1,East Asian Championship qualifier,Guam,12,-12,800,499,1,0,208,232
2009-03-17,Qatar,Kuwait,1,0,Friendly,Qatar,6,-6,1515,1459,2,0,83,91
2009-03-18,Trinidad and Tobago,Panama,1,0,Friendly,Trinidad and Tobago,8,-8,1572,1579,4,-1,64,62
2009-03-21,Namibia,Botswana,0,0,Friendly,Namibia,-3,3,1297,1291,0,1,131,132
2009-03-21,Syria,Qatar,1,2,Friendly,Syria,-15,15,1573,1530,-3,7,63,76
2009-03-21,Uganda,Malawi,2,1,Friendly,Uganda,4,-4,1482,1321,0,0,89,123
2009-03-22,Iceland,Faroe Islands,1,2,Friendly,Iceland,-18,18,1437,1187,-8,5,100,157
2009-03-22,Saudi Arabia,Iraq,0,0,Friendly,Saudi Arabia,-6,6,1647,1533,0,3,49,76
2009-03-23,Bahrain,Zimbabwe,5,2,Friendly,Bahrain,6,-6,1589,1397,0,-4,60,112
2009-03-23,Kuwait,Iran,0,1,Friendly,Kuwait,-5,5,1454,1767,-2,1,93,28
2009-03-25,Cape Verde,Angola,1,0,Friendly,Portugal,14,-14,1334,1471,2,-1,123,89
2009-03-26,Nepal,Palestine,0,0,Asian Cup & Asian Challenge Cup qual,Nepal,10,-10,946,1214,1,-2,191,154
2009-03-28,Albania,Hungary,0,1,World Cup qualifier,Albania,-19,19,1476,1636,-3,5,89,50
2009-03-28,Argentina,Venezuela,4,0,World Cup qualifier,Argentina,6,-6,1996,1655,-1,-1,5,48
2009-03-28,Armenia,Estonia,2,2,World Cup qualifier,Armenia,-7,7,1409,1405,2,5,104,106
2009-03-28,Belgium,Bosnia and Herzegovina,2,4,World Cup qualifier,Belgium,-43,43,1597,1619,-7,8,58,54
2009-03-28,Burkina Faso,Guinea,4,2,World Cup and African Cup qualifier,Burkina Faso,34,-34,1455,1534,11,-11,93,78
2009-03-28,Cape Verde,Equatorial Guinea,5,0,Friendly,Cape Verde,9,-9,1343,1217,1,-2,122,153
2009-03-28,Colombia,Bolivia,2,0,World Cup qualifier,Colombia,11,-11,1760,1585,6,-2,29,60
2009-03-28,Cyprus,Georgia,2,1,World Cup qualifier,Cyprus,13,-13,1549,1497,3,-1,72,85
2009-03-28,El Salvador,United States,2,2,World Cup qualifier,El Salvador,13,-13,1484,1820,2,-2,87,16
2009-03-28,England,Slovakia,4,0,Friendly,England,2,-2,1982,1604,0,0,6,57
2009-03-28,Germany,Liechtenstein,4,0,World Cup qualifier,Germany,1,-1,1949,1179,0,0,7,160
2009-03-28,Iran,Saudi Arabia,1,2,World Cup qualifier,Iran,-31,31,1736,1678,-4,3,32,46
2009-03-28,Ireland,Bulgaria,1,1,World Cup qualifier,Ireland,-5,5,1772,1791,-3,-1,27,24
2009-03-28,Israel,Greece,1,1,World Cup qualifier,Israel,-4,4,1746,1776,2,0,31,26
2009-03-28,Japan,Bahrain,1,0,World Cup qualifier,Japan,7,-7,1757,1582,3,-1,30,61
2009-03-28,Kenya,Tunisia,1,2,World Cup and African Cup qualifier,Kenya,-14,14,1404,1636,-3,4,108,50
2009-03-28,Lithuania,France,0,1,World Cup qualifier,Lithuania,-12,12,1622,1888,0,1,53,9
2009-03-28,Luxembourg,Latvia,0,4,World Cup qualifier,Luxembourg,-10,10,1087,1532,-2,2,178,79
2009-03-28,Malta,Denmark,0,3,World Cup qualifier,Malta,-4,4,1228,1833,-2,1,150,14
2009-03-28,Mexico,Costa Rica,2,0,World Cup qualifier,Mexico,17,-17,1825,1735,4,-3,15,34
2009-03-28,Moldova,Switzerland,0,2,World Cup qualifier,Moldova,-12,12,1428,1801,-4,2,102,20
2009-03-28,Montenegro,Italy,0,2,World Cup qualifier,Montenegro,-13,13,1658,2003,-2,0,47,4
2009-03-28,Morocco,Gabon,1,2,World Cup and African Cup qualifier,Morocco,-32,32,1631,1542,-6,9,52,75
2009-03-28,Nepal,Kyrgyzstan,1,1,Asian Cup & Asian Challenge Cup qual,Nepal,6,-6,952,1154,0,0,191,165
2009-03-28,Netherlands,Scotland,3,0,World Cup qualifier,the Netherlands,6,-6,2026,1714,0,0,3,39
2009-03-28,North Korea,United Arab Emirates,2,0,World Cup qualifier,North Korea,15,-15,1536,1409,6,-1,76,104
2009-03-28,Northern Ireland,Poland,3,2,World Cup qualifier,Northern Ireland,26,-26,1576,1728,7,-5,64,35
2009-03-28,Oman,Senegal,2,0,Friendly,Oman,8,-8,1616,1535,1,-4,55,77
2009-03-28,Portugal,Sweden,0,0,World Cup qualifier,Portugal,-8,8,1818,1783,-2,0,18,25
2009-03-28,Romania,Serbia,2,3,World Cup qualifier,Romania,-28,28,1795,1800,-4,5,22,21
2009-03-28,Russia,Azerbaijan,2,0,World Cup qualifier,Russia,2,-2,1883,1375,-1,0,10,117
2009-03-28,Rwanda,Algeria,0,0,World Cup and African Cup qualifier,Rwanda,-2,2,1382,1446,0,-1,116,98
2009-03-28,Slovenia,Czechia,0,0,World Cup qualifier,Slovenia,9,-9,1580,1835,3,-1,62,13
2009-03-28,South Africa,Norway,2,1,Nelson Mandela Challenge Cup,South Africa,19,-19,1548,1706,5,-4,73,41
2009-03-28,South Korea,Iraq,2,1,Friendly,South Korea,3,-3,1728,1530,2,-4,35,80
2009-03-28,Spain,Turkey,1,0,World Cup qualifier,Spain,4,-4,2111,1820,0,1,1,16
2009-03-28,Sri Lanka,Maldives,1,1,Friendly,Sri Lanka,2,-2,933,1094,0,0,193,177
2009-03-28,Sudan,Mali,1,1,World Cup and African Cup qualifier,Sudan,4,-4,1373,1544,1,-2,118,74
2009-03-28,Thailand,New Zealand,3,1,Friendly,Thailand,14,-14,1464,1506,3,0,92,83
2009-03-28,Togo,Cameroon,1,0,World Cup and African Cup qualifier,Ghana,34,-34,1472,1717,9,-5,90,37
2009-03-28,Trinidad and Tobago,Honduras,1,1,World Cup qualifier,Trinidad and Tobago,2,-2,1574,1698,-1,-1,65,44
2009-03-28,Uruguay,Paraguay,2,0,World Cup qualifier,Uruguay,24,-24,1860,1836,2,-1,11,12
2009-03-28,Uzbekistan,Qatar,4,0,World Cup qualifier,Uzbekistan,26,-26,1567,1504,6,-7,68,84
2009-03-28,Wales,Finland,0,2,World Cup qualifier,Wales,-38,38,1608,1695,-6,3,56,45
2009-03-29,Ecuador,Brazil,1,1,World Cup qualifier,Ecuador,12,-12,1715,2019,3,-1,39,3
2009-03-29,Egypt,Zambia,1,1,World Cup and African Cup qualifier,Egypt,-17,17,1746,1470,-2,5,30,92
2009-03-29,Ghana,Benin,1,0,World Cup and African Cup qualifier,Ghana,4,-4,1704,1395,0,-1,43,112
2009-03-29,Ivory Coast,Malawi,5,0,World Cup and African Cup qualifier,Ivory Coast,4,-4,1720,1317,1,-2,37,126
2009-03-29,Mozambique,Nigeria,0,0,World Cup and African Cup qualifier,Mozambique,12,-12,1413,1724,5,-4,104,36
2009-03-29,Peru,Chile,1,3,World Cup qualifier,Peru,-22,22,1569,1814,-7,4,66,19
2009-03-30,Kyrgyzstan,Palestine,1,1,Asian Cup & Asian Challenge Cup qual,Nepal,3,-3,1157,1211,0,0,165,154
2009-03-31,Morocco,Angola,2,0,Friendly,Portugal,9,-9,1640,1462,3,-2,49,93
2009-03-31,Panama,Haiti,4,0,Friendly,Panama,6,-6,1585,1399,3,-3,59,110
2009-03-31,Portugal,South Africa,2,0,Friendly,Switzerland,5,-5,1823,1543,2,-1,16,74
2009-03-31,Venezuela,Colombia,2,0,World Cup qualifier,Venezuela,30,-30,1685,1730,2,-5,46,33
2009-04-01,Andorra,Croatia,0,2,World Cup qualifier,Andorra,-1,1,1046,1894,0,0,182,8
2009-04-01,Australia,Uzbekistan,2,0,World Cup qualifier,Australia,12,-12,1721,1555,3,-2,38,70
2009-04-01,Austria,Romania,2,1,World Cup qualifier,Austria,28,-28,1582,1767,7,-4,64,27
2009-04-01,Bahrain,Qatar,1,0,World Cup qualifier,Bahrain,11,-11,1593,1493,1,-1,60,85
2009-04-01,Bolivia,Argentina,6,1,World Cup qualifier,Bolivia,69,-69,1654,1927,10,-2,49,7
2009-04-01,Bosnia and Herzegovina,Belgium,2,1,World Cup qualifier,Bosnia and Herzegovina,13,-13,1632,1584,-1,-5,55,63
2009-04-01,Brazil,Peru,3,0,World Cup qualifier,Brazil,3,-3,2022,1566,0,0,3,66
2009-04-01,Bulgaria,Cyprus,2,0,World Cup qualifier,Bulgaria,7,-7,1798,1542,3,-2,21,74
2009-04-01,Chile,Uruguay,0,0,World Cup qualifier,Chile,-3,3,1811,1863,3,0,16,11
2009-04-01,Costa Rica,El Salvador,1,0,World Cup qualifier,Costa Rica,5,-5,1740,1479,2,-1,30,88
2009-04-01,Czechia,Slovakia,1,2,World Cup qualifier,Czechia,-35,35,1800,1639,-7,5,20,52
2009-04-01,Denmark,Albania,3,0,World Cup qualifier,Denmark,5,-5,1838,1471,2,-1,12,90
2009-04-01,Ecuador,Paraguay,1,1,World Cup qualifier,Ecuador,1,-1,1716,1835,-3,-1,42,13
2009-04-01,England,Ukraine,2,1,World Cup qualifier,England,7,-7,1989,1795,2,-2,4,22
2009-04-01,Estonia,Armenia,1,0,World Cup qualifier,Estonia,15,-15,1420,1394,3,-7,104,112
2009-04-01,France,Lithuania,1,0,World Cup qualifier,France,4,-4,1892,1618,0,-3,9,56
2009-04-01,Georgia,Montenegro,0,0,World Cup qualifier,Georgia,3,-3,1500,1655,1,0,84,48
2009-04-01,Greece,Israel,2,1,World Cup qualifier,Greece,13,-13,1789,1733,2,-3,24,32
2009-04-01,Honduras,Mexico,3,1,World Cup qualifier,Honduras,32,-32,1730,1793,11,-8,33,23
2009-04-01,Hungary,Malta,3,0,World Cup qualifier,Hungary,4,-4,1640,1224,1,0,50,150
2009-04-01,Iran,Senegal,1,1,Friendly,Iran,-7,7,1729,1542,-4,3,35,74
2009-04-01,Italy,Ireland,1,1,World Cup qualifier,Italy,-15,15,1988,1787,-1,2,5,25
2009-04-01,Kazakhstan,Belarus,1,5,World Cup qualifier,Kazakhstan,-27,27,1344,1596,-2,8,121,58
2009-04-01,Latvia,Luxembourg,2,0,World Cup qualifier,Latvia,2,-2,1534,1085,2,-1,77,179
2009-04-01,Lebanon,Namibia,1,1,Friendly,Lebanon,-2,2,1267,1299,0,0,137,131
2009-04-01,Lesotho,Botswana,0,0,Friendly,Lesotho,2,-2,1130,1289,1,0,170,132
2009-04-01,Liechtenstein,Russia,0,1,World Cup qualifier,Liechtenstein,-1,1,1178,1884,0,0,160,10
2009-04-01,Netherlands,Macedonia,4,0,World Cup qualifier,the Netherlands,3,-3,2029,1553,0,-1,2,71
2009-04-01,Norway,Finland,3,2,Friendly,Norway,7,-7,1713,1688,-1,0,43,45
2009-04-01,Northern Ireland,Slovenia,1,0,World Cup qualifier,Northern Ireland,15,-15,1591,1565,2,-7,61,69
2009-04-01,Poland,San Marino,10,0,World Cup qualifier,Poland,1,-1,1729,917,-1,0,35,197
2009-04-01,Saudi Arabia,United Arab Emirates,3,2,World Cup qualifier,Saudi Arabia,4,-4,1682,1405,0,-1,47,106
