date,team_a,team_b,goals_a,goals_b,competition,location,rating_change_a,rating_change_b,rating_a,rating_b,rank_change_a,rank_change_b,rank_a,rank_b
2012-01-23,Gabon,Niger,2,0,African Nations Cup,Gabon,10,-10,1555,1319,2,-1,72,128
2012-01-23,Tunisia,Morocco,2,1,African Nations Cup,Gabon,24,-24,1603,1541,6,-3,58,74
2012-01-24,Ghana,Botswana,1,0,African Nations Cup,Gabon,6,-6,1777,1407,1,-2,24,105
2012-01-24,Mali,Guinea,1,0,African Nations Cup,Gabon,26,-26,1523,1481,9,-8,80,92
2012-01-25,Equatorial Guinea,Senegal,2,1,African Nations Cup,Equatorial Guinea,39,-39,1304,1551,7,-12,133,72
2012-01-25,Libya,Zambia,2,2,African Nations Cup,Equatorial Guinea,7,-7,1463,1546,2,0,96,73
2012-01-25,Mexico,Venezuela,3,1,Friendly,the United States,9,-9,1873,1696,1,-2,12,40
2012-01-25,Panama,United States,0,1,Friendly,Panama,-11,11,1655,1733,-2,0,47,34
2012-01-26,Angola,Sudan,2,2,African Nations Cup,Equatorial Guinea,-9,9,1516,1407,-3,3,82,105
2012-01-26,Ivory Coast,Burkina Faso,2,0,African Nations Cup,Equatorial Guinea,12,-12,1789,1482,3,-1,21,90
2012-01-27,Gabon,Morocco,3,2,African Nations Cup,Gabon,17,-17,1572,1524,4,-4,67,78
2012-01-27,Romania,Turkmenistan,4,0,Friendly,Turkey,4,-4,1711,1344,0,0,37,121
2012-01-27,Tunisia,Niger,2,1,African Nations Cup,Gabon,8,-8,1611,1311,2,-1,56,129
2012-01-28,Ghana,Mali,2,0,African Nations Cup,Gabon,14,-14,1791,1509,4,-6,21,85
2012-01-28,Guinea,Botswana,6,1,African Nations Cup,Gabon,40,-40,1521,1367,12,-12,80,117
2012-01-29,Equatorial Guinea,Zambia,0,1,African Nations Cup,Equatorial Guinea,-15,15,1289,1561,-2,1,135,72
2012-01-29,Libya,Senegal,2,1,African Nations Cup,Equatorial Guinea,31,-31,1494,1520,6,-9,90,81
2012-01-29,United Arab Emirates,Uzbekistan,1,0,Friendly,the United Arab Emirates,14,-14,1399,1598,2,-3,108,58
2012-01-30,Ivory Coast,Angola,2,0,African Nations Cup,Equatorial Guinea,13,-13,1802,1503,4,-3,18,85
2012-01-30,Sudan,Burkina Faso,2,1,African Nations Cup,Equatorial Guinea,30,-30,1437,1452,3,-8,102,100
2012-01-31,Gabon,Tunisia,1,0,African Nations Cup,Gabon,21,-21,1593,1590,8,-5,59,60
2012-01-31,Morocco,Niger,1,0,African Nations Cup,Gabon,11,-11,1535,1300,3,-3,74,132
2012-02-01,Ghana,Guinea,1,1,African Nations Cup,Gabon,-16,16,1775,1537,-3,5,25,74
2012-02-01,Mali,Botswana,2,1,African Nations Cup,Gabon,15,-15,1524,1352,5,-2,79,119
2012-02-04,Equatorial Guinea,Ivory Coast,0,3,African Nations Cup,Equatorial Guinea,-7,7,1282,1809,-1,0,136,18
2012-02-04,Zambia,Sudan,3,0,African Nations Cup,Equatorial Guinea,29,-29,1590,1408,12,-2,60,104
2012-02-05,Gabon,Mali,1,1,African Nations Cup,Gabon,-11,11,1582,1535,-5,4,64,75
2012-02-05,Ghana,Tunisia,2,1,African Nations Cup,Gabon,13,-13,1788,1577,3,-7,22,67
2012-02-08,Ivory Coast,Mali,1,0,African Nations Cup,Gabon,9,-9,1818,1526,2,-4,16,79
2012-02-08,Zambia,Ghana,1,0,African Nations Cup,Equatorial Guinea,38,-38,1628,1750,5,-9,54,31
2012-02-11,Mali,Ghana,2,0,African Nations Cup,Equatorial Guinea,59,-59,1585,1691,16,-10,63,41
2012-02-12,Ivory Coast,Zambia,0,0,African Nations Cup,Gabon,-12,12,1806,1640,-2,2,18,52
2012-02-15,Liberia,Nigeria,0,2,Friendly,Liberia,-4,4,1245,1660,-1,0,143,46
2012-02-15,Paraguay,Chile,2,0,Friendly,Paraguay,15,-15,1798,1870,1,-2,21,12
2012-02-17,Kuwait,North Korea,1,1,Friendly,China,-2,2,1587,1504,-2,1,62,85
2012-02-19,Saint Vincent and the Grenadines,Guyana,1,0,Friendly,Saint Vincent and the Grenadines,14,-14,1154,1356,5,-1,165,117
2012-02-22,China,Kuwait,2,0,Friendly,China,10,-10,1620,1577,1,-5,56,67
2012-02-22,Grenada,Guyana,1,2,Friendly,Grenada,-8,8,1165,1364,-1,0,162,117
2012-02-22,Jamaica,Cuba,1,0,Friendly,Jamaica,2,-2,1640,1390,1,0,52,110
2012-02-22,Namibia,Mozambique,3,0,Friendly,Namibia,15,-15,1321,1335,2,-3,128,123
2012-02-22,Paraguay,Guatemala,2,1,Friendly,Paraguay,2,-2,1800,1509,0,0,21,84
2012-02-23,Iran,Jordan,2,2,Friendly,the United Arab Emirates,-5,5,1739,1571,-1,1,32,71
2012-02-23,Oman,India,5,1,Friendly,Oman,3,-3,1515,1201,0,0,83,155
2012-02-23,Tanzania,DR Congo,0,0,Friendly,Tanzania,2,-2,1261,1426,0,0,141,102
2012-02-24,Azerbaijan,Singapore,2,2,Friendly,the United Arab Emirates,-4,4,1402,1278,-1,0,107,138
2012-02-24,Jamaica,Cuba,3,0,Friendly,Jamaica,4,-4,1644,1386,0,-1,52,111
2012-02-24,Japan,Iceland,3,1,Friendly,Japan,2,-2,1804,1439,0,0,19,101
2012-02-24,Nicaragua,Puerto Rico,1,0,Friendly,Nicaragua,6,-6,1125,1070,1,-1,173,179
2012-02-24,Thailand,Maldives,3,0,Friendly,Thailand,4,-4,1387,1105,1,0,110,175
2012-02-24,United Arab Emirates,Palestine,3,0,Friendly,the United Arab Emirates,6,-6,1405,1235,2,0,106,146
2012-02-25,South Korea,Uzbekistan,4,2,Friendly,South Korea,5,-5,1772,1593,0,-1,25,59
2012-02-26,Nicaragua,Puerto Rico,4,1,Friendly,Nicaragua,10,-10,1135,1060,2,-1,171,180
2012-02-27,Azerbaijan,India,3,0,Friendly,the United Arab Emirates,8,-8,1410,1193,3,-3,104,158
2012-02-28,Brazil,Bosnia and Herzegovina,2,1,Friendly,Switzerland,2,-2,2066,1692,0,0,4,40
2012-02-28,Serbia,Armenia,2,0,Friendly,Cyprus,8,-8,1727,1522,1,-2,34,80
2012-02-29,Antigua and Barbuda,Trinidad and Tobago,0,4,Friendly,Antigua and Barbuda,-15,15,1294,1489,-3,2,133,92
2012-02-29,Armenia,Canada,3,1,Friendly,Cyprus,18,-18,1540,1576,3,-10,77,68
2012-02-29,Australia,Saudi Arabia,4,2,World Cup qualifier,Australia,6,-6,1823,1521,0,-4,16,82
2012-02-29,Austria,Finland,3,1,Friendly,Austria,12,-12,1590,1599,6,-1,60,58
2012-02-29,Bahrain,Indonesia,10,0,World Cup qualifier,Bahrain,10,-10,1578,1259,5,-3,67,143
2012-02-29,Belarus,Moldova,0,0,Friendly,Turkey,-5,5,1584,1413,-3,0,63,105
2012-02-29,Bolivia,Cuba,1,0,Friendly,Bolivia,4,-4,1539,1382,-2,1,78,110
2012-02-29,Burundi,Zimbabwe,2,1,African Nations Cup qualifier,Burundi,21,-21,1265,1346,5,-4,139,120
2012-02-29,Chad,Malawi,3,2,African Nations Cup qualifier,Chad,24,-24,1247,1378,3,-4,146,112
2012-02-29,Chile,Ghana,1,1,Friendly,the United States,-5,5,1865,1696,0,2,12,39
2012-02-29,China,Jordan,3,1,World Cup qualifier,China,18,-18,1638,1553,3,-1,53,72
2012-02-29,Colombia,Mexico,2,0,Friendly,the United States,19,-19,1786,1854,4,-3,22,14
2012-02-29,Congo,Uganda,3,1,African Nations Cup qualifier,Congo,37,-37,1391,1504,10,-11,108,85
2012-02-29,Croatia,Sweden,1,3,Friendly,Croatia,-20,20,1870,1886,-1,4,10,9
2012-02-29,Cyprus,Serbia,0,0,Friendly,Cyprus,4,-4,1468,1723,0,0,95,34
2012-02-29,Denmark,Russia,0,2,Friendly,Denmark,-20,20,1810,1836,-2,2,17,15
2012-02-29,Ecuador,Honduras,2,0,Friendly,Ecuador,6,-6,1784,1645,1,-1,23,51
2012-02-29,Egypt,Niger,1,0,Friendly,Qatar,2,-2,1722,1298,0,1,35,131
2012-02-29,England,Netherlands,2,3,Friendly,England,-10,10,1945,2077,0,1,6,2
2012-02-29,Estonia,El Salvador,2,0,Friendly,the United States,18,-18,1541,1567,3,-9,76,71
2012-02-29,Ethiopia,Benin,0,0,African Nations Cup qualifier,Ethiopia,0,0,1285,1378,0,2,135,112
2012-02-29,Gambia,Algeria,1,2,African Nations Cup qualifier,The Gambia,-20,20,1353,1500,-1,5,116,88
2012-02-29,Georgia,Albania,2,1,Friendly,Georgia,7,-7,1499,1475,2,-2,89,94
2012-02-29,Germany,France,1,2,Friendly,Germany,-18,18,2064,1857,-2,1,4,13
2012-02-29,Greece,Belgium,1,1,Friendly,Greece,-5,5,1778,1688,-2,0,25,42
2012-02-29,Guinea-Bissau,Cameroon,0,1,African Nations Cup qualifier,Guinea-Bissau,-5,5,1217,1657,-2,2,152,46
2012-02-29,Guyana,Guatemala,0,2,Friendly,Guyana,-13,13,1351,1522,-1,3,118,81
2012-02-29,Hong Kong,Taiwan,5,1,Friendly,Hong Kong,4,-4,1205,903,0,0,155,198
2012-02-29,Hungary,Bulgaria,1,1,Friendly,Hungary,-4,4,1672,1631,-1,-1,44,56
2012-02-29,Iran,Qatar,2,2,World Cup qualifier,Iran,-15,15,1724,1516,-1,5,33,83
2012-02-29,Iraq,Singapore,7,1,World Cup qualifier,Qatar,13,-13,1585,1265,9,-1,61,139
2012-02-29,Ireland,Czechia,1,1,Friendly,Ireland,-3,3,1799,1797,1,1,19,21
2012-02-29,Israel,Ukraine,2,3,Friendly,Israel,-10,10,1659,1776,-1,1,45,26
2012-02-29,Italy,United States,0,1,Friendly,Italy,-16,16,1869,1749,-1,2,11,31
2012-02-29,Ivory Coast,Guinea,0,0,Friendly,Ivory Coast,-8,8,1798,1545,-2,1,20,74
2012-02-29,Japan,Uzbekistan,0,1,World Cup qualifier,Japan,-34,34,1770,1627,-8,2,27,57
2012-02-29,Kazakhstan,Latvia,0,0,Friendly,Turkey,5,-5,1347,1516,2,-2,119,83
2012-02-29,Kenya,Togo,2,1,African Nations Cup qualifier,Kenya,18,-18,1334,1361,5,-2,124,115
2012-02-29,Liberia,Namibia,1,0,African Nations Cup qualifier,Liberia,19,-19,1264,1302,2,-2,141,130
2012-02-29,Luxembourg,Macedonia,2,1,Friendly,Luxembourg,16,-16,1168,1485,5,-5,161,93
2012-02-29,Madagascar,Cape Verde,0,4,African Nations Cup qualifier,Madagascar,-27,27,1170,1421,-3,6,160,103
2012-02-29,Malta,Liechtenstein,2,1,Friendly,Malta,8,-8,1219,1227,1,-3,151,149
2012-02-29,Montenegro,Iceland,2,1,Friendly,Montenegro,3,-3,1637,1436,0,-1,54,102
2012-02-29,Morocco,Burkina Faso,2,0,Friendly,Morocco,8,-8,1543,1444,1,0,75,100
2012-02-29,New Zealand,Jamaica,2,3,Friendly,New Zealand,-11,11,1553,1655,1,5,72,47
2012-02-29,Northern Ireland,Norway,0,3,Friendly,Northern Ireland,-8,8,1450,1767,-2,1,99,28
2012-02-29,Oman,Thailand,2,0,World Cup qualifier,Oman,13,-13,1528,1374,4,-4,79,114
2012-02-29,Palestine,Azerbaijan,2,0,Friendly,the United Arab Emirates,22,-22,1257,1388,2,-5,144,109
2012-02-29,Paraguay,Panama,1,0,Friendly,Paraguay,4,-4,1804,1651,3,-2,18,49
2012-02-29,Philippines,Malaysia,1,1,Friendly,the Philippines,2,-2,1040,1206,0,0,182,153
2012-02-29,Poland,Portugal,0,0,Friendly,Poland,3,-3,1708,1898,0,0,37,8
2012-02-29,Romania,Uruguay,1,1,Friendly,Romania,5,-5,1716,1987,0,0,36,5
2012-02-29,Rwanda,Nigeria,0,0,African Nations Cup qualifier,Rwanda,6,-6,1461,1654,2,-2,96,48
2012-02-29,Sao Tome and Principe,Sierra Leone,2,1,African Nations Cup qualifier,Sao Tome and Principe,28,-28,1103,1304,2,-4,176,129
2012-02-29,Seychelles,DR Congo,0,4,African Nations Cup qualifier,the Seychelles,-11,11,1015,1437,-2,1,185,101
2012-02-29,Slovenia,Scotland,1,1,Friendly,Slovenia,-1,1,1651,1703,-1,0,49,38
2012-02-29,South Africa,Senegal,0,0,Friendly,South Africa,-4,4,1584,1524,-2,2,63,80
2012-02-29,South Korea,Kuwait,2,0,World Cup qualifier,South Korea,9,-9,1781,1568,1,-3,24,70
2012-02-29,Spain,Venezuela,5,0,Friendly,Spain,2,-2,2118,1694,0,-1,1,40
2012-02-29,Switzerland,Argentina,1,3,Friendly,Switzerland,-13,13,1753,1928,-2,0,29,7
2012-02-29,Tajikistan,North Korea,1,1,World Cup qualifier,Tajikistan,9,-9,1253,1495,-1,-5,145,90
2012-02-29,Tanzania,Mozambique,1,1,African Nations Cup qualifier,Tanzania,-1,1,1260,1336,-1,0,142,123
2012-02-29,Tunisia,Peru,1,1,Friendly,Tunisia,2,-2,1579,1751,1,0,66,30
2012-02-29,Turkey,Slovakia,1,2,Friendly,Turkey,-16,16,1728,1595,-1,6,32,59
2012-02-29,United Arab Emirates,Lebanon,4,2,World Cup qualifier,the United Arab Emirates,16,-16,1421,1318,4,-3,103,127
2012-02-29,Wales,Costa Rica,0,1,Friendly,Wales,-12,12,1635,1675,-4,2,55,43
2012-03-02,DR Congo,Egypt,0,0,Friendly,Qatar,7,-7,1444,1715,1,-1,100,36
2012-03-03,Martinique,Guadeloupe,1,2,Friendly,Martinique,-9,9,1331,1470,-3,1,125,95
2012-03-03,Saint Kitts and Nevis,Antigua and Barbuda,1,0,Friendly,Saint Kitts and Nevis,10,-10,1202,1284,2,-2,156,135
2012-03-08,Nepal,Palestine,0,2,Asian Cup qual & Asian Challenge Cup,Nepal,-16,16,960,1273,-1,5,190,139
2012-03-08,Turkmenistan,Maldives,3,1,Asian Cup qual & Asian Challenge Cup,Nepal,12,-12,1356,1093,5,-2,116,177
2012-03-09,North Korea,Philippines,2,0,Asian Cup qual & Asian Challenge Cup,Nepal,4,-4,1499,1036,1,0,89,182
2012-03-09,Tajikistan,India,2,0,Asian Cup qual & Asian Challenge Cup,Nepal,25,-25,1278,1168,7,-2,138,160
2012-03-10,Nepal,Maldives,0,1,Asian Cup qual & Asian Challenge Cup,Nepal,-18,18,942,1111,-1,2,191,175
2012-03-10,Palestine,Turkmenistan,0,0,Asian Cup qual & Asian Challenge Cup,Nepal,5,-5,1278,1351,2,-2,138,118
2012-03-11,North Korea,Tajikistan,2,0,Asian Cup qual & Asian Challenge Cup,Nepal,13,-13,1512,1265,4,-2,85,140
2012-03-11,Philippines,India,2,0,Asian Cup qual & Asian Challenge Cup,Nepal,41,-41,1077,1127,3,-13,179,173
2012-03-12,Nepal,Turkmenistan,0,3,Asian Cup qual & Asian Challenge Cup,Nepal,-10,10,932,1361,-2,3,193,115
2012-03-12,Palestine,Maldives,2,0,Asian Cup qual & Asian Challenge Cup,Nepal,17,-17,1295,1094,5,-2,133,177
2012-03-13,North Korea,India,4,0,Asian Cup qual & Asian Challenge Cup,Nepal,7,-7,1519,1120,2,-1,83,174
2012-03-13,Philippines,Tajikistan,2,1,Asian Cup qual & Asian Challenge Cup,Nepal,30,-30,1107,1235,4,-7,175,147
2012-03-16,North Korea,Palestine,2,0,Asian Cup qual & Asian Challenge Cup,Nepal,13,-13,1532,1282,4,-3,79,136
2012-03-16,Turkmenistan,Philippines,2,1,Asian Cup qual & Asian Challenge Cup,Nepal,8,-8,1369,1099,0,-2,115,177
2012-03-19,North Korea,Turkmenistan,2,1,Asian Cup qual & Asian Challenge Cup,Nepal,11,-11,1543,1358,4,-1,75,116
2012-03-19,Philippines,Palestine,4,3,Asian Cup qual & Asian Challenge Cup,Nepal,30,-30,1129,1252,5,-8,172,144
2012-03-21,Chile,Peru,3,1,Pacific Cup,Chile,10,-10,1875,1741,2,-1,10,31
2012-03-21,French Guiana,Guyana,1,0,Friendly,French Guiana,12,-12,1197,1339,0,-2,158,121
2012-03-21,Jamaica,Costa Rica,0,0,Friendly,Jamaica,-2,2,1653,1677,-1,0,48,43
2012-03-22,French Guiana,Guyana,0,2,Friendly,French Guiana,-13,13,1184,1352,0,3,158,118
2012-03-29,Egypt,Uganda,2,1,Friendly,Sudan,5,-5,1720,1499,1,-3,35,89
2012-03-30,Saint Vincent and the Grenadines,Antigua and Barbuda,1,0,Friendly,Saint Vincent and the Grenadines,11,-11,1165,1273,3,-3,162,138
2012-03-31,Egypt,Chad,4,0,Friendly,Sudan,2,-2,1722,1245,0,-1,35,146
2012-04-01,Saint Vincent and the Grenadines,Antigua and Barbuda,1,2,Friendly,Saint Vincent and the Grenadines,-10,10,1155,1283,-3,3,165,135
2012-04-07,Guadeloupe,Martinique,0,1,Friendly,Guadeloupe,-16,16,1454,1347,-3,5,98,120
2012-04-11,Costa Rica,Honduras,1,1,Friendly,Costa Rica,-4,4,1673,1649,0,0,43,51
2012-04-11,Peru,Chile,0,3,Pacific Cup,Peru,-24,24,1717,1899,-4,2,35,8
2012-04-12,Egypt,Nigeria,3,2,Friendly,the United Arab Emirates,8,-8,1730,1646,3,-4,31,51
2012-04-15,Egypt,Mauritania,3,0,Friendly,the United Arab Emirates,1,-1,1731,1141,0,0,31,169
2012-04-17,Egypt,Iraq,0,0,Friendly,the United Arab Emirates,-4,4,1727,1589,-1,0,32,61
2012-04-18,Iran,Mauritania,2,0,Friendly,Iran,1,-1,1725,1140,0,0,33,169
2012-04-25,Guatemala,Paraguay,0,1,Friendly,Guatemala,-5,5,1517,1809,-1,0,83,18
2012-04-28,Malaysia,Sri Lanka,6,0,Friendly,Malaysia,3,-3,1209,865,0,0,153,204
2012-05-02,Iran,Mozambique,3,0,Friendly,Iran,2,-2,1727,1334,1,0,32,123
2012-05-02,Martinique,Guyana,2,2,Friendly,Martinique,-3,3,1344,1355,-2,1,122,117
2012-05-04,Guadeloupe,Guyana,1,2,Friendly,Guadeloupe,-15,15,1439,1370,-3,2,101,115
2012-05-07,Egypt,Libya,4,0,Friendly,Egypt,5,-5,1732,1489,1,0,31,91
2012-05-11,Lebanon,Egypt,1,4,Friendly,Lebanon,-5,5,1313,1737,0,0,127,31
2012-05-15,Kurdistan,Mauritania,3,1,Al Nakba Cup,Palestine,8,-8,1408,1132,0,-3,107,172
2012-05-16,Angola,Zambia,0,0,Friendly,Angola,1,-1,1504,1639,0,0,86,52
2012-05-17,Indonesia,Mauritania,2,0,Al Nakba Cup,Palestine,15,-15,1274,1117,5,-4,139,176
2012-05-18,Jamaica,Guyana,1,0,Friendly,Jamaica,2,-2,1655,1368,0,0,47,116
2012-05-18,Lebanon,Jordan,1,2,Friendly,Lebanon,-6,6,1307,1559,0,0,128,72
2012-05-19,Indonesia,Kurdistan,1,1,Al Nakba Cup,Palestine,6,-6,1280,1402,1,-1,138,108
2012-05-20,Egypt,Cameroon,2,1,Friendly,Sudan,8,-8,1745,1649,0,-3,31,49
2012-05-20,Panama,Guyana,2,0,Friendly,Panama,3,-3,1654,1365,1,0,47,116
2012-05-22,Albania,Qatar,2,1,Friendly,Spain,11,-11,1486,1505,1,-1,93,85
2012-05-22,Egypt,Togo,3,0,Friendly,Sudan,3,-3,1748,1358,0,0,31,117
2012-05-22,Palestine,Indonesia,2,1,Al Nakba Cup,Palestine,12,-12,1264,1268,2,-2,143,140
2012-05-22,Poland,Latvia,1,0,Friendly,Austria,5,-5,1713,1511,0,0,37,84
2012-05-23,Botswana,Lesotho,3,0,Friendly,Botswana,5,-5,1357,1140,1,-1,119,169
2012-05-23,El Salvador,New Zealand,2,2,Friendly,the United States,0,0,1567,1553,0,0,71,73
2012-05-23,Iraq,Sierra Leone,1,0,Friendly,Turkey,3,-3,1592,1301,1,-1,60,131
2012-05-23,Japan,Azerbaijan,2,0,Friendly,Japan,2,-2,1772,1386,0,0,27,110
2012-05-23,Libya,Rwanda,2,0,Friendly,Tunisia,14,-14,1503,1447,4,-2,87,98
2012-05-23,Peru,Nigeria,1,0,Friendly,Peru,5,-5,1722,1641,0,0,35,51
2012-05-23,Venezuela,Moldova,4,0,Friendly,Venezuela,4,-4,1698,1409,1,-1,39,106
2012-05-24,Turkey,Georgia,3,1,Friendly,Austria,6,-6,1734,1493,0,-1,32,91
2012-05-25,Belgium,Montenegro,2,2,Friendly,Belgium,-4,4,1684,1641,0,3,42,51
2012-05-25,Costa Rica,Guatemala,3,2,Friendly,Costa Rica,4,-4,1677,1513,0,0,43,83
2012-05-25,Croatia,Estonia,3,1,Friendly,Croatia,2,-2,1872,1539,0,0,11,77
2012-05-25,Morocco,Senegal,0,1,Friendly,Morocco,-13,13,1530,1537,-5,2,80,79
2012-05-25,Russia,Uruguay,1,1,Friendly,Russia,1,-1,1837,1986,0,0,15,5
2012-05-26,Algeria,Niger,3,0,Friendly,Algeria,5,-5,1505,1293,4,-1,85,133
2012-05-26,Brazil,Denmark,3,1,Friendly,Germany,6,-6,2072,1804,1,-1,2,18
2012-05-26,Burkina Faso,Benin,2,2,Friendly,Burkina Faso,-4,4,1440,1382,-1,2,100,111
2012-05-26,Cameroon,Guinea,2,1,Friendly,France,7,-7,1656,1538,4,-4,45,78
2012-05-26,Czechia,Israel,2,1,Friendly,Austria,6,-6,1803,1653,1,-4,20,49
2012-05-26,El Salvador,Moldova,2,0,Friendly,the United States,9,-9,1576,1400,3,-2,68,108
2012-05-26,Finland,Turkey,3,2,Friendly,Austria,14,-14,1613,1720,0,-2,58,34
2012-05-26,Greece,Slovenia,1,1,Friendly,Austria,-4,4,1774,1655,-2,2,27,46
2012-05-26,Ireland,Bosnia and Herzegovina,1,0,Friendly,Ireland,5,-5,1804,1687,1,0,18,41
2012-05-26,Jordan,Sierra Leone,4,0,Friendly,Jordan,4,-4,1563,1297,-1,0,73,131
2012-05-26,Mozambique,Namibia,0,0,Friendly,Germany,-1,1,1333,1303,-1,0,125,130
2012-05-26,Netherlands,Bulgaria,1,2,Friendly,the Netherlands,-19,19,2058,1650,-1,6,3,50
2012-05-26,New Zealand,Honduras,1,0,Friendly,the United States,13,-13,1566,1636,1,-6,72,55
2012-05-26,Norway,England,0,1,Friendly,Norway,-8,8,1759,1953,-2,0,30,6
2012-05-26,Poland,Slovakia,1,0,Friendly,Austria,7,-7,1720,1588,3,-2,34,61
2012-05-26,Portugal,Macedonia,0,0,Friendly,Portugal,-9,9,1889,1494,0,3,9,91
2012-05-26,Spain,Serbia,2,0,Friendly,Switzerland,3,-3,2121,1720,0,0,1,34
2012-05-26,Switzerland,Germany,5,3,Friendly,Switzerland,23,-23,1776,2041,4,0,25,4
2012-05-26,Tanzania,Malawi,0,0,Friendly,Tanzania,1,-1,1261,1377,0,-1,145,114
2012-05-26,United States,Scotland,5,1,Friendly,the United States,11,-11,1760,1692,1,-2,29,40
2012-05-27,Albania,Iran,1,0,Friendly,Turkey,16,-16,1502,1711,5,-5,89,37
2012-05-27,France,Iceland,3,2,Friendly,France,1,-1,1858,1435,-1,0,14,102
2012-05-27,Ivory Coast,Mali,2,1,Friendly,France,5,-5,1803,1580,1,-4,20,66
2012-05-27,Jamaica,Panama,0,1,Friendly,Jamaica,-13,13,1642,1667,-4,3,50,45
2012-05-27,Libya,Chad,1,0,Friendly,Tunisia,4,-4,1507,1241,3,0,85,147
2012-05-27,Mexico,Wales,2,0,Friendly,the United States,7,-7,1861,1628,1,0,13,56
2012-05-27,Oman,Lebanon,1,1,Friendly,Oman,-7,7,1521,1314,0,0,81,128
2012-05-27,Tunisia,Rwanda,5,1,Friendly,Tunisia,8,-8,1587,1439,4,-2,62,100
2012-05-28,Botswana,Iraq,1,1,Friendly,Turkey,6,-6,1363,1586,3,-3,116,62
2012-05-28,Colombia,Guyana,7,1,Friendly,Colombia,2,-2,1788,1363,0,0,22,116
2012-05-28,Qatar,Palestine,0,0,Friendly,Qatar,-8,8,1497,1272,-5,3,91,140
2012-05-28,Ukraine,Estonia,4,0,Friendly,Austria,8,-8,1784,1531,2,-3,23,79
2012-05-28,Zanzibar,Malawi,1,1,Friendly,Zanzibar,-1,1,1323,1378,0,0,127,114
2012-05-29,Angola,Macedonia,0,0,Friendly,Portugal,0,0,1504,1494,-1,0,88,92
2012-05-29,Lithuania,Russia,0,0,Friendly,Switzerland,7,-7,1509,1830,3,0,85,15
2012-05-29,Turkey,Bulgaria,2,0,Friendly,Austria,12,-12,1732,1638,1,-4,32,53
2012-05-30,Andorra,Azerbaijan,0,0,Friendly,Germany,8,-8,1006,1378,0,-3,188,113
2012-05-30,Chad,Rwanda,1,1,Friendly,Tunisia,5,-5,1246,1434,1,-1,146,101
2012-05-30,Netherlands,Slovakia,2,0,Friendly,the Netherlands,1,-1,2059,1587,0,0,3,60
