date,team_a,team_b,goals_a,goals_b,competition,location,rating_change_a,rating_change_b,rating_a,rating_b,rank_change_a,rank_change_b,rank_a,rank_b
2003-02-24,Hong Kong,Macao,3,0,East Asian Championship qualifier,Hong Kong,7,-7,1195,909,1,0,155,196
2003-02-24,Mongolia,Guam,2,0,East Asian Championship qualifier,Hong Kong,20,-20,802,638,0,0,208,220
2003-02-26,Macao,Guam,2,0,East Asian Championship qualifier,Hong Kong,10,-10,919,628,0,-1,196,221
2003-02-26,Taiwan,Mongolia,4,0,East Asian Championship qualifier,Hong Kong,17,-17,1035,785,0,0,186,208
2003-02-28,Hong Kong,Mongolia,10,0,East Asian Championship qualifier,Hong Kong,5,-5,1200,780,1,0,154,208
2003-02-28,Taiwan,Guam,7,0,East Asian Championship qualifier,Hong Kong,8,-8,1043,620,0,0,186,221
2003-03-02,Hong Kong,Guam,11,0,East Asian Championship qualifier,Hong Kong,2,-2,1202,618,0,0,154,221
2003-03-02,Taiwan,Macao,2,1,East Asian Championship qualifier,Hong Kong,13,-13,1056,906,4,0,182,196
2003-03-04,Singapore,Maldives,4,1,Friendly,Singapore,4,-4,1193,942,0,-1,156,193
2003-03-04,Sudan,DR Congo,1,3,Friendly,Sudan,-16,16,1366,1484,-8,6,119,80
2003-03-05,Israel,Moldova,0,0,Friendly,Israel,-8,8,1681,1369,-2,5,41,117
2003-03-07,Benin,Niger,1,1,TIFOCO Tournament,Benin,-3,3,1286,1325,-2,0,135,130
2003-03-09,Botswana,Lesotho,0,1,Friendly,Botswana,-13,13,1139,1148,-3,2,164,162
2003-03-09,DR Congo,Congo,3,0,Friendly,DR Congo,8,-8,1492,1376,2,-4,78,113
2003-03-11,Cuba,Jamaica,0,0,Friendly,Cuba,-1,1,1492,1557,0,0,77,64
2003-03-12,Tanzania,Uganda,0,0,Friendly,Tanzania,0,0,1287,1383,0,0,134,109
2003-03-13,Cuba,Jamaica,1,0,Friendly,Cuba,9,-9,1501,1548,2,-1,75,65
2003-03-14,Martinique,French Guiana,2,1,Friendly tournament,Martinique,2,-2,1445,1109,0,0,95,167
2003-03-15,French Guiana,Guadeloupe,2,2,Friendly tournament,Martinique,9,-9,1118,1355,0,-2,167,123
2003-03-15,Kenya,Uganda,2,2,Friendly,Kenya,-6,6,1494,1389,0,0,76,109
2003-03-15,Rwanda,Burundi,4,2,Friendly,Rwanda,10,-10,1336,1287,1,-2,128,133
2003-03-16,Afghanistan,Kyrgyzstan,2,1,Asian Cup qualifier,Nepal,35,-35,856,1134,4,-5,203,164
2003-03-16,Lesotho,DR Congo,2,2,Friendly,Lesotho,6,-6,1154,1486,1,-2,161,80
2003-03-16,Namibia,Botswana,0,1,COSAFA Cup,Namibia,-29,29,1169,1168,-3,5,158,159
2003-03-16,Zimbabwe,Malawi,0,0,Friendly,Zimbabwe,-6,6,1460,1349,-4,3,91,124
2003-03-18,Nepal,Afghanistan,4,0,Asian Cup qualifier,Nepal,26,-26,887,830,3,-4,199,207
2003-03-19,Egypt,Qatar,6,0,Friendly,Egypt,13,-13,1606,1531,0,-2,56,69
2003-03-19,Mexico,Bolivia,2,0,Friendly,the United States,5,-5,1835,1541,0,-1,16,67
2003-03-19,Swaziland,Lesotho,1,0,Friendly,Swaziland,5,-5,1249,1149,0,-1,146,162
2003-03-20,Nepal,Kyrgyzstan,0,2,Asian Cup qualifier,Nepal,-18,18,869,1152,-1,3,200,161
2003-03-21,Maldives,Brunei,1,1,Asian Cup qualifier,the Maldives,-14,14,928,743,-1,0,194,211
2003-03-21,Pakistan,Macao,3,0,Asian Cup qualifier,Singapore,41,-41,884,865,7,-7,198,203
2003-03-21,Sri Lanka,East Timor,3,2,Asian Cup qualifier,Sri Lanka,5,-5,925,695,0,0,195,216
2003-03-22,Mozambique,Lesotho,0,0,COSAFA Cup,Mozambique,-10,10,1230,1159,-1,2,149,161
2003-03-22,Rwanda,Zambia,1,1,Friendly,Rwanda,0,0,1336,1440,0,0,128,99
2003-03-23,Benin,Equatorial Guinea,2,1,Friendly,Benin,2,-2,1288,1012,2,0,133,187
2003-03-23,Jamaica,Barbados,2,1,Friendly,Jamaica,3,-3,1551,1358,0,0,65,122
2003-03-23,Kenya,Tanzania,4,0,Friendly,Kenya,5,-5,1499,1282,0,-3,76,136
2003-03-23,Myanmar,Brunei,5,0,Asian Cup qualifier,the Maldives,8,-8,1132,735,1,0,165,211
2003-03-23,Singapore,Macao,2,0,Asian Cup qualifier,Singapore,5,-5,1198,860,0,0,155,203
2003-03-23,Taiwan,East Timor,3,0,Asian Cup qualifier,Sri Lanka,8,-8,1064,687,0,-1,182,217
2003-03-24,North Korea,India,2,0,Asian Cup qualifier,North Korea,3,-3,1511,1089,0,0,72,175
2003-03-24,Rwanda,Zambia,0,3,Friendly,Rwanda,-17,17,1319,1457,-2,6,130,93
2003-03-25,Hong Kong,Laos,5,1,Asian Cup qualifier,Hong Kong,7,-7,1209,893,0,0,154,197
2003-03-25,Maldives,Myanmar,0,2,Asian Cup qualifier,the Maldives,-21,21,907,1153,-1,3,195,162
2003-03-25,Singapore,Pakistan,3,0,Asian Cup qualifier,Singapore,6,-6,1204,878,0,0,155,198
2003-03-25,Sri Lanka,Taiwan,2,1,Asian Cup qualifier,Sri Lanka,22,-22,947,1042,3,-4,192,186
2003-03-26,Austria,Greece,2,2,Friendly,Austria,-3,3,1678,1691,-3,0,44,39
2003-03-26,Burundi,Burkina Faso,0,0,Friendly,Burundi,0,0,1287,1396,1,0,133,107
2003-03-26,Cuba,Guadeloupe,3,2,CONCACAF Championship qualifier,Trinidad and Tobago,12,-12,1513,1343,4,-4,71,127
2003-03-26,Ethiopia,Benin,3,0,Friendly,Ethiopia,14,-14,1280,1274,4,-7,137,140
2003-03-26,Haiti,Martinique,2,1,CONCACAF Championship qualifier,Jamaica,18,-18,1506,1427,4,-6,75,102
2003-03-26,Jamaica,Saint Lucia,5,0,CONCACAF Championship qualifier,Jamaica,8,-8,1559,1257,1,0,64,142
2003-03-26,Mexico,Paraguay,1,1,Friendly,the United States,-2,2,1833,1765,0,0,16,30
2003-03-26,Trinidad and Tobago,Antigua and Barbuda,2,0,CONCACAF Championship qualifier,Trinidad and Tobago,4,-4,1469,1103,4,-2,86,170
2003-03-27,Cameroon,Madagascar,2,0,Friendly tournament,Tunisia,6,-6,1772,1421,1,-2,28,104
2003-03-27,Laos,Bangladesh,2,1,Asian Cup qualifier,Hong Kong,29,-29,922,1024,2,-4,195,186
2003-03-27,Serbia and Montenegro,Bulgaria,1,2,Friendly,Serbia and Montenegro,-14,14,1779,1767,-4,2,25,30
2003-03-27,Tunisia,Ghana,2,2,Friendly tournament,Tunisia,-9,9,1617,1500,0,2,52,77
2003-03-28,Cuba,Antigua and Barbuda,2,0,CONCACAF Championship qualifier,Trinidad and Tobago,5,-5,1518,1098,1,-3,70,173
2003-03-28,Jamaica,Martinique,2,2,CONCACAF Championship qualifier,Jamaica,-12,12,1547,1439,-1,3,65,99
2003-03-28,Japan,Uruguay,2,2,Friendly,Japan,-4,4,1801,1782,0,1,20,25
2003-03-28,Saint Lucia,Haiti,2,1,CONCACAF Championship qualifier,Jamaica,32,-32,1289,1474,10,-11,132,86
2003-03-28,Trinidad and Tobago,Guadeloupe,1,0,CONCACAF Championship qualifier,Trinidad and Tobago,9,-9,1478,1334,2,0,84,127
2003-03-29,Albania,Russia,3,1,European Championship qualifier,Albania,50,-50,1509,1786,18,-7,74,22
2003-03-29,Angola,Algeria,1,1,Friendly,Angola,-3,3,1481,1497,-4,0,84,78
2003-03-29,Armenia,Northern Ireland,1,0,European Championship qualifier,Armenia,20,-20,1436,1493,5,-7,100,79
2003-03-29,Belarus,Moldova,2,1,European Championship qualifier,Belarus,7,-7,1560,1362,0,-4,64,121
2003-03-29,Bosnia and Herzegovina,Luxembourg,2,0,European Championship qualifier,Bosnia and Herzegovina,3,-3,1511,1100,2,-1,72,171
2003-03-29,Cape Verde,Togo,2,1,African Nations Cup qualifier,Cape Verde,20,-20,1364,1423,6,-7,120,103
2003-03-29,Costa Rica,Paraguay,2,1,Friendly,Costa Rica,7,-7,1780,1758,3,0,24,31
2003-03-29,Croatia,Belgium,4,0,European Championship qualifier,Croatia,28,-28,1811,1763,4,-8,19,29
2003-03-29,Cyprus,Israel,1,1,European Championship qualifier,Cyprus,6,-6,1475,1675,1,-2,86,43
2003-03-29,Estonia,Canada,2,1,Friendly,Estonia,13,-13,1443,1624,6,-1,96,51
2003-03-29,France,Malta,6,0,European Championship qualifier,France,1,-1,1951,1243,0,0,5,147
2003-03-29,Gabon,Equatorial Guinea,4,0,African Nations Cup qualifier,Gabon,4,-4,1394,1008,-1,0,109,187
2003-03-29,Georgia,Ireland,1,2,European Championship qualifier,Georgia,-10,10,1568,1871,-1,1,61,13
2003-03-29,Germany,Lithuania,1,1,European Championship qualifier,Germany,-19,19,1907,1395,-3,5,9,108
2003-03-29,Italy,Finland,2,0,European Championship qualifier,Italy,9,-9,1896,1674,0,-5,11,45
2003-03-29,Kenya,Mauritania,4,0,African Nations Cup qualifier,Kenya,4,-4,1503,1095,1,-2,76,174
2003-03-29,Liechtenstein,England,0,2,European Championship qualifier,Liechtenstein,-1,1,1069,1927,0,-2,180,8
2003-03-29,Macedonia,Slovakia,0,2,European Championship qualifier,Macedonia,-20,20,1446,1700,-7,3,95,39
2003-03-29,Malawi,Nigeria,0,1,African Nations Cup qualifier,Malawi,-6,6,1343,1749,-3,0,126,33
2003-03-29,Mauritius,Egypt,0,1,African Nations Cup qualifier,Mauritius,-6,6,1214,1612,0,1,152,55
2003-03-29,Netherlands,Czechia,1,1,European Championship qualifier,the Netherlands,-13,13,2043,1902,0,0,1,10
2003-03-29,Poland,Hungary,0,0,European Championship qualifier,Poland,-12,12,1715,1600,-1,1,36,57
2003-03-29,Portugal,Brazil,2,1,Friendly,Portugal,11,-11,1932,2038,1,0,7,2
2003-03-29,Romania,Denmark,2,5,European Championship qualifier,Romania,-33,33,1750,1939,-9,3,32,6
2003-03-29,Rwanda,Uganda,0,0,African Nations Cup qualifier,Rwanda,-2,2,1317,1391,0,-1,130,110
2003-03-29,Scotland,Iceland,2,1,European Championship qualifier,Scotland,8,-8,1687,1534,2,-2,41,68
2003-03-29,Sierra Leone,Morocco,0,0,African Nations Cup qualifier,Sierra Leone,7,-7,1354,1562,1,-1,124,63
2003-03-29,South Africa,Madagascar,2,0,Friendly,South Africa,4,-4,1667,1417,0,-1,48,105
2003-03-29,South Korea,Colombia,0,0,Friendly,South Korea,0,0,1768,1863,2,-1,27,14
2003-03-29,Sudan,Benin,3,0,African Nations Cup qualifier,Sudan,17,-17,1383,1257,9,-1,111,142
2003-03-29,Tanzania,Zambia,0,1,African Nations Cup qualifier,Tanzania,-16,16,1266,1473,-5,4,141,89
2003-03-29,Ukraine,Spain,2,2,European Championship qualifier,Ukraine,11,-11,1711,1994,0,0,38,4
2003-03-29,United States,Venezuela,2,0,Friendly,the United States,4,-4,1834,1613,2,-2,15,54
2003-03-29,Wales,Azerbaijan,4,0,European Championship qualifier,Wales,5,-5,1675,1322,2,-1,43,129
2003-03-30,Burundi,Ivory Coast,0,1,African Nations Cup qualifier,Burundi,-10,10,1277,1594,-5,0,139,59
2003-03-30,Chad,Namibia,2,0,African Nations Cup qualifier,Chad,14,-14,1283,1155,6,-3,134,161
2003-03-30,Chile,Peru,2,0,Friendly,Chile,13,-13,1603,1620,1,-2,57,52
2003-03-30,Eritrea,Mali,0,2,African Nations Cup qualifier,Eritrea,-13,13,1163,1519,-2,4,159,71
2003-03-30,Ethiopia,Liberia,1,0,African Nations Cup qualifier,Ethiopia,25,-25,1305,1441,6,-8,131,98
2003-03-30,Gambia,Senegal,0,0,African Nations Cup qualifier,The Gambia,14,-14,1376,1746,7,-3,114,33
2003-03-30,Ghana,Madagascar,3,3,Friendly tournament,Tunisia,-4,4,1496,1421,0,0,77,105
2003-03-30,Guadeloupe,Antigua and Barbuda,2,0,CONCACAF Championship qualifier,Trinidad and Tobago,12,-12,1346,1086,1,-4,126,176
2003-03-30,Guinea,Niger,2,0,African Nations Cup qualifier,Guinea,12,-12,1478,1313,6,-2,84,130
2003-03-30,Hong Kong,Bangladesh,2,2,Asian Cup qualifier,Hong Kong,-14,14,1195,1038,-1,0,155,186
2003-03-30,India,North Korea,1,1,Asian Cup qualifier,India,15,-15,1104,1496,7,-5,168,77
2003-03-30,Jamaica,Haiti,3,0,CONCACAF Championship qualifier,Jamaica,19,-19,1566,1455,3,-2,62,90
2003-03-30,Libya,Botswana,0,0,African Nations Cup qualifier,Libya,-14,14,1353,1182,-5,2,124,157
2003-03-30,Martinique,Saint Lucia,5,4,CONCACAF Championship qualifier,Jamaica,12,-12,1451,1277,7,-7,92,139
2003-03-30,Mozambique,Burkina Faso,1,0,African Nations Cup qualifier,Mozambique,24,-24,1254,1372,3,-11,146,118
2003-03-30,Swaziland,DR Congo,1,1,African Nations Cup qualifier,Swaziland,8,-8,1257,1478,4,-4,142,84
2003-03-30,Trinidad and Tobago,Cuba,1,3,CONCACAF Championship qualifier,Trinidad and Tobago,-35,35,1443,1553,-10,4,95,66
2003-03-30,Tunisia,Cameroon,1,0,Friendly tournament,Tunisia,17,-17,1634,1755,2,-4,50,30
2003-03-30,Zimbabwe,Seychelles,3,1,African Nations Cup qualifier,Zimbabwe,2,-2,1462,1003,3,0,89,189
2003-04-02,Albania,Ireland,0,0,European Championship qualifier,Albania,13,-13,1522,1858,2,-1,72,14
2003-04-02,Belarus,Uzbekistan,2,2,Friendly,Belarus,-5,5,1555,1488,-1,2,66,79
2003-04-02,Croatia,Andorra,2,0,European Championship qualifier,Croatia,0,0,1811,1075,0,0,19,178
2003-04-02,Czechia,Austria,4,0,European Championship qualifier,Czechia,10,-10,1912,1668,2,-2,8,44
2003-04-02,Denmark,Bosnia and Herzegovina,0,2,European Championship qualifier,Denmark,-57,57,1882,1568,-5,11,11,62
2003-04-02,England,Turkey,2,0,European Championship qualifier,England,19,-19,1946,1868,2,0,6,12
2003-04-02,Estonia,Bulgaria,0,0,European Championship qualifier,Estonia,11,-11,1454,1756,4,-2,91,29
2003-04-02,France,Israel,2,1,European Championship qualifier,Italy,7,-7,1958,1668,0,-1,5,44
2003-04-02,Georgia,Switzerland,0,0,European Championship qualifier,Georgia,4,-4,1572,1726,1,0,60,34
2003-04-02,Honduras,Paraguay,1,1,Friendly,Honduras,0,0,1669,1758,3,1,43,28
2003-04-02,Hungary,Sweden,1,2,European Championship qualifier,Hungary,-13,13,1587,1836,-1,2,59,15
2003-04-02,Lithuania,Scotland,1,0,European Championship qualifier,Lithuania,30,-30,1425,1657,4,-7,103,48
2003-04-02,Luxembourg,Norway,0,2,European Championship qualifier,Luxembourg,-2,2,1098,1789,0,0,172,21
2003-04-02,Moldova,Netherlands,1,2,European Championship qualifier,Moldova,-1,1,1361,2044,0,0,121,1
2003-04-02,Northern Ireland,Greece,0,2,European Championship qualifier,Northern Ireland,-22,22,1471,1713,-8,2,87,38
2003-04-02,Peru,Chile,3,0,Friendly,Peru,12,-12,1632,1591,1,-1,51,58
2003-04-02,Poland,San Marino,5,0,European Championship qualifier,Poland,1,-1,1716,945,0,0,36,193
2003-04-02,Portugal,Macedonia,1,0,Friendly,Switzerland,1,-1,1933,1445,0,-1,7,95
2003-04-02,Slovakia,Liechtenstein,4,0,European Championship qualifier,Slovakia,1,-1,1701,1068,-1,0,40,180
2003-04-02,Slovenia,Cyprus,4,1,European Championship qualifier,Slovenia,13,-13,1651,1462,0,-2,49,88
2003-04-02,Spain,Armenia,3,0,European Championship qualifier,Spain,2,-2,1996,1434,0,-1,4,101
2003-04-02,Ukraine,Latvia,1,0,Friendly,Ukraine,3,-3,1714,1472,1,0,37,86
2003-04-02,Venezuela,Jamaica,2,0,Friendly,Venezuela,9,-9,1622,1557,1,-3,53,65
2003-04-16,South Korea,Japan,0,1,Friendly,South Korea,-12,12,1756,1813,-2,1,28,19
2003-04-20,Zimbabwe,Angola,1,0,COSAFA Cup,Zimbabwe,15,-15,1477,1466,4,-6,84,88
2003-04-23,Bhutan,Guam,6,0,Asian Cup qualifier,Bhutan,40,-40,582,578,2,-5,226,227
2003-04-23,Martinique,Trinidad and Tobago,3,2,CONCACAF Championship qualifier,Martinique,14,-14,1465,1429,4,-6,89,102
2003-04-24,Algeria,Madagascar,3,1,Friendly,France,12,-12,1509,1409,1,-1,75,107
2003-04-25,Honduras,Trinidad and Tobago,2,0,CONCACAF Championship qualifier,Martinique,12,-12,1681,1417,2,-3,41,105
