date,team_a,team_b,goals_a,goals_b,competition,location,rating_change_a,rating_change_b,rating_a,rating_b,rank_change_a,rank_change_b,rank_a,rank_b
2025-03-20,Tajikistan,Belarus,0,5,Friendly,Tajikistan,-17,17,1288,1476,-1,2,138,86
2025-03-20,Lebanon,East Timor,4,0,Friendly,Qatar,1,-1,1341,659,-1,0,127,225
2025-03-20,Laos,Sri Lanka,1,2,Friendly,Laos,-12,12,688,738,-3,3,222,213
2025-03-20,Uzbekistan,Kyrgyzstan,1,0,World Cup qualifier,Uzbekistan,2,-2,1684,1279,0,-2,49,144
2025-03-20,South Korea,Oman,1,1,World Cup qualifier,South Korea,-16,16,1758,1523,-1,2,31,79
2025-03-20,Saudi Arabia,China,1,0,World Cup qualifier,Saudi Arabia,9,-9,1545,1416,3,-2,72,99
2025-03-20,Qatar,North Korea,5,1,World Cup qualifier,Qatar,17,-17,1541,1394,5,-7,73,108
2025-03-20,Jordan,Palestine,3,1,World Cup qualifier,Jordan,9,-9,1621,1398,-2,-1,56,104
2025-03-20,Japan,Bahrain,2,0,World Cup qualifier,Japan,4,-4,1893,1526,-1,-1,14,78
2025-03-20,Iraq,Kuwait,2,2,World Cup qualifier,Iraq,-16,16,1568,1338,-6,2,66,128
2025-03-20,Iran,United Arab Emirates,2,0,World Cup qualifier,Iran,5,-5,1843,1528,1,-1,17,77
2025-03-20,Australia,Indonesia,5,1,World Cup qualifier,Australia,4,-4,1723,1316,0,-2,42,135
2025-03-20,Sierra Leone,Guinea-Bissau,3,1,World Cup qualifier,Liberia,33,-33,1328,1297,9,-9,130,137
2025-03-20,Mozambique,Uganda,3,1,World Cup qualifier,Egypt,26,-26,1473,1369,2,-8,88,117
2025-03-20,Mali,Comoros,3,0,World Cup qualifier,Morocco,18,-18,1628,1405,1,-3,54,102
2025-03-20,Malawi,Namibia,0,1,World Cup qualifier,Malawi,-25,25,1284,1344,-4,9,140,126
2025-03-20,Libya,Angola,1,1,World Cup qualifier,Libya,4,-4,1395,1565,4,0,107,67
2025-03-20,Gambia,Kenya,3,3,World Cup qualifier,Ivory Coast,1,-1,1379,1401,1,3,114,103
2025-03-20,Gabon,Seychelles,3,0,World Cup qualifier,Gabon,1,-1,1443,858,0,0,92,204
2025-03-20,Cape Verde,Mauritius,1,0,World Cup qualifier,Cape Verde,2,-2,1474,1034,0,0,87,183
2025-03-20,Benin,Zimbabwe,2,2,World Cup qualifier,South Africa,-3,3,1426,1380,-1,3,95,113
2025-03-20,Slovakia,Slovenia,0,0,European Nations League B/C Play-off,Slovakia,-4,4,1697,1731,-2,-1,47,41
2025-03-20,Kosovo,Iceland,2,1,European Nations League B/C Play-off,Kosovo,16,-16,1570,1560,4,-4,65,68
2025-03-20,Bulgaria,Ireland,1,2,European Nations League B/C Play-off,Bulgaria,-19,19,1467,1627,-5,2,89,55
2025-03-20,Armenia,Georgia,0,3,European Nations League B/C Play-off,Armenia,-18,18,1393,1709,-9,2,110,45
2025-03-20,Ukraine,Belgium,3,1,European Nations League A/B Play-off,Spain,34,-34,1836,1817,5,-3,18,20
2025-03-20,Turkey,Hungary,3,1,European Nations League A/B Play-off,Turkey,22,-22,1796,1756,5,-5,25,32
2025-03-20,Greece,Scotland,0,1,European Nations League A/B Play-off,Greece,-28,28,1784,1787,-9,7,29,27
2025-03-20,Austria,Serbia,1,1,European Nations League A/B Play-off,Austria,-9,9,1862,1818,-1,2,16,19
2025-03-20,Netherlands,Spain,2,2,European Nations League,the Netherlands,10,-10,1948,2168,1,0,9,1
2025-03-20,Italy,Germany,1,2,European Nations League,Italy,-29,29,1901,2000,-2,2,13,6
2025-03-20,Denmark,Portugal,1,0,European Nations League,Denmark,28,-28,1884,1965,1,-1,15,7
2025-03-20,Croatia,France,2,0,European Nations League,Croatia,45,-45,1931,2010,3,0,11,3
2025-03-20,United States,Panama,0,1,CONCACAF Nations League,the United States,-29,29,1747,1740,-7,7,35,37
2025-03-20,Mexico,Canada,2,0,CONCACAF Nations League,the United States,31,-31,1800,1753,9,-7,24,33
2025-03-20,Peru,Bolivia,3,1,World Cup qualifier,Peru,17,-17,1739,1641,3,-2,38,52
2025-03-20,Paraguay,Chile,1,0,World Cup qualifier,Paraguay,12,-12,1787,1716,2,-5,27,44
2025-03-20,Brazil,Colombia,2,1,World Cup qualifier,Brazil,13,-13,2009,1964,1,-1,4,8
2025-03-21,New Zealand,Fiji,7,0,World Cup qualifier,New Zealand,6,-6,1589,1227,0,0,60,155
2025-03-21,New Caledonia,Tahiti,3,0,World Cup qualifier,New Zealand,30,-30,1291,1176,11,-2,138,162
2025-03-21,Thailand,Afghanistan,2,0,Friendly,Thailand,3,-3,1382,1085,2,0,112,176
2025-03-21,Singapore,Nepal,0,1,Friendly,Singapore,-16,16,1060,953,-1,4,179,189
2025-03-21,Puerto Rico,Dominican Republic,2,2,Friendly,Puerto Rico,2,-2,1122,1285,2,-2,170,141
2025-03-21,Northern Ireland,Switzerland,1,1,Friendly,Northern Ireland,4,-4,1564,1810,0,0,68,21
2025-03-21,South Africa,Lesotho,2,0,World Cup qualifier,South Africa,4,-4,1580,1226,1,0,62,156
2025-03-21,Rwanda,Nigeria,0,2,World Cup qualifier,Rwanda,-22,22,1333,1572,-7,6,129,64
2025-03-21,Morocco,Niger,2,1,World Cup qualifier,Morocco,1,-1,1803,1319,0,0,23,134
2025-03-21,Ivory Coast,Burundi,1,0,World Cup qualifier,Morocco,6,-6,1585,1274,0,-5,61,147
2025-03-21,Guinea,Somalia,0,0,World Cup qualifier,Ivory Coast,-19,19,1470,914,-5,4,88,198
2025-03-21,Ghana,Chad,5,0,World Cup qualifier,Ghana,9,-9,1438,1157,1,0,93,163
2025-03-21,Equatorial Guinea,Sao Tome and Principe,2,0,World Cup qualifier,Equatorial Guinea,2,-2,1498,1044,0,-1,82,182
2025-03-21,Egypt,Ethiopia,2,0,World Cup qualifier,Morocco,6,-6,1663,1269,0,-1,50,148
2025-03-21,DR Congo,South Sudan,1,0,World Cup qualifier,DR Congo,2,-2,1542,1119,0,-3,74,172
2025-03-21,Burkina Faso,Djibouti,4,1,World Cup qualifier,Morocco,3,-3,1484,939,1,-1,84,193
2025-03-21,Botswana,Algeria,1,3,World Cup qualifier,Botswana,-13,13,1342,1698,-4,2,126,46
2025-03-21,Romania,Bosnia and Herzegovina,0,1,World Cup qualifier,Romania,-35,35,1684,1520,-5,4,48,80
2025-03-21,Poland,Lithuania,1,0,World Cup qualifier,Poland,2,-2,1701,1281,1,-2,45,143
2025-03-21,Malta,Finland,0,1,World Cup qualifier,Malta,-11,11,1258,1549,-2,3,150,72
2025-03-21,England,Albania,2,0,World Cup qualifier,England,4,-4,2010,1631,2,0,3,53
2025-03-21,Cyprus,San Marino,2,0,World Cup qualifier,Cyprus,2,-2,1303,846,0,-1,136,206
2025-03-21,Andorra,Latvia,0,1,World Cup qualifier,Andorra,-15,15,1068,1291,-1,8,178,138
2025-03-21,Suriname,Martinique,1,0,CONCACAF Championship qualifier,Suriname,18,-18,1374,1400,4,-6,117,104
2025-03-21,Saint Vincent and the Grenadines,Jamaica,1,1,CONCACAF Championship qualifier,Saint Vincent and the Grenadines,15,-15,1136,1556,3,-7,166,71
2025-03-21,Guyana,Guatemala,3,2,CONCACAF Championship qualifier,Barbados,33,-33,1277,1486,8,-2,145,83
2025-03-21,Guadeloupe,Nicaragua,1,0,CONCACAF Championship qualifier,Guadeloupe,16,-16,1351,1347,7,-5,122,123
2025-03-21,Cuba,Trinidad and Tobago,1,2,CONCACAF Championship qualifier,Cuba,-19,19,1261,1417,-7,6,149,98
2025-03-21,Bermuda,Honduras,3,5,CONCACAF Championship qualifier,Bermuda,-9,9,1133,1557,-3,1,167,70
2025-03-21,Belize,Costa Rica,0,7,CONCACAF Championship qualifier,Belize,-6,6,1090,1651,0,0,175,51
2025-03-21,Uruguay,Argentina,0,1,World Cup qualifier,Uruguay,-17,17,1931,2125,-1,0,10,2
2025-03-21,Ecuador,Venezuela,2,1,World Cup qualifier,Ecuador,7,-7,1917,1727,0,-2,12,41
2025-03-22,Luxembourg,Sweden,1,0,Friendly,Luxembourg,15,-15,1460,1729,1,-4,90,40
2025-03-22,Azerbaijan,Haiti,0,3,Friendly,Azerbaijan,-15,15,1383,1553,-6,4,111,72
2025-03-22,Togo,Mauritania,2,2,World Cup qualifier,Togo,-7,7,1374,1370,-2,2,115,117
2025-03-22,Senegal,Sudan,0,0,World Cup qualifier,Libya,-16,16,1755,1410,-2,8,32,100
2025-03-22,Wales,Kazakhstan,3,1,World Cup qualifier,Wales,5,-5,1737,1421,1,-2,38,97
2025-03-22,Montenegro,Gibraltar,3,1,World Cup qualifier,Montenegro,2,-2,1522,1053,0,0,80,180
2025-03-22,Moldova,Norway,0,5,World Cup qualifier,Moldova,-9,9,1346,1815,-2,1,123,21
2025-03-22,Liechtenstein,North Macedonia,0,3,World Cup qualifier,Liechtenstein,-2,2,911,1612,0,0,199,57
2025-03-22,Israel,Estonia,2,1,World Cup qualifier,Hungary,9,-9,1610,1367,1,-3,58,119
2025-03-22,Czechia,Faroe Islands,2,1,World Cup qualifier,Czechia,1,-1,1754,1276,0,-1,33,146
2025-03-23,Kenya,Gabon,1,2,World Cup qualifier,Kenya,-23,23,1378,1466,-10,3,114,89
2025-03-23,Eswatini,Mauritius,3,3,World Cup qualifier,South Africa,-10,10,1224,1044,-2,1,156,182
2025-03-23,Slovenia,Slovakia,1,0,European Nations League B/C Play-off,Slovenia,13,-13,1744,1684,6,0,33,47
2025-03-23,Ireland,Bulgaria,2,1,European Nations League B/C Play-off,Ireland,7,-7,1634,1460,2,-1,53,90
2025-03-23,Iceland,Kosovo,1,3,European Nations League B/C Play-off,Spain,-29,29,1531,1599,-7,5,76,60
2025-03-23,Georgia,Armenia,6,1,European Nations League B/C Play-off,Georgia,7,-7,1716,1386,2,0,42,109
2025-03-23,Serbia,Austria,2,0,European Nations League A/B Play-off,Serbia,25,-25,1843,1837,2,-3,17,19
2025-03-23,Scotland,Greece,0,3,European Nations League A/B Play-off,Scotland,-45,45,1742,1829,-7,8,34,21
2025-03-23,Hungary,Turkey,0,3,European Nations League A/B Play-off,Hungary,-41,41,1715,1837,-13,6,44,19
2025-03-23,Belgium,Ukraine,3,0,European Nations League A/B Play-off,Belgium,27,-27,1844,1809,4,-7,16,25
2025-03-23,Spain,Netherlands,3,3,European Nations League,Spain,-18,18,2150,1966,0,1,1,8
2025-03-23,Portugal,Denmark,5,2,European Nations League,Portugal,23,-23,1988,1861,1,0,6,15
2025-03-23,Germany,Italy,3,3,European Nations League,Germany,-13,13,1987,1914,-1,1,7,12
2025-03-23,France,Croatia,2,0,European Nations League,France,20,-20,2030,1911,0,-3,3,13
2025-03-23,United States,Canada,1,2,CONCACAF Nations League,the United States,-25,25,1722,1778,-6,5,41,29
2025-03-23,Mexico,Panama,2,1,CONCACAF Nations League,the United States,17,-17,1817,1723,2,-3,22,39
2025-03-24,New Zealand,New Caledonia,3,0,World Cup qualifier,New Zealand,6,-6,1595,1285,0,-2,61,140
2025-03-24,Tunisia,Malawi,2,0,World Cup qualifier,Tunisia,5,-5,1611,1279,1,-1,58,143
2025-03-24,Liberia,Sao Tome and Principe,2,1,World Cup qualifier,Liberia,6,-6,1262,1038,1,-1,150,183
2025-03-24,Ivory Coast,Gambia,1,0,World Cup qualifier,Ivory Coast,6,-6,1591,1373,0,-3,62,116
2025-03-24,Guinea-Bissau,Burkina Faso,1,2,World Cup qualifier,Guinea-Bissau,-15,15,1282,1499,-5,2,142,82
2025-03-24,Ghana,Madagascar,3,0,World Cup qualifier,Morocco,24,-24,1462,1298,3,-3,90,135
2025-03-24,Ethiopia,Djibouti,6,1,World Cup qualifier,Morocco,10,-10,1279,929,5,-1,143,194
2025-03-24,Equatorial Guinea,Namibia,1,1,World Cup qualifier,South Africa,-8,8,1490,1352,-1,4,83,121
2025-03-24,Central African Republic,Mali,0,0,World Cup qualifier,Morocco,16,-16,1265,1612,4,-1,149,56
2025-03-24,San Marino,Romania,1,5,World Cup qualifier,San Marino,-1,1,845,1685,0,0,206,47
2025-03-24,Poland,Malta,2,0,World Cup qualifier,Poland,3,-3,1704,1255,0,-2,45,152
2025-03-24,Lithuania,Finland,2,2,World Cup qualifier,Lithuania,9,-9,1290,1540,6,-3,137,75
2025-03-24,England,Latvia,3,0,World Cup qualifier,England,1,-1,2011,1290,0,1,4,137
2025-03-24,Bosnia and Herzegovina,Cyprus,2,1,World Cup qualifier,Bosnia and Herzegovina,6,-6,1526,1297,3,0,78,136
2025-03-24,Albania,Andorra,3,0,World Cup qualifier,Albania,2,-2,1633,1066,0,0,54,178
2025-03-25,Switzerland,Luxembourg,3,1,Friendly,Switzerland,2,-2,1812,1458,0,0,24,91
2025-03-25,Sweden,Northern Ireland,5,1,Friendly,Sweden,7,-7,1736,1557,0,-2,37,70
2025-03-25,Russia,Zambia,5,0,Friendly,Russia,2,-2,1791,1405,-1,0,28,101
2025-03-25,Niger,Bonaire,6,0,Friendly,Morocco,3,-3,1322,835,3,0,130,207
2025-03-25,Dominican Republic,Puerto Rico,2,0,Friendly,the Dominican Republic,5,-5,1290,1117,2,-1,138,171
2025-03-25,Cambodia,Aruba,1,2,Friendly,Cambodia,-11,11,837,913,-1,3,206,199
2025-03-25,Azerbaijan,Belarus,0,2,Friendly,Azerbaijan,-15,15,1368,1491,-9,0,119,85
2025-03-25,Vietnam,Laos,5,0,Asian Cup qualifier,Vietnam,1,-1,1359,687,0,0,120,222
2025-03-25,Thailand,Sri Lanka,1,0,Asian Cup qualifier,Thailand,1,-1,1383,737,-1,0,112,213
2025-03-25,Tajikistan,East Timor,1,0,Asian Cup qualifier,Tajikistan,1,-1,1289,658,-2,0,141,225
2025-03-25,Taiwan,Turkmenistan,1,2,Asian Cup qualifier,Taiwan,-10,10,914,1215,-3,0,198,160
2025-03-25,Syria,Pakistan,2,0,Asian Cup qualifier,Saudi Arabia,2,-2,1439,824,0,0,94,209
2025-03-25,Singapore,Hong Kong,0,0,Asian Cup qualifier,Singapore,-1,1,1059,1138,0,0,179,165
2025-03-25,Philippines,Maldives,4,1,Asian Cup qualifier,the Philippines,9,-9,1130,877,3,0,168,203
2025-03-25,Myanmar,Afghanistan,2,1,Asian Cup qualifier,Myanmar,24,-24,942,1061,3,-2,193,178
2025-03-25,Malaysia,Nepal,2,0,Asian Cup qualifier,Malaysia,5,-5,1260,948,1,-2,151,191
2025-03-25,Lebanon,Brunei,5,0,Asian Cup qualifier,Qatar,2,-2,1343,665,2,0,125,224
2025-03-25,India,Bangladesh,0,0,Asian Cup qualifier,India,-16,16,1162,922,-1,4,162,196
2025-03-25,Bhutan,Yemen,0,0,Asian Cup qualifier,Bhutan,16,-16,637,1109,3,-3,227,172
2025-03-25,United Arab Emirates,North Korea,2,1,World Cup qualifier,Saudi Arabia,13,-13,1541,1381,5,-6,72,113
2025-03-25,South Korea,Jordan,1,1,World Cup qualifier,South Korea,-12,12,1746,1633,-2,1,32,54
2025-03-25,Palestine,Iraq,2,1,World Cup qualifier,Jordan,29,-29,1427,1539,9,-8,96,74
2025-03-25,Kyrgyzstan,Qatar,3,1,World Cup qualifier,Kyrgyzstan,43,-43,1322,1498,13,-9,130,83
2025-03-25,Kuwait,Oman,0,1,World Cup qualifier,Kuwait,-15,15,1323,1538,0,5,128,75
2025-03-25,Japan,Saudi Arabia,0,0,World Cup qualifier,Japan,-17,17,1876,1562,0,6,14,66
2025-03-25,Iran,Uzbekistan,2,2,World Cup qualifier,Iran,-13,13,1830,1697,-3,1,20,47
2025-03-25,Indonesia,Bahrain,1,0,World Cup qualifier,Indonesia,26,-26,1342,1500,8,-3,126,81
2025-03-25,China,Australia,0,2,World Cup qualifier,China,-14,14,1402,1737,-4,3,103,36
2025-03-25,Uganda,Guinea,1,0,World Cup qualifier,Uganda,20,-20,1389,1450,9,-5,109,93
2025-03-25,South Sudan,Sudan,1,1,World Cup qualifier,Libya,14,-14,1133,1396,6,-5,166,105
2025-03-25,South Africa,Benin,2,0,World Cup qualifier,Ivory Coast,18,-18,1598,1408,3,-5,60,100
2025-03-25,Senegal,Togo,2,0,World Cup qualifier,Senegal,4,-4,1759,1370,1,-4,30,118
2025-03-25,Rwanda,Lesotho,1,1,World Cup qualifier,Rwanda,-11,11,1322,1237,-1,1,130,154
2025-03-25,Nigeria,Zimbabwe,1,1,World Cup qualifier,Nigeria,-14,14,1558,1394,-4,6,69,106
2025-03-25,Morocco,Tanzania,2,0,World Cup qualifier,Morocco,3,-3,1806,1404,0,-1,26,102
2025-03-25,Mauritania,DR Congo,0,2,World Cup qualifier,Mauritania,-24,24,1346,1566,-5,8,122,65
2025-03-25,Egypt,Sierra Leone,1,0,World Cup qualifier,Egypt,3,-3,1666,1325,0,3,50,127
2025-03-25,Comoros,Chad,1,0,World Cup qualifier,Morocco,8,-8,1413,1149,4,0,99,163
2025-03-25,Cameroon,Libya,3,1,World Cup qualifier,Cameroon,10,-10,1588,1385,0,-5,64,111
2025-03-25,Burundi,Seychelles,5,0,World Cup qualifier,Morocco,7,-7,1281,851,4,0,144,204
2025-03-25,Botswana,Somalia,2,0,World Cup qualifier,Botswana,3,-3,1345,911,3,-2,123,200
2025-03-25,Angola,Cape Verde,1,2,World Cup qualifier,Angola,-30,30,1535,1504,-9,6,76,80
2025-03-25,Algeria,Mozambique,5,1,World Cup qualifier,Algeria,10,-10,1708,1463,1,-1,45,88
2025-03-25,Norway,Israel,4,2,World Cup qualifier,Hungary,14,-14,1829,1596,2,-2,21,61
2025-03-25,North Macedonia,Wales,1,1,World Cup qualifier,North Macedonia,1,-1,1613,1736,0,-1,56,37
2025-03-25,Montenegro,Faroe Islands,1,0,World Cup qualifier,Montenegro,5,-5,1527,1271,3,0,78,147
2025-03-25,Moldova,Estonia,2,3,World Cup qualifier,Moldova,-24,24,1322,1391,-6,12,130,107
2025-03-25,Liechtenstein,Kazakhstan,0,2,World Cup qualifier,Liechtenstein,-5,5,906,1426,-2,0,201,97
2025-03-25,Czechia,Gibraltar,4,0,World Cup qualifier,Portugal,1,-1,1755,1052,1,0,31,180
2025-03-25,Trinidad and Tobago,Cuba,4,0,CONCACAF Championship qualifier,Trinidad and Tobago,14,-14,1431,1247,3,-2,95,153
2025-03-25,Nicaragua,Guadeloupe,0,1,CONCACAF Championship qualifier,Nicaragua,-25,25,1322,1376,-7,7,130,115
2025-03-25,Martinique,Suriname,0,1,CONCACAF Championship qualifier,Martinique,-27,27,1373,1401,-12,10,116,104
2025-03-25,Jamaica,Saint Vincent and the Grenadines,3,0,CONCACAF Championship qualifier,Jamaica,3,-3,1559,1133,2,0,68,166
2025-03-25,Honduras,Bermuda,2,0,CONCACAF Championship qualifier,Honduras,3,-3,1560,1130,2,-1,67,168
2025-03-25,Guatemala,Guyana,2,0,CONCACAF Championship qualifier,Guatemala,9,-9,1495,1268,0,-2,84,148
2025-03-25,Costa Rica,Belize,6,1,CONCACAF Championship qualifier,Costa Rica,2,-2,1653,1088,0,0,51,175
2025-03-25,Venezuela,Peru,1,0,World Cup qualifier,Venezuela,15,-15,1742,1724,4,-4,34,39
2025-03-25,Colombia,Paraguay,2,2,World Cup qualifier,Colombia,-13,13,1951,1800,0,1,9,27
2025-03-25,Chile,Ecuador,0,0,World Cup qualifier,Chile,6,-6,1722,1911,1,-1,41,12
2025-03-25,Bolivia,Uruguay,0,0,World Cup qualifier,Bolivia,10,-10,1651,1921,0,0,52,10
2025-03-25,Argentina,Brazil,4,1,World Cup qualifier,Argentina,16,-16,2141,1993,0,0,2,5
2025-04-17,Anguilla,British Virgin Islands,0,0,Friendly,Anguilla,-3,3,618,629,0,1,231,228
2025-04-20,Anguilla,British Virgin Islands,1,0,Friendly,Anguilla,7,-7,625,622,2,-2,229,230
2025-05-08,Dominica,Barbados,0,0,Friendly,Dominica,-4,4,973,954,0,0,188,189
2025-05-11,Dominica,Barbados,0,0,Friendly,Dominica,-3,3,970,957,0,0,188,189
2025-05-20,Saint Kitts and Nevis,Saint Vincent and the Grenadines,1,3,Friendly,Saint Kitts and Nevis,-18,18,1085,1151,-1,3,175,163
2025-05-23,Saint Martin,Anguilla,2,1,Pelican Cup,Saint Martin,2,-2,1020,623,0,0,185,229
2025-05-24,Saint Kitts and Nevis,Anguilla,4,2,Pelican Cup,Saint Martin,3,-3,1088,620,1,-2,174,231
2025-05-25,Saint Vincent and the Grenadines,Saint Kitts and Nevis,3,0,Friendly,Saint Vincent and the Grenadines,10,-10,1161,1078,0,-5,163,179
2025-05-25,Saint Martin,Saint Kitts and Nevis,4,1,Pelican Cup,Saint Martin,23,-23,1043,1055,2,-5,183,179
2025-05-27,Jamaica,Trinidad and Tobago,3,2,Unity Cup,England,10,-10,1569,1421,3,-3,65,98
2025-05-28,Nigeria,Ghana,2,1,Unity Cup,England,11,-11,1569,1451,4,-3,65,92
2025-05-28,Oman,Lebanon,1,0,Friendly,Oman,3,-3,1541,1340,3,-1,72,126
2025-05-29,Saint Vincent and the Grenadines,British Virgin Islands,1,1,Friendly,Saint Vincent and the Grenadines,-10,10,1151,632,0,1,163,228
2025-05-29,Malaysia,Cape Verde,1,1,Friendly,Malaysia,4,-4,1264,1500,1,0,150,80
2025-05-30,Saudi Arabia,Jordan,2,0,Friendly,Saudi Arabia,14,-14,1576,1619,3,-1,65,55
2025-05-31,Jamaica,Nigeria,2,2,Unity Cup,England,0,0,1569,1569,0,0,66,66
2025-05-31,Grenada,Anguilla,2,0,Friendly,Grenada,1,-1,1073,619,0,0,175,231
2025-05-31,Ghana,Trinidad and Tobago,4,0,Unity Cup,England,26,-26,1477,1395,5,-7,87,105
2025-05-31,El Salvador,Guatemala,1,1,Friendly,the United States,3,-3,1393,1492,1,0,107,84
2025-06-01,Nicaragua,Puerto Rico,1,1,Friendly,the United States,-5,5,1317,1122,-5,0,135,171
2025-06-02,Tunisia,Burkina Faso,2,0,Friendly,Tunisia,7,-7,1618,1492,2,-1,56,83
2025-06-03,Malaysia,Cape Verde,0,3,Friendly,Malaysia,-11,11,1253,1511,-2,0,152,80
2025-06-04,Thailand,India,2,0,Friendly,Thailand,4,-4,1387,1158,3,0,109,162
2025-06-04,Bangladesh,Bhutan,2,0,Friendly,Bangladesh,3,-3,925,634,0,0,196,227
2025-06-04,South Africa,Mozambique,0,1,COSAFA Cup,South Africa,-32,32,1566,1495,-7,6,67,83
2025-06-04,Mauritius,Zimbabwe,0,0,COSAFA Cup,South Africa,15,-15,1059,1379,4,-7,178,113
2025-06-04,Germany,Portugal,1,2,European Nations League,Germany,-32,32,1955,2020,-1,2,8,4
2025-06-04,Saint Vincent and the Grenadines,Anguilla,6,0,World Cup qualifier,Saint Vincent and the Grenadines,2,-2,1153,617,0,0,163,231
2025-06-04,Montserrat,Belize,1,0,World Cup qualifier,Trinidad and Tobago,28,-28,978,1060,2,-3,188,177
2025-06-04,Grenada,Bahamas,6,0,World Cup qualifier,Grenada,9,-9,1082,783,1,0,174,210
2025-06-04,Dominica,British Virgin Islands,3,0,World Cup qualifier,Dominica,5,-5,975,627,-1,-1,189,229
2025-06-04,Bermuda,Cayman Islands,5,0,World Cup qualifier,Bermuda,7,-7,1137,821,1,-1,167,209
2025-06-04,Barbados,Aruba,1,1,World Cup qualifier,Barbados,-8,8,949,921,-1,2,190,197
2025-06-05,Taiwan,Macao,2,0,Friendly,Taiwan,3,-3,917,595,1,0,198,232
2025-06-05,Sri Lanka,Brunei,1,0,Friendly,Thailand,8,-8,745,657,0,-1,213,225
2025-06-05,Singapore,Maldives,3,1,Friendly,Singapore,5,-5,1064,872,2,0,176,203
2025-06-05,Hong Kong,Nepal,0,0,Friendly,Hong Kong,-7,7,1131,955,-2,1,168,190
2025-06-05,Georgia,Faroe Islands,1,0,Friendly,Georgia,1,-1,1717,1270,1,1,42,146
2025-06-05,DR Congo,Mali,1,0,Friendly,France,11,-11,1577,1601,2,-1,65,59
2025-06-05,Cambodia,Tajikistan,1,2,Friendly,Cambodia,-2,2,835,1291,0,3,206,138
2025-06-05,Belarus,Kazakhstan,4,1,Friendly,Belarus,10,-10,1501,1416,4,-1,82,97
2025-06-05,Algeria,Rwanda,2,0,Friendly,Algeria,2,-2,1710,1320,0,-3,45,133
2025-06-05,Lesotho,Malawi,1,0,COSAFA Cup,South Africa,22,-22,1259,1257,4,-6,150,151
2025-06-05,Angola,Namibia,1,1,COSAFA Cup,South Africa,-10,10,1525,1362,-2,1,78,120
2025-06-05,United Arab Emirates,Uzbekistan,0,0,World Cup qualifier,the United Arab Emirates,3,-3,1544,1694,0,0,72,47
2025-06-05,Qatar,Iran,1,0,World Cup qualifier,Qatar,32,-32,1530,1798,7,-7,75,27
2025-06-05,Oman,Jordan,0,3,World Cup qualifier,Oman,-37,37,1504,1656,-9,4,81,51
2025-06-05,Kyrgyzstan,North Korea,2,2,World Cup qualifier,Saudi Arabia,3,-3,1325,1378,3,-1,127,113
