date,team_a,team_b,goals_a,goals_b,competition,location,rating_change_a,rating_change_b,rating_a,rating_b,rank_change_a,rank_change_b,rank_a,rank_b
2014-03-05,Burkina Faso,Comoros,1,1,Friendly,France,-10,10,1529,883,-1,1,74,202
2014-03-05,Burundi,Rwanda,1,1,Friendly,Burundi,-3,3,1298,1300,-2,3,135,132
2014-03-05,Colombia,Tunisia,1,1,Friendly,Spain,-8,8,1925,1511,-2,3,8,83
2014-03-05,Costa Rica,Paraguay,2,1,Friendly,Costa Rica,7,-7,1724,1694,3,-3,30,41
2014-03-05,Cyprus,Northern Ireland,0,0,Friendly,Cyprus,-2,2,1386,1413,-1,-1,112,110
2014-03-05,Czechia,Norway,2,2,Friendly,Czechia,-6,6,1754,1618,-1,-1,27,56
2014-03-05,Ecuador,Australia,4,3,Friendly,England,7,-7,1843,1721,1,-3,16,33
2014-03-05,Egypt,Bosnia and Herzegovina,2,0,Friendly,Austria,20,-20,1688,1763,3,-3,43,26
2014-03-05,England,Denmark,1,0,Friendly,England,3,-3,1936,1743,0,0,6,28
2014-03-05,France,Netherlands,2,0,Friendly,France,16,-16,1897,1987,0,0,12,5
2014-03-05,Georgia,Liechtenstein,2,0,Friendly,Georgia,3,-3,1496,1177,0,-1,88,162
2014-03-05,Germany,Chile,1,0,Friendly,Germany,4,-4,2090,1916,0,0,3,9
2014-03-05,Gibraltar,Estonia,0,2,Friendly,Gibraltar,-6,6,1125,1473,-1,1,173,94
2014-03-05,Greece,South Korea,0,2,Friendly,Greece,-25,25,1815,1703,-4,7,20,37
2014-03-05,Honduras,Venezuela,2,1,Friendly,Honduras,8,-8,1693,1696,0,-3,42,40
2014-03-05,Hungary,Finland,1,2,Friendly,Hungary,-13,13,1668,1685,-3,0,46,45
2014-03-05,India,Bangladesh,2,2,Friendly,India,-6,6,1080,954,-2,0,179,194
2014-03-05,Iran,Guinea,1,2,Friendly,Iran,-17,17,1721,1527,-4,6,33,76
2014-03-05,Iraq,China,3,1,Asian Cup qualifier,the United Arab Emirates,35,-35,1573,1557,10,-10,64,69
2014-03-05,Ireland,Serbia,1,2,Friendly,Ireland,-12,12,1700,1764,-4,2,38,25
2014-03-05,Israel,Slovakia,1,3,Friendly,Israel,-21,21,1619,1626,-3,3,55,53
2014-03-05,Japan,New Zealand,4,2,Friendly,Japan,4,-4,1768,1543,1,-1,24,73
2014-03-05,Jordan,Syria,2,1,Asian Cup qualifier,Jordan,9,-9,1606,1461,-1,-2,58,96
2014-03-05,Kazakhstan,Lithuania,1,1,Friendly,Turkey,3,-3,1360,1456,0,0,122,97
2014-03-05,Kosovo,Haiti,0,0,Friendly,Kosovo,-1,1,1379,1431,-2,0,118,105
2014-03-05,Luxembourg,Cape Verde,0,0,Friendly,Luxembourg,5,-5,1213,1501,0,-3,154,87
2014-03-05,Macedonia,Latvia,2,1,Friendly,Macedonia,6,-6,1519,1449,0,0,81,99
2014-03-05,Malawi,Zimbabwe,1,4,Friendly,Malawi,-21,21,1312,1376,-2,4,129,119
2014-03-05,Malaysia,Yemen,2,1,Asian Cup qualifier,the United Arab Emirates,20,-20,1190,1150,3,-5,160,168
2014-03-05,Mali,Senegal,1,1,Friendly,France,0,0,1555,1567,0,0,70,66
2014-03-05,Mauritania,Niger,1,1,Friendly,Mauritania,0,0,1181,1289,-1,0,161,136
2014-03-05,Mexico,Nigeria,0,0,Friendly,the United States,-2,2,1808,1729,-1,2,22,29
2014-03-05,Montenegro,Ghana,1,0,Friendly,Montenegro,10,-10,1607,1687,0,-3,57,44
2014-03-05,Morocco,Gabon,1,1,Friendly,Morocco,-4,4,1526,1505,-1,3,77,84
2014-03-05,Mozambique,Angola,1,1,Friendly,Mozambique,-1,1,1364,1442,-1,-1,120,102
2014-03-05,Namibia,Tanzania,1,1,Friendly,Namibia,0,0,1288,1380,0,-1,137,117
2014-03-05,Oman,Singapore,3,1,Asian Cup qualifier,Oman,5,-5,1564,1244,1,0,68,145
2014-03-05,Poland,Scotland,0,1,Friendly,Poland,-11,11,1634,1709,-1,4,52,36
2014-03-05,Portugal,Cameroon,5,1,Friendly,Portugal,3,-3,1934,1588,1,-1,7,61
2014-03-05,Qatar,Bahrain,0,0,Asian Cup qualifier,Qatar,-10,10,1551,1472,-3,1,71,95
2014-03-05,Romania,Argentina,0,0,Friendly,Romania,5,-5,1724,2015,2,0,30,4
2014-03-05,Russia,Armenia,2,0,Friendly,Russia,3,-3,1847,1577,1,1,14,63
2014-03-05,Saudi Arabia,Indonesia,1,0,Asian Cup qualifier,Saudi Arabia,5,-5,1487,1225,1,-1,89,151
2014-03-05,South Africa,Brazil,0,5,Friendly,South Africa,-3,3,1570,2135,0,0,65,1
2014-03-05,Spain,Italy,1,0,Friendly,Spain,3,-3,2105,1903,0,0,2,11
2014-03-05,Saint Lucia,Jamaica,0,5,Friendly,Saint Lucia,-4,4,1046,1526,0,1,185,77
2014-03-05,Switzerland,Croatia,2,2,Friendly,Switzerland,-4,4,1846,1809,-1,1,15,21
2014-03-05,Thailand,Lebanon,2,5,Asian Cup qualifier,Thailand,-41,41,1299,1419,-8,11,134,107
2014-03-05,Turkey,Sweden,2,1,Friendly,Turkey,11,-11,1723,1822,2,0,32,19
2014-03-05,Ukraine,United States,2,0,Friendly,Cyprus,17,-17,1838,1850,3,0,17,13
2014-03-05,Uzbekistan,United Arab Emirates,1,1,Asian Cup qualifier,Uzbekistan,-6,6,1644,1656,-2,1,51,48
2014-03-05,Vietnam,Hong Kong,3,1,Asian Cup qualifier,Vietnam,19,-19,1237,1161,5,-5,147,166
2014-03-05,Wales,Iceland,3,1,Friendly,Wales,9,-9,1594,1528,2,0,60,75
2014-03-05,Zambia,Uganda,2,1,Friendly,Zambia,8,-8,1486,1502,0,-4,91,86
2014-03-07,Lesotho,Swaziland,0,1,Friendly,Lesotho,-16,16,1218,1092,-4,3,152,177
2014-03-09,Lesotho,Swaziland,0,0,Friendly,Lesotho,-6,6,1212,1098,-2,1,154,176
2014-03-19,Saint Lucia,Martinique,0,0,Friendly,Saint Lucia,7,-7,1053,1409,0,-2,185,110
2014-03-25,Yemen,Nepal,2,0,Friendly,Qatar,6,-6,1156,906,1,0,167,200
2014-03-26,Indonesia,Andorra,1,0,Friendly,Spain,4,-4,1229,985,0,0,150,192
2014-03-27,Aruba,Guam,2,2,Friendly,Aruba,-7,7,929,744,-1,0,197,213
2014-03-29,Cuba,Indonesia,1,0,Friendly,Spain,5,-5,1421,1224,1,0,107,150
2014-03-30,Aruba,Guam,2,0,Friendly,Aruba,5,-5,934,739,1,0,196,213
2014-04-02,United States,Mexico,2,2,Friendly,the United States,-4,4,1846,1812,-1,1,14,21
2014-04-11,Philippines,Nepal,3,0,Friendly,Qatar,6,-6,1202,900,2,-1,156,201
2014-04-12,Mauritania,Mauritius,1,0,African Nations Cup qualifier,Mauritania,9,-9,1190,1046,1,-1,160,185
2014-04-13,Afghanistan,Kyrgyzstan,0,0,Friendly,the United Arab Emirates,2,-2,1058,1134,0,0,182,171
2014-04-15,Chad,Yemen,0,0,Friendly,Qatar,-2,2,1232,1158,-1,0,149,167
2014-04-17,Guadeloupe,French Guiana,3,2,Easter Tournament,Guadeloupe,6,-6,1388,1234,2,-1,112,147
2014-04-19,Guadeloupe,Martinique,0,1,Easter Tournament,Guadeloupe,-18,18,1370,1427,-7,4,119,106
2014-04-20,Mauritius,Mauritania,0,2,African Nations Cup qualifier,Mauritius,-26,26,1020,1216,-1,8,186,152
2014-04-26,Tanzania,Burundi,0,3,Friendly,Tanzania,-26,26,1354,1324,-7,8,123,127
2014-04-27,Philippines,Malaysia,0,0,Friendly,the Philippines,-3,3,1199,1193,-1,0,158,161
2014-04-30,Dominica,Saint Lucia,0,2,Windward Islands Tournament,Dominica,-27,27,989,1080,-4,4,191,180
2014-04-30,Grenada,Saint Vincent and the Grenadines,0,0,Windward Islands Tournament,Dominica,-2,2,1193,1140,0,0,160,170
2014-05-02,Dominica,Saint Vincent and the Grenadines,2,3,Windward Islands Tournament,Dominica,-13,13,976,1153,-1,2,192,168
2014-05-02,Saint Lucia,Grenada,1,0,Windward Islands Tournament,Dominica,20,-20,1100,1173,4,-2,176,162
2014-05-04,Dominica,Grenada,3,5,Windward Islands Tournament,Dominica,-16,16,960,1189,-1,1,193,161
2014-05-04,Saint Lucia,Saint Vincent and the Grenadines,0,0,Windward Islands Tournament,Dominica,2,-2,1102,1151,0,-1,176,169
2014-05-04,Tajikistan,Afghanistan,1,0,Friendly,Tajikistan,3,-3,1267,1055,2,-1,140,184
2014-05-04,Tanzania,Malawi,0,0,Friendly,Tanzania,-4,4,1350,1316,-2,1,125,129
2014-05-10,Monaco,Vatican,2,0,Friendly,Italy,7,-7,909,686,0,0,200,218
2014-05-11,Botswana,Swaziland,1,4,Friendly,Botswana,-30,30,1281,1128,-6,5,137,172
2014-05-12,Afghanistan,Kyrgyzstan,1,0,Friendly,Kuwait,12,-12,1067,1122,2,-3,182,174
2014-05-13,Germany,Poland,0,0,Friendly,Germany,-9,9,2081,1643,0,0,3,52
2014-05-13,Maldives,Laos,7,1,Friendly,the Maldives,6,-6,1091,852,0,-1,179,206
2014-05-14,Kuwait,Afghanistan,3,2,Friendly,Kuwait,1,-1,1527,1066,1,0,76,182
2014-05-16,Kuwait,Kyrgyzstan,2,2,Friendly,Kuwait,-9,9,1518,1131,-6,3,82,171
2014-05-17,Malawi,Chad,2,0,African Nations Cup qualifier,Malawi,15,-15,1331,1217,3,-3,126,152
2014-05-17,Mauritania,Equatorial Guinea,1,0,African Nations Cup qualifier,Mauritania,19,-19,1235,1281,5,-4,147,136
2014-05-17,Namibia,Congo,1,0,African Nations Cup qualifier,Namibia,20,-20,1308,1370,5,-6,131,117
2014-05-17,Netherlands,Ecuador,1,1,Friendly,the Netherlands,-6,6,1981,1849,0,3,5,13
2014-05-17,Sao Tome and Principe,Benin,0,2,African Nations Cup qualifier,Sao Tome and Principe,-15,15,1080,1400,-2,2,180,111
2014-05-18,Belarus,Iran,0,0,Friendly,Austria,4,-4,1586,1717,0,-1,62,34
2014-05-18,Burundi,Botswana,0,0,African Nations Cup qualifier,Burundi,-8,8,1316,1289,-2,1,130,135
2014-05-18,Central African Republic,Guinea-Bissau,0,0,African Nations Cup qualifier,Congo,-3,3,1262,1218,-1,1,142,152
2014-05-18,Kenya,Comoros,1,0,African Nations Cup qualifier,Kenya,1,-1,1439,882,0,0,103,202
2014-05-18,Liberia,Lesotho,1,0,African Nations Cup qualifier,Liberia,10,-10,1323,1202,2,-1,128,156
2014-05-18,Libya,Rwanda,0,0,African Nations Cup qualifier,Tunisia,-12,12,1537,1312,-1,2,73,131
2014-05-18,Madagascar,Uganda,2,1,African Nations Cup qualifier,Madagascar,32,-32,1194,1470,5,-9,160,95
2014-05-18,Mozambique,South Sudan,5,0,African Nations Cup qualifier,Mozambique,7,-7,1371,1049,3,0,116,184
2014-05-18,Swaziland,Sierra Leone,1,1,African Nations Cup qualifier,Swaziland,7,-7,1135,1353,1,-3,171,124
2014-05-18,Tanzania,Zimbabwe,1,0,African Nations Cup qualifier,Tanzania,16,-16,1366,1360,6,-5,119,121
2014-05-19,Maldives,Myanmar,2,3,Asian Cup qual & Asian Challenge Cup,the Maldives,-30,30,1061,1038,-4,3,182,185
2014-05-19,Palestine,Kyrgyzstan,1,0,Asian Cup qual & Asian Challenge Cup,the Maldives,10,-10,1328,1121,1,-2,128,174
2014-05-20,Afghanistan,Philippines,0,0,Asian Cup qual & Asian Challenge Cup,the Maldives,7,-7,1073,1192,0,-3,181,161
2014-05-20,French Guiana,Suriname,0,0,Friendly,French Guiana,-3,3,1231,1236,-1,2,149,147
2014-05-20,Turkmenistan,Laos,5,1,Asian Cup qual & Asian Challenge Cup,the Maldives,4,-4,1358,848,0,0,123,206
2014-05-21,Burkina Faso,Senegal,1,1,Friendly,Burkina Faso,-2,2,1527,1569,-1,0,75,66
2014-05-21,Finland,Czechia,2,2,Friendly,Finland,-1,1,1684,1755,0,0,45,27
2014-05-21,Kosovo,Turkey,1,6,Friendly,Kosovo,-8,8,1371,1731,0,3,115,29
2014-05-21,Liechtenstein,Belarus,1,5,Friendly,Liechtenstein,-5,5,1172,1591,0,1,163,61
2014-05-21,Maldives,Kyrgyzstan,2,0,Asian Cup qual & Asian Challenge Cup,the Maldives,27,-27,1088,1094,4,-3,178,177
2014-05-21,Palestine,Myanmar,2,0,Asian Cup qual & Asian Challenge Cup,the Maldives,10,-10,1338,1028,2,0,126,185
2014-05-22,Afghanistan,Turkmenistan,3,1,Asian Cup qual & Asian Challenge Cup,the Maldives,50,-50,1123,1308,8,-8,174,131
2014-05-22,Hungary,Denmark,2,2,Friendly,Hungary,-1,1,1667,1744,0,0,46,28
2014-05-22,Philippines,Laos,2,0,Asian Cup qual & Asian Challenge Cup,the Maldives,7,-7,1199,841,3,-1,158,207
2014-05-22,Ukraine,Niger,2,1,Friendly,Ukraine,0,0,1838,1289,0,0,17,135
2014-05-23,Bulgaria,Canada,1,1,Friendly,Austria,-4,4,1642,1491,-3,0,52,88
2014-05-23,Kyrgyzstan,Myanmar,1,0,Asian Cup qual & Asian Challenge Cup,the Maldives,16,-16,1110,1012,2,-2,176,187
2014-05-23,Maldives,Palestine,0,0,Asian Cup qual & Asian Challenge Cup,the Maldives,8,-8,1096,1330,0,-2,179,127
2014-05-23,Morocco,Mozambique,4,0,Friendly,Portugal,11,-11,1537,1360,4,-5,73,120
2014-05-23,Slovakia,Montenegro,2,0,Friendly,Slovakia,10,-10,1636,1597,0,-1,53,58
2014-05-24,Afghanistan,Laos,0,0,Asian Cup qual & Asian Challenge Cup,the Maldives,-13,13,1110,854,-1,2,175,205
2014-05-24,Moldova,Saudi Arabia,4,0,Friendly,Spain,21,-21,1457,1466,7,-6,97,95
2014-05-24,Philippines,Turkmenistan,2,0,Asian Cup qual & Asian Challenge Cup,the Maldives,39,-39,1238,1269,12,-8,146,139
2014-05-25,Guinea,Mali,2,1,Friendly,France,11,-11,1538,1544,3,-1,73,71
2014-05-25,Ireland,Turkey,1,2,Friendly,Ireland,-12,12,1688,1743,-4,0,42,29
2014-05-25,Senegal,Kosovo,3,1,Friendly,Switzerland,7,-7,1576,1364,2,-3,64,118
2014-05-26,Australia,South Africa,1,1,Friendly,Australia,-6,6,1715,1576,0,2,33,64
2014-05-26,Belgium,Luxembourg,5,1,Friendly,Belgium,1,-1,1831,1212,0,0,18,155
2014-05-26,Cameroon,Macedonia,2,0,Friendly,Austria,12,-12,1600,1507,4,-3,58,83
2014-05-26,Estonia,Gibraltar,1,1,Friendly,Estonia,-9,9,1464,1134,-3,1,95,172
2014-05-26,Iran,Montenegro,0,0,Friendly,Austria,-3,3,1714,1600,0,0,34,58
2014-05-26,Russia,Slovakia,1,0,Friendly,Russia,3,-3,1850,1633,1,0,13,53
2014-05-26,Serbia,Jamaica,2,1,Friendly,the United States,4,-4,1768,1522,1,0,24,78
2014-05-27,Armenia,United Arab Emirates,4,3,Friendly,Switzerland,12,-12,1589,1644,0,-1,63,49
2014-05-27,Canada,Moldova,1,1,Friendly,Austria,-1,1,1490,1458,0,0,88,97
2014-05-27,France,Norway,4,0,Friendly,France,4,-4,1901,1614,0,0,12,56
2014-05-27,Japan,Cyprus,1,0,Friendly,Japan,1,-1,1769,1385,0,0,24,112
2014-05-27,Maldives,Philippines,2,3,Asian Cup qual & Asian Challenge Cup,the Maldives,-18,18,1078,1256,-3,2,182,144
2014-05-27,Palestine,Afghanistan,2,0,Asian Cup qual & Asian Challenge Cup,the Maldives,13,-13,1343,1097,2,-3,125,178
2014-05-27,Suriname,French Guiana,1,0,Friendly,Suriname,7,-7,1243,1224,1,0,147,150
2014-05-27,Tanzania,Malawi,1,0,Friendly,Tanzania,6,-6,1372,1325,2,-2,115,127
2014-05-27,United States,Azerbaijan,2,0,Friendly,the United States,2,-2,1848,1443,0,0,15,102
2014-05-27,Uzbekistan,Oman,0,1,Friendly,Uzbekistan,-15,15,1629,1579,-3,4,53,64
2014-05-28,Angola,Morocco,2,0,Friendly,Portugal,19,-19,1461,1518,7,-7,96,81
2014-05-28,Denmark,Sweden,1,0,Friendly,Denmark,9,-9,1753,1813,0,-2,28,21
2014-05-28,Mexico,Israel,3,0,Friendly,Mexico,5,-5,1817,1614,2,0,19,55
2014-05-28,Nigeria,Scotland,2,2,Friendly,England,-1,1,1728,1710,0,0,30,36
2014-05-28,South Korea,Tunisia,0,1,Friendly,South Korea,-17,17,1686,1528,-7,7,44,75
2014-05-29,Georgia,Saudi Arabia,2,0,Friendly,Spain,14,-14,1510,1452,4,-6,83,100
2014-05-29,Latvia,Estonia,0,0,Baltic Cup,Latvia,-4,4,1445,1468,-1,0,102,95
2014-05-29,Lithuania,Finland,1,0,Baltic Cup,Latvia,24,-24,1480,1660,9,-2,90,47
2014-05-29,Maldives,Afghanistan,1,1,Asian Cup qual & Asian Challenge Cup,the Maldives,-5,5,1073,1102,0,1,182,177
2014-05-29,Paraguay,Cameroon,2,1,Friendly,Austria,7,-7,1701,1593,2,-3,37,61
2014-05-29,Turkey,Honduras,2,0,Friendly,the United States,13,-13,1756,1680,2,-4,27,44
2014-05-29,Uzbekistan,Oman,0,1,Friendly,Uzbekistan,-14,14,1615,1593,-1,3,54,61
2014-05-30,Angola,Iran,1,1,Friendly,Austria,6,-6,1467,1708,0,-1,96,35
2014-05-30,Aruba,Turks and Caicos Islands,1,0,CONCACAF Champ & Carib Champ q,Aruba,7,-7,941,756,0,-1,196,212
2014-05-30,Austria,Iceland,1,1,Friendly,Austria,-6,6,1660,1534,0,0,46,75
2014-05-30,Bosnia and Herzegovina,Ivory Coast,2,1,Friendly,the United States,10,-10,1773,1768,3,-2,23,25
2014-05-30,Chile,Egypt,3,2,Friendly,Chile,3,-3,1919,1685,0,-3,9,43
2014-05-30,Comoros,Kenya,1,1,African Nations Cup qualifier,the Comoros,17,-17,899,1422,0,-3,202,107
2014-05-30,England,Peru,3,0,Friendly,England,5,-5,1941,1706,0,-1,6,36
2014-05-30,French Guiana,British Virgin Islands,6,0,CONCACAF Champ & Carib Champ q,Aruba,4,-4,1228,680,0,-1,150,220
2014-05-30,Macedonia,Qatar,0,0,Friendly,Italy,1,-1,1508,1550,0,0,84,70
2014-05-30,Montserrat,US Virgin Islands,1,0,CONCACAF Champ & Carib Champ q,Montserrat,20,-20,617,685,0,-3,230,218
2014-05-30,Mozambique,South Sudan,0,0,African Nations Cup qualifier,Sudan,-14,14,1346,1063,-5,1,125,183
2014-05-30,New Zealand,South Africa,0,0,Friendly,New Zealand,-2,2,1541,1578,0,0,72,65
2014-05-30,Palestine,Philippines,1,0,Asian Cup qual & Asian Challenge Cup,the Maldives,15,-15,1358,1241,3,-3,122,147
2014-05-30,Spain,Bolivia,2,0,Friendly,Spain,1,-1,2106,1625,0,0,2,53
2014-05-30,Switzerland,Jamaica,1,0,Friendly,Switzerland,2,-2,1848,1520,1,-1,15,79
2014-05-30,Uruguay,Northern Ireland,1,0,Friendly,Uruguay,1,-1,1915,1412,0,0,10,110
2014-05-31,Algeria,Armenia,3,1,Friendly,Switzerland,15,-15,1612,1574,2,-2,57,66
2014-05-31,Chad,Malawi,3,1,African Nations Cup qualifier,Chad,31,-31,1248,1294,11,-6,143,133
2014-05-31,Colombia,Senegal,2,2,Friendly,Argentina,-8,8,1917,1584,-1,2,9,64
2014-05-31,Croatia,Mali,2,1,Friendly,Croatia,2,-2,1811,1542,0,0,22,71
2014-05-31,Finland,Estonia,2,0,Baltic Cup,Latvia,11,-11,1671,1457,1,-3,45,98
2014-05-31,Guinea-Bissau,Central African Republic,3,1,African Nations Cup qualifier,Guinea-Bissau,25,-25,1243,1237,7,-7,146,149
2014-05-31,Ireland,Italy,0,0,Friendly,England,6,-6,1694,1897,0,-1,40,12
2014-05-31,Latvia,Lithuania,1,0,Baltic Cup,Latvia,12,-12,1457,1468,4,-4,98,94
2014-05-31,Mexico,Ecuador,3,1,Friendly,the United States,16,-16,1833,1833,2,-3,17,17
2014-05-31,Netherlands,Ghana,1,0,Friendly,the Netherlands,2,-2,1983,1685,0,-1,5,42
2014-05-31,Norway,Russia,1,1,Friendly,Norway,4,-4,1618,1846,1,-2,54,15
2014-05-31,Panama,Serbia,1,1,Friendly,the United States,2,-2,1701,1766,1,-1,37,26
2014-05-31,Portugal,Greece,0,0,Friendly,Portugal,-6,6,1928,1821,0,0,7,20
2014-05-31,Romania,Albania,1,0,Friendly,Switzerland,5,-5,1729,1514,1,-1,30,81
2014-05-31,Rwanda,Libya,3,0,African Nations Cup qualifier,Rwanda,47,-47,1359,1490,8,-13,122,87
2014-05-31,Sierra Leone,Swaziland,1,0,African Nations Cup qualifier,Sierra Leone,6,-6,1359,1129,1,-1,122,172
2014-05-31,Uganda,Madagascar,1,0,African Nations Cup qualifier,Uganda,4,-4,1474,1190,2,-1,92,161
2014-06-01,Aruba,British Virgin Islands,7,0,CONCACAF Champ & Carib Champ q,Aruba,10,-10,951,670,1,-6,195,226
2014-06-01,Benin,Sao Tome and Principe,2,0,African Nations Cup qualifier,Benin,5,-5,1405,1075,0,-1,111,181
2014-06-01,Bonaire,US Virgin Islands,2,1,CONCACAF Champ & Carib Champ q,Montserrat,5,-5,1033,680,0,-1,185,219
2014-06-01,Botswana,Burundi,1,0,African Nations Cup qualifier,Botswana,16,-16,1305,1300,5,-2,129,131
2014-06-01,Congo,Namibia,3,0,African Nations Cup qualifier,Congo,20,-20,1390,1288,4,-6,112,136
2014-06-01,Equatorial Guinea,Mauritania,3,0,African Nations Cup qualifier,Equatorial Guinea,21,-21,1302,1214,6,-4,130,155
2014-06-01,France,Paraguay,1,1,Friendly,France,-7,7,1894,1708,-1,2,12,35
2014-06-01,French Guiana,Turks and Caicos Islands,6,0,CONCACAF Champ & Carib Champ q,Aruba,5,-5,1233,751,0,0,152,212
2014-06-01,Germany,Cameroon,2,2,Friendly,Germany,-9,9,2072,1602,0,2,3,59
2014-06-01,Israel,Honduras,4,2,Friendly,the United States,18,-18,1632,1662,3,-2,53,46
2014-06-01,Lesotho,Liberia,2,0,African Nations Cup qualifier,Lesotho,32,-32,1234,1291,6,-6,151,134
2014-06-01,Sweden,Belgium,0,2,Friendly,Sweden,-18,18,1795,1849,-1,5,22,14
2014-06-01,United States,Turkey,2,1,Friendly,the United States,5,-5,1853,1751,0,-2,13,29
2014-06-01,Zimbabwe,Tanzania,2,2,African Nations Cup qualifier,Zimbabwe,-5,5,1355,1377,-4,-1,124,116
2014-06-02,Japan,Costa Rica,3,1,Friendly,the United States,13,-13,1782,1711,1,-1,23,33
2014-06-03,Aruba,French Guiana,0,2,CONCACAF Champ & Carib Champ q,Aruba,-16,16,935,1249,-1,9,196,143
2014-06-03,Bosnia and Herzegovina,Mexico,1,0,Friendly,the United States,12,-12,1785,1821,1,-1,23,19
2014-06-03,Brazil,Panama,4,0,Friendly,Brazil,2,-2,2137,1699,0,0,1,38
2014-06-03,Czechia,Austria,1,2,Friendly,Czechia,-15,15,1740,1675,-2,3,29,44
2014-06-03,Greece,Nigeria,0,0,Friendly,the United States,-3,3,1818,1731,0,1,20,30
2014-06-03,Montserrat,Bonaire,0,0,CONCACAF Champ & Carib Champ q,Montserrat,14,-14,631,1019,3,-1,227,186
2014-06-03,Switzerland,Peru,2,0,Friendly,Switzerland,6,-6,1854,1700,2,0,13,37
2014-06-03,Turks and Caicos Islands,British Virgin Islands,2,0,CONCACAF Champ & Carib Champ q,Aruba,23,-23,774,647,1,0,211,226
2014-06-03,United Arab Emirates,Georgia,1,0,Friendly,Switzerland,6,-6,1650,1504,1,-2,48,84
2014-06-04,Algeria,Romania,2,1,Friendly,Switzerland,13,-13,1625,1716,3,0,54,31
2014-06-04,Argentina,Trinidad and Tobago,3,0,Friendly,Argentina,1,-1,2016,1503,0,-1,4,85
2014-06-04,Chile,Northern Ireland,2,0,Friendly,Chile,1,-1,1920,1411,0,0,8,110
2014-06-04,Ecuador,England,2,2,Friendly,the United States,3,-3,1836,1938,0,0,18,6
