date,team_a,team_b,goals_a,goals_b,competition,location,rating_change_a,rating_change_b,rating_a,rating_b,rank_change_a,rank_change_b,rank_a,rank_b
2005-02-09,Malta,Norway,0,3,Friendly,Malta,-2,2,1244,1799,-1,2,143,23
2005-02-09,Morocco,Kenya,5,1,World Cup and African Cup qualifier,Morocco,9,-9,1679,1417,3,-2,40,100
2005-02-09,Northern Ireland,Canada,0,1,Friendly,Northern Ireland,-11,11,1495,1573,-2,1,83,68
2005-02-09,Panama,Guatemala,0,0,World Cup qualifier,Panama,1,-1,1506,1614,2,-1,80,57
2005-02-09,Poland,Belarus,1,3,Friendly,Poland,-25,25,1776,1640,-3,6,27,50
2005-02-09,Romania,Slovakia,2,2,Friendly,Cyprus,-4,4,1821,1671,0,1,19,43
2005-02-09,Slovenia,Czechia,0,3,Friendly,Slovenia,-8,8,1655,1991,-2,1,48,2
2005-02-09,South Africa,Australia,1,1,Friendly,South Africa,3,-3,1586,1801,1,-1,66,22
2005-02-09,South Korea,Kuwait,2,0,World Cup qualifier,South Korea,10,-10,1708,1506,1,-1,34,80
2005-02-09,Spain,San Marino,5,0,World Cup qualifier,Spain,0,0,1965,947,0,0,6,193
2005-02-09,Trinidad and Tobago,United States,1,2,World Cup qualifier,Trinidad and Tobago,-8,8,1481,1837,-2,1,88,17
2005-02-09,United Arab Emirates,Switzerland,1,2,Friendly,the United Arab Emirates,-5,5,1397,1697,-1,0,103,37
2005-02-09,Uzbekistan,Saudi Arabia,1,1,World Cup qualifier,Uzbekistan,-8,8,1606,1573,-2,0,60,68
2005-02-09,Venezuela,Estonia,3,0,Friendly,Venezuela,4,-4,1629,1377,-1,-2,53,108
2005-02-09,Wales,Hungary,2,0,Friendly,Wales,10,-10,1636,1597,-1,-1,52,62
2005-02-10,Gabon,Chad,2,3,CEMAC Cup,Gabon,-32,32,1403,1318,-6,8,102,126
2005-02-12,Gabon,Congo,2,1,CEMAC Cup,Gabon,14,-14,1417,1378,3,-2,99,106
2005-02-13,Barbados,Guyana,3,3,Friendly,Barbados,-8,8,1341,1088,-4,1,123,175
2005-02-13,Guatemala,Haiti,2,1,Friendly,the United States,6,-6,1620,1473,2,0,55,90
2005-02-16,Costa Rica,Ecuador,1,2,Friendly,Costa Rica,-13,13,1657,1678,-3,3,47,43
2005-02-19,Guatemala,Belize,2,0,CONCACAF Champ q & UNCAF Cup,Guatemala,2,-2,1622,1123,1,0,54,169
2005-02-19,Honduras,Nicaragua,5,1,CONCACAF Champ q & UNCAF Cup,Guatemala,2,-2,1651,1005,0,0,49,189
2005-02-19,Panama,El Salvador,1,0,CONCACAF Champ q & UNCAF Cup,Guatemala,14,-14,1520,1392,3,-2,77,103
2005-02-20,Barbados,Cuba,0,3,CONCACAF Champ qual & Carib Cup,Barbados,-20,20,1321,1615,-2,4,125,59
2005-02-20,Jamaica,Trinidad and Tobago,2,1,CONCACAF Champ qual & Carib Cup,Barbados,13,-13,1627,1468,4,-2,54,90
2005-02-21,Costa Rica,El Salvador,2,1,CONCACAF Champ q & UNCAF Cup,Guatemala,7,-7,1664,1385,1,0,46,103
2005-02-21,Guatemala,Nicaragua,4,0,CONCACAF Champ q & UNCAF Cup,Guatemala,1,-1,1623,1004,0,0,55,189
2005-02-21,Honduras,Belize,4,0,CONCACAF Champ q & UNCAF Cup,Guatemala,3,-3,1654,1120,0,0,49,169
2005-02-22,Barbados,Jamaica,0,1,CONCACAF Champ qual & Carib Cup,Barbados,-9,9,1312,1636,-3,2,128,52
2005-02-22,Cuba,Trinidad and Tobago,2,1,CONCACAF Champ qual & Carib Cup,Barbados,12,-12,1627,1456,4,-1,55,91
2005-02-23,Congo,Angola,0,2,Friendly,Congo,-13,13,1365,1549,-5,1,111,70
2005-02-23,Costa Rica,Panama,1,0,CONCACAF Champ q & UNCAF Cup,Guatemala,12,-12,1676,1508,2,-2,44,79
2005-02-23,Guatemala,Honduras,1,1,CONCACAF Champ q & UNCAF Cup,Guatemala,-4,4,1619,1658,-1,1,57,48
2005-02-23,Mexico,Colombia,1,1,Friendly,Mexico,-5,5,1895,1809,-2,0,11,21
2005-02-23,Nicaragua,Belize,1,0,CONCACAF Champ q & UNCAF Cup,Guatemala,26,-26,1030,1094,4,-5,185,174
2005-02-24,Barbados,Trinidad and Tobago,2,3,CONCACAF Champ qual & Carib Cup,Barbados,-17,17,1295,1473,-6,2,134,89
2005-02-24,Jamaica,Cuba,1,0,CONCACAF Champ qual & Carib Cup,Barbados,19,-19,1655,1608,3,-5,49,60
2005-02-25,Guatemala,Costa Rica,0,4,UNCAF Nations Cup,Guatemala,-42,42,1577,1718,-11,11,67,33
2005-02-25,Honduras,Panama,1,0,UNCAF Nations Cup,Guatemala,12,-12,1670,1496,2,-3,46,82
2005-02-26,Botswana,Zambia,0,0,Friendly,Botswana,2,-2,1311,1478,1,0,128,88
2005-02-26,Mauritius,Madagascar,2,0,COSAFA Cup,Mauritius,15,-15,1348,1226,4,-3,119,147
2005-02-26,South Africa,Seychelles,3,0,COSAFA Cup,Mauritius,3,-3,1589,1053,1,0,64,180
2005-02-27,Costa Rica,Honduras,1,1,UNCAF Nations Cup,Guatemala,-3,3,1715,1673,0,1,33,45
2005-02-27,Guatemala,Panama,3,0,UNCAF Nations Cup,Guatemala,18,-18,1595,1478,3,-5,64,87
2005-02-27,Malawi,Zimbabwe,2,1,Friendly,Malawi,13,-13,1296,1479,1,-2,134,86
2005-02-27,Mauritius,South Africa,0,1,COSAFA Cup,Mauritius,-12,12,1336,1601,-4,2,123,62
2005-03-05,Hong Kong,Mongolia,6,0,East Asian Championship qualifier,Taiwan,6,-6,1215,746,3,0,150,210
2005-03-05,Taiwan,Guam,9,0,East Asian Championship qualifier,Taiwan,4,-4,1025,555,1,0,186,229
2005-03-07,Hong Kong,Guam,15,0,East Asian Championship qualifier,Taiwan,3,-3,1218,552,1,0,149,229
2005-03-07,North Korea,Mongolia,6,0,East Asian Championship qualifier,Taiwan,1,-1,1465,745,0,0,91,210
2005-03-09,Argentina,Mexico,1,1,Friendly,the United States,-4,4,2024,1899,0,2,1,9
2005-03-09,Mongolia,Guam,4,1,East Asian Championship qualifier,Taiwan,17,-17,762,535,1,-2,209,231
2005-03-09,Taiwan,North Korea,0,2,East Asian Championship qualifier,Taiwan,-7,7,1018,1472,-1,0,187,91
2005-03-09,United States,Colombia,3,0,Friendly,the United States,11,-11,1848,1798,1,-2,16,23
2005-03-11,North Korea,Guam,21,0,East Asian Championship qualifier,Taiwan,1,-1,1473,534,2,0,89,231
2005-03-11,Taiwan,Hong Kong,0,5,East Asian Championship qualifier,Taiwan,-29,29,989,1247,-3,7,190,142
2005-03-12,Kenya,Rwanda,1,1,Friendly,Kenya,-5,5,1412,1352,-1,2,100,117
2005-03-12,Kuwait,Finland,0,1,Friendly,Kuwait,-7,7,1499,1712,-1,3,81,34
2005-03-12,Sudan,Ethiopia,3,1,Friendly,Sudan,10,-10,1378,1334,4,-2,106,123
2005-03-13,North Korea,Hong Kong,2,0,East Asian Championship qualifier,Taiwan,13,-13,1486,1234,5,-4,84,146
2005-03-13,Taiwan,Mongolia,0,0,East Asian Championship qualifier,Taiwan,-15,15,974,777,-2,1,192,208
2005-03-14,Saudi Arabia,Egypt,0,1,Friendly,Saudi Arabia,-10,10,1563,1689,-1,2,69,39
2005-03-16,Zimbabwe,Botswana,1,1,Friendly,Zimbabwe,-6,6,1473,1317,-2,1,89,127
2005-03-18,Kuwait,Armenia,3,1,Friendly,the United Arab Emirates,12,-12,1511,1414,2,-1,79,99
2005-03-18,Saudi Arabia,Finland,1,4,Friendly,Saudi Arabia,-15,15,1548,1727,-1,2,70,32
2005-03-19,Gabon,Congo,0,0,Friendly,Gabon,-4,4,1413,1369,-1,0,99,111
2005-03-19,Lesotho,Namibia,1,2,Friendly,Lesotho,-13,13,1156,1167,-1,2,164,163
2005-03-19,United States,Honduras,1,0,Friendly,the United States,3,-3,1851,1670,1,-1,15,46
2005-03-20,South Korea,Burkina Faso,1,0,Friendly,the United Arab Emirates,3,-3,1711,1371,1,0,35,109
2005-03-23,Kenya,Ghana,2,2,Friendly,Kenya,-1,1,1411,1483,0,1,100,85
2005-03-25,Iran,Japan,2,1,World Cup qualifier,Iran,17,-17,1814,1833,3,-2,21,18
2005-03-25,Kuwait,Uzbekistan,2,1,World Cup qualifier,Kuwait,20,-20,1531,1586,6,-6,73,66
2005-03-25,North Korea,Bahrain,1,2,World Cup qualifier,North Korea,-19,19,1467,1614,-7,6,91,58
2005-03-25,Saudi Arabia,South Korea,2,0,World Cup qualifier,Saudi Arabia,35,-35,1583,1676,2,-9,68,44
2005-03-26,Armenia,Andorra,2,1,World Cup qualifier,Armenia,4,-4,1418,1107,-1,0,99,171
2005-03-26,Australia,Iraq,2,1,Friendly,Australia,2,-2,1803,1506,1,0,21,80
2005-03-26,Belgium,Bosnia and Herzegovina,4,1,World Cup qualifier,Belgium,18,-18,1725,1601,4,-5,32,61
2005-03-26,Bolivia,Argentina,1,2,World Cup qualifier,Bolivia,-5,5,1583,2029,-1,0,66,1
2005-03-26,Bulgaria,Sweden,0,3,World Cup qualifier,Bulgaria,-30,30,1697,1905,-5,3,37,10
2005-03-26,Burkina Faso,Cape Verde,1,2,World Cup and African Cup qualifier,Burkina Faso,-26,26,1345,1391,-10,9,119,103
2005-03-26,Chile,Uruguay,1,1,World Cup qualifier,Chile,3,-3,1672,1815,0,1,47,19
2005-03-26,Costa Rica,Panama,2,1,World Cup qualifier,Costa Rica,5,-5,1720,1473,0,-1,34,87
2005-03-26,Croatia,Iceland,4,0,World Cup qualifier,Croatia,6,-6,1843,1519,0,-1,17,76
2005-03-26,Cyprus,Jordan,2,1,Friendly,Cyprus,11,-11,1446,1573,0,-1,96,68
2005-03-26,Czechia,Finland,4,3,World Cup qualifier,Czechia,4,-4,1995,1723,0,-1,2,33
2005-03-26,Denmark,Kazakhstan,3,0,World Cup qualifier,Denmark,2,-2,1848,1345,0,1,16,119
2005-03-26,England,Northern Ireland,4,0,World Cup qualifier,England,3,-3,1976,1492,1,0,3,82
2005-03-26,Estonia,Slovakia,1,2,World Cup qualifier,Estonia,-10,10,1367,1681,-1,2,109,43
2005-03-26,France,Switzerland,0,0,World Cup qualifier,France,-16,16,1963,1713,-4,2,7,35
2005-03-26,Georgia,Greece,1,3,World Cup qualifier,Georgia,-11,11,1524,1907,-2,1,74,9
2005-03-26,Guatemala,Trinidad and Tobago,5,1,World Cup qualifier,Guatemala,16,-16,1611,1457,7,-3,57,91
2005-03-26,Israel,Ireland,1,1,World Cup qualifier,Israel,5,-5,1692,1864,1,0,38,14
2005-03-26,Italy,Scotland,2,0,World Cup qualifier,Italy,5,-5,1918,1598,0,-1,8,62
2005-03-26,Kenya,Botswana,1,0,World Cup and African Cup qualifier,Kenya,10,-10,1421,1307,2,-2,98,129
2005-03-26,Liechtenstein,Russia,1,2,World Cup qualifier,Liechtenstein,-2,2,1104,1762,0,0,172,30
2005-03-26,Morocco,Guinea,1,0,World Cup and African Cup qualifier,Morocco,7,-7,1686,1515,1,-1,40,78
2005-03-26,Nigeria,Gabon,2,0,World Cup and African Cup qualifier,Nigeria,4,-4,1756,1409,0,-1,31,100
2005-03-26,Poland,Azerbaijan,8,0,World Cup qualifier,Poland,5,-5,1781,1373,1,-2,26,108
2005-03-26,Portugal,Canada,4,1,Friendly,Portugal,3,-3,1899,1570,-1,0,11,69
2005-03-26,Romania,Netherlands,0,2,World Cup qualifier,Romania,-28,28,1793,1971,-6,2,25,5
2005-03-26,Senegal,Liberia,6,1,World Cup and African Cup qualifier,Senegal,7,-7,1686,1363,1,0,40,110
2005-03-26,Slovenia,Germany,0,1,Friendly,Slovenia,-6,6,1649,1888,-2,-1,51,13
2005-03-26,South Africa,Uganda,2,1,World Cup and African Cup qualifier,South Africa,4,-4,1605,1327,2,0,60,124
2005-03-26,Spain,China,3,0,Friendly,Spain,2,-2,1967,1610,0,1,6,58
2005-03-26,Tunisia,Malawi,7,0,World Cup and African Cup qualifier,Tunisia,7,-7,1625,1289,3,-1,54,135
2005-03-26,Turkey,Albania,2,0,World Cup qualifier,Turkey,6,-6,1799,1513,3,-1,22,79
2005-03-26,Venezuela,Colombia,0,0,World Cup qualifier,Venezuela,4,-4,1633,1794,1,0,53,24
2005-03-26,Wales,Austria,0,2,World Cup qualifier,Wales,-38,38,1598,1675,-9,6,62,46
2005-03-26,Zambia,Congo,2,0,World Cup and African Cup qualifier,Zambia,14,-14,1492,1355,4,-3,82,114
2005-03-27,Algeria,Rwanda,1,0,World Cup and African Cup qualifier,Algeria,11,-11,1441,1341,0,-5,97,121
2005-03-27,Brazil,Peru,1,0,World Cup qualifier,Brazil,4,-4,1977,1678,1,-2,3,44
2005-03-27,Cameroon,Sudan,2,1,World Cup and African Cup qualifier,Cameroon,3,-3,1714,1375,1,0,35,107
2005-03-27,DR Congo,Ghana,1,1,World Cup and African Cup qualifier,DR Congo,-4,4,1444,1487,-2,-1,96,86
2005-03-27,Ecuador,Paraguay,5,2,World Cup qualifier,Ecuador,35,-35,1713,1743,8,-4,36,31
2005-03-27,Egypt,Libya,4,1,World Cup and African Cup qualifier,Egypt,14,-14,1703,1529,1,-1,38,72
2005-03-27,Ivory Coast,Benin,3,0,World Cup and African Cup qualifier,Ivory Coast,4,-4,1668,1272,0,-1,49,138
2005-03-27,Mali,Togo,1,2,World Cup and African Cup qualifier,Mali,-27,27,1496,1532,-7,11,82,70
2005-03-27,Mexico,United States,2,1,World Cup qualifier,Mexico,12,-12,1911,1839,2,-2,9,17
2005-03-27,Zimbabwe,Angola,2,0,World Cup and African Cup qualifier,Zimbabwe,28,-28,1501,1521,6,-5,81,75
2005-03-29,Australia,Indonesia,3,0,Friendly,Australia,1,-1,1804,1296,0,0,21,133
2005-03-29,Bolivia,Venezuela,3,1,World Cup qualifier,Bolivia,26,-26,1609,1607,9,-7,57,60
2005-03-29,Ireland,China,1,0,Friendly,Ireland,2,-2,1866,1608,0,0,14,58
2005-03-30,Andorra,Czechia,0,4,World Cup qualifier,Andorra,-1,1,1106,1996,0,0,171,2
2005-03-30,Argentina,Colombia,1,0,World Cup qualifier,Argentina,5,-5,2034,1789,0,0,1,24
2005-03-30,Austria,Wales,1,0,World Cup qualifier,Austria,11,-11,1686,1587,4,-2,42,65
2005-03-30,Bosnia and Herzegovina,Lithuania,1,1,World Cup qualifier,Bosnia and Herzegovina,-12,12,1589,1466,-2,2,64,90
2005-03-30,Croatia,Malta,3,0,World Cup qualifier,Croatia,1,-1,1844,1243,0,0,16,143
2005-03-30,England,Azerbaijan,2,0,World Cup qualifier,England,1,-1,1977,1372,1,-1,3,109
2005-03-30,Estonia,Russia,1,1,World Cup qualifier,Estonia,14,-14,1381,1748,4,-2,105,31
2005-03-30,Georgia,Turkey,2,5,World Cup qualifier,Georgia,-19,19,1505,1818,-6,1,80,21
2005-03-30,Greece,Albania,2,0,World Cup qualifier,Greece,3,-3,1910,1510,2,1,8,78
2005-03-30,Hungary,Bulgaria,1,1,World Cup qualifier,Hungary,0,0,1597,1697,2,-1,63,40
2005-03-30,Israel,France,1,1,World Cup qualifier,Israel,9,-9,1701,1954,1,0,39,7
2005-03-30,Italy,Iceland,0,0,Friendly,Italy,-9,9,1909,1528,-1,3,9,73
2005-03-30,Japan,Bahrain,1,0,World Cup qualifier,Japan,5,-5,1838,1609,1,0,17,55
2005-03-30,Kuwait,Saudi Arabia,0,0,World Cup qualifier,Kuwait,-3,3,1528,1586,-2,1,73,66
2005-03-30,Latvia,Luxembourg,4,0,World Cup qualifier,Latvia,3,-3,1494,1010,2,0,83,188
2005-03-30,Macedonia,Romania,1,2,World Cup qualifier,Macedonia,-9,9,1474,1802,-1,2,88,23
2005-03-30,Moldova,Norway,0,0,World Cup qualifier,Moldova,14,-14,1418,1785,2,-3,99,25
2005-03-30,Netherlands,Armenia,2,0,World Cup qualifier,the Netherlands,1,-1,1972,1417,0,-1,5,100
2005-03-30,North Korea,Iran,0,2,World Cup qualifier,North Korea,-12,12,1455,1826,-2,1,92,19
2005-03-30,Panama,Mexico,1,1,World Cup qualifier,Panama,15,-15,1488,1896,3,-2,85,11
2005-03-30,Paraguay,Chile,2,1,World Cup qualifier,Paraguay,11,-11,1754,1661,1,-2,30,49
2005-03-30,Peru,Ecuador,2,2,World Cup qualifier,Peru,-4,4,1674,1717,-2,2,46,34
2005-03-30,Poland,Northern Ireland,1,0,World Cup qualifier,Poland,4,-4,1785,1488,1,-2,25,85
2005-03-30,San Marino,Belgium,1,2,World Cup qualifier,San Marino,-1,1,946,1726,0,0,193,32
2005-03-30,Serbia and Montenegro,Spain,0,0,World Cup qualifier,Serbia and Montenegro,5,-5,1779,1962,-1,0,28,6
2005-03-30,Slovakia,Portugal,1,1,World Cup qualifier,Slovakia,7,-7,1688,1892,2,0,41,12
2005-03-30,Slovenia,Belarus,1,1,World Cup qualifier,Slovenia,-6,6,1643,1646,-1,1,52,51
2005-03-30,South Korea,Uzbekistan,2,1,World Cup qualifier,South Korea,10,-10,1686,1576,3,-1,42,67
2005-03-30,Switzerland,Cyprus,1,0,World Cup qualifier,Switzerland,4,-4,1717,1442,2,-1,34,96
2005-03-30,Trinidad and Tobago,Costa Rica,0,0,World Cup qualifier,Trinidad and Tobago,9,-9,1466,1711,1,-3,90,37
2005-03-30,Ukraine,Denmark,1,0,World Cup qualifier,Ukraine,19,-19,1783,1829,1,-3,27,18
2005-03-30,Uruguay,Brazil,1,1,World Cup qualifier,Uruguay,4,-4,1819,1973,-1,-1,20,4
2005-03-30,United States,Guatemala,2,0,World Cup qualifier,the United States,8,-8,1847,1603,2,-5,15,61
2005-04-09,Saudi Arabia,Yemen,4,0,Islamic Games,Saudi Arabia,4,-4,1590,1196,2,-1,64,156
2005-04-11,Saudi Arabia,Palestine,3,0,Islamic Games,Saudi Arabia,6,-6,1596,1270,0,-1,64,138
2005-04-12,Oman,Tajikistan,3,0,Islamic Games,Saudi Arabia,13,-13,1634,1349,1,-6,53,117
2005-04-13,Malaysia,Pakistan,2,0,Islamic Games,Saudi Arabia,7,-7,1217,848,3,-1,150,202
2005-04-16,Namibia,Botswana,1,1,COSAFA Cup,Namibia,2,-2,1169,1305,0,-1,163,130
2005-04-16,Saudi Arabia,Oman,2,1,Islamic Games,Saudi Arabia,16,-16,1612,1618,9,-1,55,54
2005-04-16,Zimbabwe,Mozambique,3,0,COSAFA Cup,Namibia,15,-15,1516,1255,4,-2,77,140
2005-04-17,Zimbabwe,Botswana,2,0,COSAFA Cup,Namibia,14,-14,1530,1291,6,-4,71,134
2005-04-20,Estonia,Norway,1,2,Friendly,Estonia,-3,3,1378,1788,-2,0,107,25
2005-04-20,Jamaica,Guatemala,1,0,Friendly,the United States,9,-9,1664,1594,1,-2,49,64
2005-04-27,Brazil,Guatemala,3,0,Friendly,Brazil,2,-2,1975,1592,0,0,4,64
2005-04-27,Mexico,Poland,1,1,Friendly,the United States,-3,3,1893,1788,0,1,11,25
2005-05-04,Ecuador,Paraguay,1,0,Friendly,the United States,11,-11,1728,1743,2,-1,32,31
2005-05-21,Lithuania,Latvia,2,0,Baltic Cup,Lithuania,18,-18,1484,1476,3,-5,87,88
2005-05-22,Japan,Peru,0,1,Kirin Cup,Japan,-25,25,1813,1699,-4,6,21,40
