date,team_a,team_b,goals_a,goals_b,competition,location,rating_change_a,rating_change_b,rating_a,rating_b,rank_change_a,rank_change_b,rank_a,rank_b
2015-01-22,Australia,China,2,0,Asian Cup,Australia,25,-25,1679,1608,8,-5,43,60
2015-01-22,Cape Verde,DR Congo,0,0,African Nations Cup,Equatorial Guinea,-2,2,1509,1480,0,1,80,89
2015-01-22,Finland,Yemen,0,0,Friendly,the United Arab Emirates,-9,9,1631,1212,1,1,53,157
2015-01-22,South Korea,Uzbekistan,2,0,Asian Cup,Australia,32,-32,1739,1626,9,-7,28,56
2015-01-22,Tunisia,Zambia,2,1,African Nations Cup,Equatorial Guinea,19,-19,1608,1487,4,-5,60,87
2015-01-23,Ghana,Algeria,1,0,African Nations Cup,Equatorial Guinea,29,-29,1681,1678,11,-6,41,44
2015-01-23,Iran,Iraq,3,3,Asian Cup,Australia,-13,13,1724,1550,-4,5,33,68
2015-01-23,Japan,United Arab Emirates,1,1,Asian Cup,Australia,-7,7,1758,1676,0,3,25,45
2015-01-23,Senegal,South Africa,1,1,African Nations Cup,Equatorial Guinea,-5,5,1681,1615,-2,0,41,59
2015-01-24,Cameroon,Guinea,1,1,African Nations Cup,Equatorial Guinea,-3,3,1624,1585,-3,0,57,65
2015-01-24,Ivory Coast,Mali,1,1,African Nations Cup,Equatorial Guinea,-9,9,1661,1547,-1,1,50,71
2015-01-25,Congo,Burkina Faso,2,1,African Nations Cup,Equatorial Guinea,28,-28,1484,1464,11,-11,86,96
2015-01-25,Equatorial Guinea,Gabon,2,0,African Nations Cup,Equatorial Guinea,49,-49,1366,1476,13,-16,117,91
2015-01-26,Cape Verde,Zambia,0,0,African Nations Cup,Equatorial Guinea,-2,2,1507,1489,-1,1,80,84
2015-01-26,DR Congo,Tunisia,1,1,African Nations Cup,Equatorial Guinea,9,-9,1489,1599,4,-2,84,62
2015-01-26,South Korea,Iraq,2,0,Asian Cup,Australia,19,-19,1758,1531,3,-5,25,73
2015-01-27,Algeria,Senegal,2,0,African Nations Cup,Equatorial Guinea,38,-38,1716,1643,9,-11,35,52
2015-01-27,Australia,United Arab Emirates,2,0,Asian Cup,Australia,27,-27,1706,1649,4,-6,39,51
2015-01-27,Ghana,South Africa,2,1,African Nations Cup,Equatorial Guinea,20,-20,1701,1595,1,-4,40,63
2015-01-28,Chile,United States,3,2,Friendly,Chile,4,-4,1967,1809,1,0,6,19
2015-01-28,Guinea,Mali,1,1,African Nations Cup,Equatorial Guinea,-3,3,1582,1550,0,2,65,68
2015-01-28,Ivory Coast,Cameroon,1,0,African Nations Cup,Equatorial Guinea,22,-22,1683,1602,5,-3,43,60
2015-01-30,Aruba,Curaçao,0,0,ABCS Tournament,Suriname,5,-5,940,1062,1,-2,196,184
2015-01-30,Suriname,Bonaire,3,0,ABCS Tournament,Suriname,7,-7,1239,1013,5,-1,143,188
2015-01-30,United Arab Emirates,Iraq,3,2,Asian Cup,Australia,17,-17,1666,1514,3,-5,48,78
2015-01-31,Australia,South Korea,2,1,Asian Cup,Australia,22,-22,1728,1736,8,-3,31,28
2015-01-31,DR Congo,Congo,4,2,African Nations Cup,Equatorial Guinea,37,-37,1526,1447,11,-13,73,100
2015-01-31,Equatorial Guinea,Tunisia,2,1,African Nations Cup,Equatorial Guinea,34,-34,1400,1565,6,-5,111,66
2015-02-01,Barbados,Guyana,2,2,Friendly,Barbados,-1,1,1145,1219,0,0,170,156
2015-02-01,Curaçao,Bonaire,4,1,ABCS Tournament,Suriname,23,-23,1085,990,5,-2,179,190
2015-02-01,Ghana,Guinea,3,0,African Nations Cup,Equatorial Guinea,29,-29,1730,1553,10,-2,30,66
2015-02-01,Ivory Coast,Algeria,3,1,African Nations Cup,Equatorial Guinea,41,-41,1724,1675,8,-9,35,45
2015-02-01,Suriname,Aruba,1,0,ABCS Tournament,Suriname,3,-3,1242,937,0,0,143,196
2015-02-02,Bangladesh,Sri Lanka,1,0,Bangabandhu Gold Cup,Bangladesh,7,-7,961,835,0,-1,194,208
2015-02-04,Honduras,Venezuela,2,3,Friendly,Honduras,-9,9,1542,1682,-4,2,71,44
2015-02-04,Ivory Coast,DR Congo,3,1,African Nations Cup,Equatorial Guinea,18,-18,1742,1508,7,-7,28,80
2015-02-05,Equatorial Guinea,Ghana,0,3,African Nations Cup,Equatorial Guinea,-18,18,1382,1748,-2,3,113,28
2015-02-06,Pakistan,Afghanistan,2,1,Friendly,Pakistan,12,-12,949,1090,0,0,196,178
2015-02-07,Equatorial Guinea,DR Congo,0,0,African Nations Cup,Equatorial Guinea,2,-2,1384,1506,0,-1,113,81
2015-02-08,Ghana,Ivory Coast,0,0,African Nations Cup,Equatorial Guinea,0,0,1748,1742,0,0,28,29
2015-02-08,United States,Panama,2,0,Friendly,the United States,7,-7,1816,1705,0,-1,19,40
2015-02-11,Venezuela,Honduras,2,1,Friendly,Venezuela,4,-4,1686,1538,3,0,41,71
2015-02-18,Kazakhstan,Moldova,1,1,Friendly,Turkey,2,-2,1355,1408,2,-1,120,108
2015-02-28,Anguilla,British Virgin Islands,1,0,Friendly,Anguilla,10,-10,555,623,0,-2,236,231
2015-03-01,Anguilla,British Virgin Islands,3,1,Friendly,Anguilla,14,-14,569,609,1,-1,235,232
2015-03-06,Barbados,Saint Vincent and the Grenadines,3,1,Friendly,Barbados,12,-12,1157,1159,1,-3,169,168
2015-03-06,Bermuda,Grenada,2,2,Friendly,Bermuda,-4,4,1198,1167,-1,1,160,167
2015-03-08,Antigua and Barbuda,US Virgin Islands,2,0,Friendly,Antigua and Barbuda,1,-1,1269,679,1,0,139,222
2015-03-08,Barbados,Saint Vincent and the Grenadines,2,2,Friendly,Barbados,-3,3,1154,1162,-1,1,170,167
2015-03-08,Bermuda,Grenada,2,0,Friendly,Bermuda,10,-10,1208,1157,1,-1,159,168
2015-03-12,Cambodia,Macao,3,0,World Cup and Asian Cup qualifier,Cambodia,18,-18,738,620,2,-3,215,231
2015-03-12,East Timor,Mongolia,4,1,World Cup and Asian Cup qualifier,East Timor,34,-34,679,702,5,-2,222,217
2015-03-12,India,Nepal,2,0,World Cup and Asian Cup qualifier,India,10,-10,1084,883,0,-1,180,204
2015-03-12,Sri Lanka,Bhutan,0,1,World Cup and Asian Cup qualifier,Sri Lanka,-37,37,798,563,-2,2,210,236
2015-03-12,Taiwan,Brunei,0,1,World Cup and Asian Cup qualifier,Taiwan,-34,34,764,645,-2,3,213,228
2015-03-12,Yemen,Pakistan,3,1,World Cup and Asian Cup qualifier,Qatar,11,-11,1223,938,3,0,154,196
2015-03-15,Antigua and Barbuda,Dominica,1,0,Friendly,Antigua and Barbuda,2,-2,1271,949,1,0,138,195
2015-03-17,Bhutan,Sri Lanka,2,1,World Cup and Asian Cup qualifier,Bhutan,27,-27,590,771,3,-3,233,213
2015-03-17,Brunei,Taiwan,0,2,World Cup and Asian Cup qualifier,Brunei,-28,28,617,792,-3,3,231,210
2015-03-17,Macao,Cambodia,1,1,World Cup and Asian Cup qualifier,Macao,1,-1,621,737,1,0,230,215
2015-03-17,Mongolia,East Timor,0,1,World Cup and Asian Cup qualifier,Mongolia,-27,27,675,706,-8,5,225,217
2015-03-17,Nepal,India,0,0,World Cup and Asian Cup qualifier,Nepal,6,-6,889,1078,0,0,204,180
2015-03-22,Antigua and Barbuda,British Virgin Islands,1,0,Friendly,Antigua and Barbuda,0,0,1271,609,0,0,138,232
2015-03-22,Barbados,US Virgin Islands,0,1,World Cup qualifier,Barbados,-39,39,1115,718,-3,5,173,217
2015-03-22,Guyana,Saint Lucia,2,0,Friendly,Guyana,7,-7,1226,1115,5,1,152,173
2015-03-23,Nicaragua,Anguilla,5,0,World Cup qualifier,Nicaragua,2,-2,1108,567,0,0,175,236
2015-03-23,Pakistan,Yemen,0,0,World Cup and Asian Cup qualifier,Bahrain,14,-14,952,1209,1,-3,195,158
2015-03-23,Saint Kitts and Nevis,Turks and Caicos Islands,6,2,World Cup qualifier,Saint Kitts and Nevis,3,-3,1204,771,0,0,160,212
2015-03-25,Bahamas,Bermuda,0,5,World Cup qualifier,the Bahamas,-21,21,905,1229,-2,10,201,149
2015-03-25,Belize,Cayman Islands,0,0,World Cup qualifier,Belize,-14,14,1124,947,-2,1,172,197
2015-03-25,Denmark,United States,3,2,Friendly,Denmark,9,-9,1763,1807,1,0,25,19
2015-03-25,Dominican Republic,Cuba,0,3,Friendly,the Dominican Republic,-14,14,1219,1410,-10,4,157,107
2015-03-25,French Guiana,Honduras,3,1,CONCACAF Championship qualifier,French Guiana,43,-43,1313,1495,9,-13,130,84
2015-03-25,Gabon,Mali,4,3,Friendly,France,12,-12,1488,1538,2,-3,88,70
2015-03-25,Georgia,Malta,2,0,Friendly,Georgia,4,-4,1470,1233,0,-1,93,146
2015-03-25,Germany,Australia,2,2,Friendly,Germany,-9,9,2124,1737,0,3,1,30
2015-03-25,Indonesia,Cameroon,0,1,Friendly,Indonesia,-3,3,1207,1605,-2,1,159,59
2015-03-25,Mauritius,Burundi,2,2,Friendly,Mauritius,5,-5,1025,1313,0,0,187,130
2015-03-25,Nigeria,Uganda,0,1,Friendly,Nigeria,-17,17,1659,1493,-4,5,49,85
2015-03-25,Scotland,Northern Ireland,1,0,Friendly,Scotland,3,-3,1725,1499,2,1,35,83
2015-03-25,Swaziland,South Africa,1,3,Friendly,Swaziland,-3,3,1132,1598,1,1,170,61
2015-03-26,Bahrain,Colombia,0,6,Friendly,Bahrain,-3,3,1486,2022,-3,0,89,5
2015-03-26,Costa Rica,Paraguay,0,0,Friendly,Costa Rica,-7,7,1859,1691,0,1,15,41
2015-03-26,Dominica,British Virgin Islands,3,2,World Cup qualifier,Dominica,3,-3,952,606,1,0,195,232
2015-03-26,Egypt,Equatorial Guinea,2,0,Friendly,Egypt,4,-4,1602,1380,0,0,61,113
2015-03-26,France,Brazil,1,3,Friendly,France,-16,16,1949,2057,0,1,7,2
2015-03-26,Iran,Chile,2,0,Friendly,Austria,24,-24,1748,1943,9,-2,28,8
2015-03-26,Ivory Coast,Angola,2,0,Friendly,Ivory Coast,3,-3,1745,1435,-1,0,30,104
2015-03-26,Jordan,Syria,0,1,Friendly,Jordan,-14,14,1495,1494,-5,5,83,85
2015-03-26,Maldives,Tajikistan,0,2,Friendly,the Maldives,-11,11,1062,1277,-3,4,184,137
2015-03-26,Oman,Malaysia,6,0,Friendly,Oman,4,-4,1526,1224,1,-3,73,154
2015-03-26,Qatar,Algeria,1,0,Friendly,Qatar,11,-11,1537,1664,0,-2,72,47
2015-03-26,Thailand,Singapore,2,0,Friendly,Thailand,5,-5,1370,1168,2,-2,116,166
2015-03-26,Turks and Caicos Islands,Saint Kitts and Nevis,2,6,World Cup qualifier,Turks and Caicos Islands,-10,10,761,1214,-1,2,213,158
2015-03-26,US Virgin Islands,Barbados,0,4,World Cup qualifier,the US VirgIslands,-11,11,707,1126,0,1,217,172
2015-03-27,Canada,Guatemala,1,0,Friendly,the United States,11,-11,1517,1527,4,-3,75,73
2015-03-27,China,Haiti,2,2,Friendly,China,-6,6,1602,1450,-2,3,60,99
2015-03-27,Curaçao,Montserrat,2,1,World Cup qualifier,Curaçao,2,-2,1087,629,0,-1,179,229
2015-03-27,England,Lithuania,4,0,European Championship qualifier,England,3,-3,1926,1463,0,0,9,94
2015-03-27,Gambia,Mauritania,1,0,Friendly,The Gambia,4,-4,1335,1192,2,0,126,162
2015-03-27,Jamaica,Venezuela,2,1,Friendly,Jamaica,12,-12,1531,1674,3,-2,72,44
2015-03-27,Japan,Tunisia,2,0,Friendly,Japan,5,-5,1763,1560,1,-1,25,66
2015-03-27,Liechtenstein,Austria,0,5,European Championship qualifier,Liechtenstein,-8,8,1212,1722,-3,0,158,38
2015-03-27,Macedonia,Belarus,1,2,European Championship qualifier,Macedonia,-22,22,1459,1570,-5,3,95,65
2015-03-27,Moldova,Sweden,0,2,European Championship qualifier,Moldova,-10,10,1398,1789,-2,1,111,22
2015-03-27,Montenegro,Russia,0,0,European Championship qualifier,Montenegro,5,-5,1598,1772,1,0,62,24
2015-03-27,Slovakia,Luxembourg,3,0,European Championship qualifier,Slovakia,2,-2,1752,1223,0,-2,27,154
2015-03-27,Slovenia,San Marino,6,0,European Championship qualifier,Slovenia,1,-1,1655,889,0,0,51,203
2015-03-27,South Korea,Uzbekistan,1,1,Friendly,South Korea,-5,5,1731,1631,-1,2,33,53
2015-03-27,Spain,Ukraine,1,0,European Championship qualifier,Spain,8,-8,1960,1815,0,0,6,18
2015-03-27,Switzerland,Estonia,3,0,European Championship qualifier,Switzerland,5,-5,1796,1454,0,-1,21,97
2015-03-27,Trinidad and Tobago,Panama,0,1,Friendly,Trinidad and Tobago,-8,8,1515,1713,-3,1,77,39
2015-03-28,Andorra,Bosnia and Herzegovina,0,3,European Championship qualifier,Andorra,-2,2,974,1712,0,0,192,40
2015-03-28,Argentina,El Salvador,2,0,Friendly,the United States,1,-1,2051,1505,0,0,3,80
2015-03-28,Azerbaijan,Malta,2,0,European Championship qualifier,Azerbaijan,10,-10,1416,1223,2,-7,107,153
2015-03-28,Belgium,Cyprus,5,0,European Championship qualifier,Belgium,3,-3,1900,1402,-1,0,13,110
2015-03-28,Bulgaria,Italy,2,2,European Championship qualifier,Bulgaria,10,-10,1614,1875,2,0,57,14
2015-03-28,Croatia,Norway,5,1,European Championship qualifier,Croatia,11,-11,1835,1614,0,-1,17,57
2015-03-28,Czechia,Latvia,1,1,European Championship qualifier,Czechia,-17,17,1787,1462,-2,7,22,95
2015-03-28,Hong Kong,Guam,1,0,Friendly,Hong Kong,1,-1,1156,805,0,0,169,208
2015-03-28,Iraq,DR Congo,2,1,Friendly,the United Arab Emirates,10,-10,1524,1496,3,-2,75,82
2015-03-28,Israel,Wales,0,3,European Championship qualifier,Israel,-50,50,1633,1670,-10,11,53,46
2015-03-28,Kazakhstan,Iceland,0,3,European Championship qualifier,Kazakhstan,-16,16,1339,1679,-5,5,125,43
2015-03-28,Mauritius,Togo,1,1,Friendly,Mauritius,7,-7,1032,1433,0,-1,187,104
2015-03-28,Mexico,Ecuador,1,0,Friendly,the United States,9,-9,1901,1838,1,0,12,16
2015-03-28,Morocco,Uruguay,0,1,Friendly,Morocco,-4,4,1540,1911,0,1,69,10
2015-03-28,Netherlands,Turkey,1,1,European Championship qualifier,the Netherlands,-17,17,2012,1701,-1,1,5,41
2015-03-28,Senegal,Ghana,2,1,Friendly,France,13,-13,1656,1735,1,-3,51,31
2015-03-29,Albania,Armenia,2,1,European Championship qualifier,Albania,13,-13,1589,1536,0,-3,64,71
2015-03-29,Anguilla,Nicaragua,0,3,World Cup qualifier,Anguilla,-5,5,562,1113,-1,0,237,175
2015-03-29,Bermuda,Bahamas,3,0,World Cup qualifier,Bermuda,6,-6,1235,899,3,0,145,201
2015-03-29,Botswana,Mozambique,1,2,Friendly,Botswana,-11,11,1297,1385,0,2,132,113
2015-03-29,Brazil,Chile,1,0,Friendly,England,7,-7,2064,1936,0,0,2,8
2015-03-29,Cayman Islands,Belize,1,1,World Cup qualifier,the Cayman Islands,4,-4,951,1120,1,0,196,173
2015-03-29,Dominica,British Virgin Islands,0,0,World Cup qualifier,Dominica,-17,17,935,623,-3,2,198,230
2015-03-29,France,Denmark,2,0,Friendly,France,5,-5,1954,1758,0,-1,7,26
2015-03-29,Georgia,Germany,0,2,European Championship qualifier,Georgia,-2,2,1468,2126,0,0,92,1
2015-03-29,Guyana,Grenada,2,0,Friendly,Guyana,8,-8,1234,1149,3,-1,147,169
2015-03-29,Honduras,French Guiana,3,0,CONCACAF Championship qualifier,Honduras,12,-12,1507,1301,3,-1,80,131
2015-03-29,Hungary,Greece,0,0,European Championship qualifier,Hungary,-5,5,1652,1676,-2,1,52,44
2015-03-29,Ireland,Poland,1,1,European Championship qualifier,Ireland,-6,6,1726,1733,-3,3,35,32
2015-03-29,Ivory Coast,Equatorial Guinea,1,1,Friendly,Ivory Coast,-9,9,1736,1389,-1,1,30,112
2015-03-29,Northern Ireland,Finland,2,1,European Championship qualifier,Northern Ireland,22,-22,1521,1609,5,-4,76,58
2015-03-29,Portugal,Serbia,2,1,European Championship qualifier,Portugal,6,-6,1916,1719,1,-2,10,38
2015-03-29,Romania,Faroe Islands,1,0,European Championship qualifier,Romania,1,-1,1787,1224,1,0,22,151
2015-03-29,Scotland,Gibraltar,6,1,European Championship qualifier,Scotland,1,-1,1726,1131,1,-1,35,171
2015-03-29,South Africa,Nigeria,1,1,Friendly,South Africa,-1,1,1597,1660,-1,0,63,49
2015-03-29,Tanzania,Malawi,1,1,Friendly,Tanzania,-2,2,1341,1357,0,0,124,120
2015-03-29,Zambia,Rwanda,2,0,Friendly,Zambia,7,-7,1496,1384,4,-2,83,114
2015-03-30,Algeria,Oman,4,1,Friendly,Qatar,11,-11,1675,1515,3,-4,45,78
2015-03-30,Bahrain,Philippines,2,1,Friendly,Bahrain,2,-2,1488,1228,1,-1,88,150
2015-03-30,Belarus,Gabon,0,0,Friendly,Turkey,-2,2,1568,1490,0,1,65,87
2015-03-30,Colombia,Kuwait,3,1,Friendly,the United Arab Emirates,1,-1,2023,1452,0,0,4,99
2015-03-30,Indonesia,Myanmar,2,1,Friendly,Indonesia,4,-4,1211,1061,1,-2,159,184
2015-03-30,Jamaica,Cuba,3,0,Friendly,Jamaica,8,-8,1539,1402,2,-1,70,109
2015-03-30,Macedonia,Australia,0,0,Friendly,Macedonia,5,-5,1464,1732,3,-3,93,32
2015-03-30,Puerto Rico,Canada,0,3,Friendly,Puerto Rico,-4,4,1053,1521,0,2,185,75
2015-03-30,Qatar,Slovenia,1,0,Friendly,Qatar,11,-11,1548,1644,2,-1,68,52
2015-03-30,Saudi Arabia,Jordan,2,1,Friendly,Saudi Arabia,8,-8,1483,1487,1,-4,90,89
2015-03-30,Thailand,Cameroon,2,3,Friendly,Thailand,-6,6,1364,1611,-2,1,118,58
2015-03-31,Argentina,Ecuador,2,1,Friendly,the United States,5,-5,2056,1833,0,-1,3,17
2015-03-31,Austria,Bosnia and Herzegovina,1,1,Friendly,Austria,-3,3,1719,1715,0,0,37,40
2015-03-31,China,Tunisia,1,1,Friendly,China,-4,4,1598,1564,-1,0,61,66
2015-03-31,El Salvador,Guatemala,0,0,Friendly,the United States,1,-1,1506,1526,0,-2,82,75
2015-03-31,Estonia,Iceland,1,1,Friendly,Estonia,3,-3,1457,1676,1,-1,97,44
2015-03-31,Ghana,Mali,1,1,Friendly,France,-5,5,1730,1543,-3,2,33,69
2015-03-31,Iraq,DR Congo,1,0,Friendly,the United Arab Emirates,9,-9,1533,1487,0,-5,74,88
2015-03-31,Israel,Belgium,0,1,European Championship qualifier,Israel,-11,11,1622,1911,-2,3,55,10
2015-03-31,Italy,England,1,1,Friendly,Italy,-1,1,1874,1927,0,0,14,9
2015-03-31,Japan,Uzbekistan,5,1,Friendly,Japan,8,-8,1771,1623,1,0,24,54
2015-03-31,Liechtenstein,San Marino,1,0,Friendly,Liechtenstein,2,-2,1214,887,1,-1,157,204
2015-03-31,Luxembourg,Turkey,1,2,Friendly,Luxembourg,-2,2,1221,1703,-1,0,154,41
2015-03-31,Mauritania,Niger,2,0,Friendly,Mauritania,14,-14,1206,1265,1,-5,161,141
2015-03-31,Mexico,Paraguay,1,0,Friendly,the United States,5,-5,1906,1686,0,0,12,42
2015-03-31,Montserrat,Curaçao,2,2,World Cup qualifier,Montserrat,15,-15,644,1072,1,-1,228,180
2015-03-31,Netherlands,Spain,2,0,Friendly,the Netherlands,9,-9,2021,1951,0,-1,5,7
2015-03-31,Panama,Costa Rica,2,1,Friendly,Panama,11,-11,1724,1848,3,0,36,15
2015-03-31,Portugal,Cape Verde,0,2,Friendly,Portugal,-28,28,1888,1535,-3,7,13,73
2015-03-31,Russia,Kazakhstan,0,0,Friendly,Russia,-9,9,1763,1348,-1,2,25,123
2015-03-31,Singapore,Guam,2,2,Friendly,Singapore,-9,9,1159,814,-1,0,167,208
2015-03-31,Slovakia,Czechia,1,0,Friendly,Slovakia,8,-8,1760,1779,1,-1,26,23
2015-03-31,South Korea,New Zealand,1,0,Friendly,South Korea,3,-3,1734,1514,3,-3,30,80
2015-03-31,Sweden,Iran,3,1,Friendly,Sweden,9,-9,1798,1739,1,0,20,28
2015-03-31,Switzerland,United States,1,1,Friendly,Switzerland,-3,3,1793,1810,-1,1,21,18
2015-03-31,Tajikistan,Syria,2,3,Friendly,Tajikistan,-7,7,1270,1501,-2,2,139,83
2015-03-31,Ukraine,Latvia,1,1,Friendly,Ukraine,-9,9,1806,1471,-1,4,19,92
2015-03-31,Venezuela,Peru,1,0,Friendly,the United States,12,-12,1686,1718,4,-5,42,39
2015-04-15,United States,Mexico,2,0,Friendly,the United States,15,-15,1825,1891,0,0,18,12
2015-04-30,Suriname,Guyana,1,0,Friendly,Suriname,7,-7,1249,1227,1,-3,142,150
2015-05-10,Barbados,Saint Kitts and Nevis,1,3,Friendly,Barbados,-16,16,1110,1230,-3,9,175,148
2015-05-10,Zambia,Malawi,2,0,Friendly,Zambia,6,-6,1502,1351,1,-2,83,122
2015-05-12,Kazakhstan,Burkina Faso,0,0,Friendly,Kazakhstan,0,0,1348,1464,0,0,123,94
2015-05-12,Saint Lucia,Dominica,1,1,Windward Islands Tournament,Saint Lucia,-10,10,1105,945,-3,1,176,197
2015-05-12,Saint Vincent and the Grenadines,Grenada,3,2,Windward Islands Tournament,Saint Lucia,14,-14,1176,1135,2,0,164,169
2015-05-13,Dominican Republic,Cayman Islands,6,0,Friendly,the Dominican Republic,5,-5,1224,946,5,0,152,196
2015-05-14,Dominica,Grenada,2,1,Windward Islands Tournament,Saint Lucia,22,-22,967,1113,4,-3,193,172
2015-05-14,Lesotho,South Africa,0,0,Friendly,Lesotho,6,-6,1241,1591,1,0,144,63
2015-05-14,Saint Lucia,Saint Vincent and the Grenadines,1,2,Windward Islands Tournament,Saint Lucia,-16,16,1089,1192,-2,1,178,163
2015-05-16,Lesotho,South Africa,1,1,Friendly,Lesotho,6,-6,1247,1585,0,-1,144,64
