date,team_a,team_b,goals_a,goals_b,competition,location,rating_change_a,rating_change_b,rating_a,rating_b,rank_change_a,rank_change_b,rank_a,rank_b
2004-01-11,Barbados,Grenada,2,0,Friendly,Barbados,6,-6,1403,1251,0,-1,109,141
2004-01-11,Oman,Qatar,2,0,Gulf Cup,Kuwait,32,-32,1556,1519,5,-5,68,73
2004-01-11,United Arab Emirates,Yemen,3,0,Gulf Cup,Kuwait,12,-12,1447,1150,3,-3,93,165
2004-01-14,Egypt,DR Congo,2,2,Friendly,Egypt,-7,7,1694,1511,0,3,39,78
2004-01-14,Tunisia,Benin,2,0,Friendly,Tunisia,3,-3,1646,1330,0,0,50,126
2004-01-15,Algeria,Mali,0,2,Friendly,Algeria,-18,18,1500,1575,-5,3,81,64
2004-01-16,Libya,Kenya,2,0,Friendly,Libya,14,-14,1403,1457,4,-5,109,90
2004-01-17,Egypt,Burkina Faso,1,1,Friendly,Egypt,-8,8,1686,1442,-3,1,42,96
2004-01-17,Netherlands Antilles,Suriname,2,0,Inter Expo Cup,the Netherlands Antilles,24,-24,1183,1257,6,-6,156,139
2004-01-17,Tunisia,Benin,2,1,Friendly,Tunisia,2,-2,1648,1328,0,0,50,126
2004-01-18,Barbados,Canada,0,1,Friendly,Barbados,-7,7,1396,1601,-1,4,110,55
2004-01-18,Guadeloupe,Saint Lucia,2,0,Friendly,Guadeloupe,8,-8,1360,1269,2,0,118,136
2004-01-18,Senegal,South Africa,2,1,Friendly,Senegal,4,-4,1753,1592,0,-1,28,59
2004-01-19,Libya,Kenya,2,0,Friendly,Libya,13,-13,1416,1444,3,-4,106,94
2004-01-20,Guinea,Burkina Faso,1,0,Friendly,France,8,-8,1518,1434,2,-1,76,97
2004-01-22,Norway,Sweden,3,0,Carlsberg Cup,Hong Kong,33,-33,1744,1771,8,-7,29,26
2004-01-24,Tunisia,Rwanda,2,1,African Nations Cup,Tunisia,4,-4,1652,1308,1,0,49,129
2004-01-25,Algeria,Cameroon,1,1,African Nations Cup,Tunisia,17,-17,1517,1767,4,-2,77,26
2004-01-25,Egypt,Zimbabwe,2,1,African Nations Cup,Tunisia,12,-12,1698,1466,3,-4,39,86
2004-01-25,Guinea,DR Congo,2,1,African Nations Cup,Tunisia,24,-24,1542,1487,5,-3,71,81
2004-01-25,Norway,Honduras,3,1,Carlsberg Cup,Hong Kong,17,-17,1761,1648,1,-4,28,50
2004-01-26,Burkina Faso,Senegal,0,0,African Nations Cup,Tunisia,18,-18,1452,1735,6,-3,91,32
2004-01-26,Mali,Kenya,3,1,African Nations Cup,Tunisia,24,-24,1599,1420,7,-8,57,102
2004-01-27,China,Macedonia,0,0,Friendly,China,-5,5,1565,1483,-2,0,67,82
2004-01-27,Morocco,Nigeria,1,0,African Nations Cup,Tunisia,36,-36,1605,1700,11,-8,55,38
2004-01-27,South Africa,Benin,2,0,African Nations Cup,Tunisia,13,-13,1605,1315,5,-1,55,127
2004-01-28,British Virgin Islands,Dominica,0,1,Friendly,the British VirgIslands,-7,7,848,1055,-2,1,203,183
2004-01-28,El Salvador,Panama,1,1,Friendly,El Salvador,-5,5,1504,1401,-1,0,80,110
2004-01-28,Guinea,Rwanda,1,1,African Nations Cup,Tunisia,-15,15,1527,1323,-2,3,73,126
2004-01-28,Netherlands Antilles,Aruba,6,1,Friendly,the Netherlands Antilles,5,-5,1188,949,1,-1,155,192
2004-01-28,Singapore,Norway,2,5,Tiger Challenge,Singapore,-3,3,1185,1764,-1,1,156,27
2004-01-28,Tunisia,DR Congo,3,0,African Nations Cup,Tunisia,16,-16,1668,1471,2,-2,46,83
2004-01-29,Algeria,Egypt,2,1,African Nations Cup,Tunisia,37,-37,1554,1661,8,-8,69,47
2004-01-29,Cameroon,Zimbabwe,5,3,African Nations Cup,Tunisia,11,-11,1778,1455,2,-3,24,89
2004-01-29,China,Macedonia,1,0,Friendly,China,5,-5,1570,1478,1,0,66,81
2004-01-30,British Virgin Islands,US Virgin Islands,5,0,Friendly tournament,the British VirgIslands,11,-11,859,679,2,-2,201,219
2004-01-30,Mali,Burkina Faso,3,1,African Nations Cup,Tunisia,23,-23,1622,1429,6,-7,53,98
2004-01-30,Senegal,Kenya,3,0,African Nations Cup,Tunisia,12,-12,1747,1408,2,-6,29,108
2004-01-31,Antigua and Barbuda,Saint Kitts and Nevis,1,0,Friendly,Antigua and Barbuda,15,-15,1101,1353,2,-3,174,120
2004-01-31,Dominica,US Virgin Islands,5,0,Friendly tournament,the British VirgIslands,6,-6,1061,673,2,-1,181,220
2004-01-31,Grenada,Barbados,0,1,Friendly,Grenada,-9,9,1242,1405,-4,1,145,110
2004-01-31,Haiti,Nicaragua,1,1,Friendly,the United States,-9,9,1464,961,-3,0,85,191
2004-01-31,Morocco,Benin,4,0,African Nations Cup,Tunisia,15,-15,1620,1300,2,-2,54,130
2004-01-31,Nigeria,South Africa,4,0,African Nations Cup,Tunisia,34,-34,1734,1571,6,-9,32,65
2004-02-01,British Virgin Islands,Dominica,1,2,Friendly tournament,the British VirgIslands,-11,11,848,1072,-2,0,203,181
2004-02-01,Rwanda,DR Congo,1,0,African Nations Cup,Tunisia,35,-35,1358,1436,7,-13,119,95
2004-02-01,Tunisia,Guinea,1,1,African Nations Cup,Tunisia,-15,15,1653,1542,-3,2,48,72
2004-02-02,Kenya,Burkina Faso,3,0,African Nations Cup,Tunisia,46,-46,1454,1383,19,-15,89,113
2004-02-02,Mali,Senegal,1,1,African Nations Cup,Tunisia,9,-9,1631,1738,1,-1,52,30
2004-02-03,Cameroon,Egypt,0,0,African Nations Cup,Tunisia,-8,8,1770,1669,-2,2,26,44
2004-02-03,China,Finland,2,1,Friendly,China,11,-11,1581,1701,1,-1,65,38
2004-02-03,Zimbabwe,Algeria,2,1,African Nations Cup,Tunisia,32,-32,1487,1522,7,-5,81,74
2004-02-04,Morocco,South Africa,1,1,African Nations Cup,Tunisia,-4,4,1616,1575,-1,0,55,66
2004-02-04,Nigeria,Benin,2,1,African Nations Cup,Tunisia,4,-4,1738,1296,2,-1,30,131
2004-02-07,China,Finland,2,1,Friendly,China,11,-11,1592,1690,4,-1,61,39
2004-02-07,Japan,Malaysia,4,0,Friendly,Japan,1,-1,1777,1267,0,0,24,137
2004-02-07,Mali,Guinea,2,1,African Nations Cup,Tunisia,19,-19,1650,1523,2,-2,50,73
2004-02-07,Tunisia,Senegal,1,0,African Nations Cup,Tunisia,24,-24,1677,1714,5,-6,43,36
2004-02-08,Lebanon,Bahrain,2,1,Friendly,Lebanon,14,-14,1373,1586,3,-7,115,65
2004-02-08,Morocco,Algeria,3,1,African Nations Cup,Tunisia,28,-28,1644,1494,3,-6,52,80
2004-02-08,Nigeria,Cameroon,2,1,African Nations Cup,Tunisia,27,-27,1765,1743,4,-3,26,29
2004-02-08,Saint Lucia,Saint Vincent and the Grenadines,1,2,Friendly,Saint Lucia,-13,13,1256,1268,-4,4,140,136
2004-02-10,Bermuda,Trinidad and Tobago,0,1,Friendly,Bermuda,-8,8,1234,1425,-2,2,147,102
2004-02-11,Morocco,Mali,4,0,African Nations Cup,Tunisia,48,-48,1692,1602,13,-6,39,56
2004-02-11,Tunisia,Nigeria,1,1,African Nations Cup,Tunisia,-1,1,1676,1766,-1,0,44,26
2004-02-12,Bermuda,Trinidad and Tobago,2,2,Friendly,Bermuda,3,-3,1237,1422,1,0,146,102
2004-02-12,Japan,Iraq,2,0,Friendly,Japan,5,-5,1782,1611,0,0,24,55
2004-02-12,Jordan,Indonesia,2,1,Friendly,Jordan,2,-2,1594,1342,0,0,60,126
2004-02-13,Nigeria,Mali,2,1,African Nations Cup,Tunisia,14,-14,1780,1588,1,-6,25,62
2004-02-13,Qatar,Bahrain,2,0,Friendly,Qatar,14,-14,1533,1572,2,-1,72,66
2004-02-14,Malta,Moldova,0,0,Friendly tournament,Malta,3,-3,1236,1412,1,-1,147,107
2004-02-14,South Korea,Oman,5,0,Friendly,South Korea,8,-8,1702,1548,0,0,38,68
2004-02-14,Tunisia,Morocco,2,1,African Nations Cup,Tunisia,19,-19,1695,1673,5,-6,39,45
2004-02-15,Barbados,Guyana,0,2,Friendly,Barbados,-27,27,1378,1125,-5,5,114,170
2004-02-16,Malta,Estonia,5,2,Friendly tournament,Malta,32,-32,1268,1383,11,-5,136,111
2004-02-18,Albania,Sweden,2,1,Friendly,Albania,14,-14,1531,1757,3,-1,74,27
2004-02-18,Antigua and Barbuda,Netherlands Antilles,2,0,World Cup qualifier,Antigua and Barbuda,29,-29,1130,1159,5,-9,170,164
2004-02-18,Bahrain,Syria,2,1,World Cup qualifier,Bahrain,6,-6,1578,1365,1,-1,65,117
2004-02-18,Belgium,France,0,2,Friendly,Belgium,-9,9,1793,2058,-3,0,22,1
2004-02-18,Chile,Mexico,1,1,Friendly,the United States,6,-6,1634,1844,-1,1,54,12
2004-02-18,China,Kuwait,1,0,World Cup qualifier,China,8,-8,1600,1452,2,-3,58,90
2004-02-18,Croatia,Germany,1,2,Friendly,Croatia,-11,11,1817,1890,-1,0,18,11
2004-02-18,Cyprus,Belarus,0,2,Friendly tournament,Cyprus,-26,26,1441,1545,-8,4,92,71
2004-02-18,Estonia,Moldova,1,0,Friendly tournament,Malta,16,-16,1399,1396,3,-3,108,109
2004-02-18,Greece,Bulgaria,2,0,Friendly,Greece,10,-10,1805,1753,1,-1,19,29
2004-02-18,Haiti,Turks and Caicos Islands,5,0,World Cup qualifier,the United States,1,-1,1465,765,2,0,83,208
2004-02-18,Honduras,Colombia,1,1,Friendly,Honduras,-1,1,1647,1706,0,-1,51,38
2004-02-18,Hungary,Armenia,2,0,Friendly tournament,Cyprus,17,-17,1546,1428,3,-5,70,98
2004-02-18,India,Singapore,1,0,World Cup qualifier,India,16,-16,1171,1169,6,-4,158,160
2004-02-18,Iran,Qatar,3,1,World Cup qualifier,Iran,10,-10,1726,1523,2,-3,33,75
2004-02-18,Ireland,Brazil,0,0,Friendly,Ireland,2,-2,1835,1988,1,-1,14,5
2004-02-18,Israel,Azerbaijan,6,0,Friendly,Israel,4,-4,1655,1343,1,-2,49,125
2004-02-18,Italy,Czechia,2,2,Friendly,Italy,-1,1,1923,1979,0,0,8,6
2004-02-18,Jamaica,Uruguay,2,0,Friendly,Jamaica,22,-22,1620,1838,2,-1,55,13
2004-02-18,Japan,Oman,1,0,World Cup qualifier,Japan,5,-5,1787,1543,0,-4,24,72
2004-02-18,Jordan,Laos,5,0,World Cup qualifier,Jordan,1,-1,1595,893,0,0,59,197
2004-02-18,Kyrgyzstan,Tajikistan,1,2,World Cup qualifier,Kyrgyzstan,-12,12,1163,1441,-2,7,162,92
2004-02-18,Latvia,Kazakhstan,3,1,Friendly tournament,Cyprus,15,-15,1559,1403,3,-2,67,106
2004-02-18,Libya,Ukraine,1,1,Friendly,Libya,4,-4,1420,1657,3,1,102,48
2004-02-18,Macedonia,Bosnia and Herzegovina,1,0,Friendly,Macedonia,11,-11,1489,1587,1,-7,81,64
2004-02-18,Malaysia,Hong Kong,1,3,World Cup qualifier,Malaysia,-45,45,1222,1227,-13,7,151,150
2004-02-18,Morocco,Switzerland,2,1,Friendly,Morocco,9,-9,1682,1719,2,-1,43,34
2004-02-18,Netherlands,United States,1,0,Friendly,the Netherlands,4,-4,1994,1828,0,0,4,16
2004-02-18,Northern Ireland,Norway,1,4,Friendly,Northern Ireland,-9,9,1459,1773,-3,1,86,26
2004-02-18,Palestine,Taiwan,8,0,World Cup qualifier,Qatar,26,-26,1275,1049,7,-5,136,184
2004-02-18,Poland,Slovenia,2,0,Friendly,Spain,12,-12,1754,1652,2,-2,28,50
2004-02-18,Portugal,England,1,1,Friendly,Portugal,-2,2,1917,1956,0,0,9,7
2004-02-18,Romania,Georgia,3,0,Friendly tournament,Cyprus,11,-11,1802,1556,3,-1,20,68
2004-02-18,Saudi Arabia,Indonesia,3,0,World Cup qualifier,Saudi Arabia,5,-5,1692,1337,2,0,40,126
2004-02-18,South Korea,Lebanon,2,0,World Cup qualifier,South Korea,5,-5,1707,1368,1,-1,37,116
2004-02-18,Spain,Peru,2,1,Friendly,Spain,2,-2,2007,1688,0,-2,3,42
2004-02-18,Turkey,Denmark,0,1,Friendly,Turkey,-12,12,1829,1896,-1,0,15,10
2004-02-18,Turkmenistan,Sri Lanka,2,0,World Cup qualifier,Turkmenistan,2,-2,1465,960,3,-1,83,191
2004-02-18,United Arab Emirates,Thailand,1,0,World Cup qualifier,the United Arab Emirates,14,-14,1461,1429,7,-3,85,97
2004-02-18,US Virgin Islands,Saint Kitts and Nevis,0,4,World Cup qualifier,the US VirgIslands,-3,3,670,1356,0,1,220,120
2004-02-18,Uzbekistan,Iraq,1,1,World Cup qualifier,Uzbekistan,0,0,1508,1611,0,-1,78,56
2004-02-18,Venezuela,Australia,1,1,Friendly,Venezuela,2,-2,1645,1818,0,1,52,17
2004-02-18,Vietnam,Maldives,4,0,World Cup qualifier,Vietnam,5,-5,1299,943,2,-1,130,194
2004-02-18,Wales,Scotland,4,0,Friendly,Wales,16,-16,1636,1662,1,-4,53,47
2004-02-18,Yemen,North Korea,1,1,World Cup qualifier,Yemen,10,-10,1160,1420,2,-5,163,102
2004-02-19,Armenia,Kazakhstan,3,3,Friendly tournament,Cyprus,-1,1,1427,1404,0,0,98,106
2004-02-19,Cyprus,Georgia,3,1,Friendly tournament,Cyprus,23,-23,1464,1533,7,-5,85,73
2004-02-19,Hungary,Latvia,2,1,Friendly tournament,Cyprus,16,-16,1562,1543,3,-2,67,69
2004-02-19,Romania,Belarus,2,0,Friendly tournament,Cyprus,8,-8,1810,1537,1,0,19,71
2004-02-21,Armenia,Georgia,2,0,Friendly tournament,Cyprus,29,-29,1456,1504,9,-5,89,78
2004-02-21,Belarus,Latvia,4,1,Friendly tournament,Cyprus,27,-27,1564,1516,4,-7,67,76
2004-02-21,Cyprus,Kazakhstan,2,1,Friendly tournament,Cyprus,9,-9,1473,1395,2,-3,83,109
2004-02-21,Haiti,Turks and Caicos Islands,2,0,World Cup qualifier,the United States,1,-1,1466,764,-1,0,84,208
2004-02-21,Poland,Faroe Islands,6,0,Friendly,Spain,2,-2,1756,1229,0,-1,28,149
2004-02-21,Romania,Hungary,3,0,Friendly tournament,Cyprus,10,-10,1820,1552,2,-1,17,68
2004-02-22,British Virgin Islands,Saint Lucia,0,1,World Cup qualifier,the British VirgIslands,-6,6,842,1262,0,1,203,140
2004-02-22,Cayman Islands,Cuba,1,2,World Cup qualifier,the Cayman Islands,-5,5,1099,1539,-2,0,175,71
2004-02-24,Faroe Islands,Luxembourg,4,2,Friendly,Spain,9,-9,1238,1078,3,0,146,176
2004-02-27,Cocos Islands,Christmas Island,1,3,Inter-Island Cup,Cocos Islands,-16,16,386,614,-1,0,232,222
2004-02-28,Aruba,Suriname,1,2,World Cup qualifier,Aruba,-9,9,940,1266,-2,2,194,139
2004-02-28,Grenada,Guyana,5,0,World Cup qualifier,Grenada,18,-18,1260,1107,3,-1,142,172
2004-02-29,Bermuda,Montserrat,13,0,World Cup qualifier,Bermuda,1,-1,1238,544,1,0,146,228
2004-02-29,Lesotho,Botswana,0,0,COSAFA Cup,Lesotho,-2,2,1168,1237,-1,0,160,148
2004-02-29,Nicaragua,Haiti,1,1,Friendly,Nicaragua,8,-8,969,1458,0,-4,190,88
2004-03-01,Cocos Islands,Christmas Island,1,0,Inter-Island Cup,Cocos Islands,20,-20,406,594,1,0,231,222
2004-03-02,Trinidad and Tobago,Guyana,1,0,Friendly,Trinidad and Tobago,2,-2,1424,1105,0,0,101,172
2004-03-10,Mexico,Ecuador,2,1,Friendly,Mexico,4,-4,1848,1713,0,-1,12,36
2004-03-10,Venezuela,Honduras,2,1,Friendly,Venezuela,7,-7,1652,1640,2,-1,50,52
2004-03-12,Barbados,Dominica,2,1,Friendly,Barbados,2,-2,1380,1070,1,0,113,180
2004-03-13,United States,Haiti,1,1,Friendly,the United States,-9,9,1819,1467,-1,4,17,84
2004-03-14,Guyana,Grenada,1,3,World Cup qualifier,Guyana,-25,25,1080,1285,-3,9,175,133
2004-03-16,Cuba,Panama,1,1,Friendly,Cuba,-6,6,1533,1407,0,1,71,105
2004-03-17,China,Myanmar,2,0,Friendly,China,1,-1,1601,1147,1,0,57,166
2004-03-17,Malaysia,Indonesia,0,0,Friendly,Malaysia,0,0,1222,1337,0,0,151,126
2004-03-17,Yemen,Turkmenistan,1,2,Friendly,Yemen,-5,5,1155,1470,-2,1,165,84
2004-03-18,Cuba,Panama,3,0,Friendly,Cuba,7,-7,1540,1400,0,-1,71,106
2004-03-19,Dominican Republic,Anguilla,0,0,World Cup qualifier,the Dominican Republic,-19,19,1085,558,-2,1,174,228
2004-03-20,Saint Kitts and Nevis,British Virgin Islands,4,0,Friendly,Saint Kitts and Nevis,1,-1,1357,841,0,0,120,203
2004-03-21,Bahrain,Jordan,0,0,Friendly,Bahrain,-2,2,1576,1597,0,0,65,59
2004-03-21,Dominican Republic,Anguilla,6,0,World Cup qualifier,the Dominican Republic,2,-2,1087,556,0,0,174,228
2004-03-21,Montserrat,Bermuda,0,7,World Cup qualifier,Montserrat,-3,3,541,1241,0,0,229,146
2004-03-21,Saint Kitts and Nevis,Antigua and Barbuda,2,3,Friendly,Saint Kitts and Nevis,-17,17,1340,1147,-5,4,125,166
2004-03-21,Saint Vincent and the Grenadines,Saint Lucia,1,1,Friendly,Saint Vincent and the Grenadines,-3,3,1265,1265,-2,2,140,140
2004-03-23,Bahrain,Jordan,0,2,Friendly,Bahrain,-18,18,1558,1615,-2,3,67,56
2004-03-23,Lebanon,Syria,0,1,Friendly,Lebanon,-13,13,1355,1378,-3,2,119,115
2004-03-26,Bahamas,Dominica,1,1,World Cup qualifier,the Bahamas,7,-7,847,1063,1,0,203,180
2004-03-26,Libya,Qatar,1,0,Friendly,Italy,13,-13,1433,1510,5,-3,97,76
2004-03-26,Syria,Palestine,1,1,Friendly,Syria,-5,5,1373,1280,0,2,115,135
2004-03-27,Cuba,Cayman Islands,3,0,World Cup qualifier,Cuba,3,-3,1543,1096,1,0,70,173
2004-03-27,Suriname,Aruba,8,1,World Cup qualifier,Suriname,7,-7,1273,933,1,0,138,194
2004-03-28,Bahamas,Dominica,1,3,World Cup qualifier,the Bahamas,-20,20,827,1083,-2,5,205,175
2004-03-28,Saint Lucia,British Virgin Islands,9,0,World Cup qualifier,Saint Lucia,5,-5,1270,836,1,1,139,203
2004-03-30,Argentina,Ecuador,1,0,World Cup qualifier,Argentina,4,-4,2022,1709,0,0,2,36
2004-03-30,Australia,South Africa,1,0,Friendly,England,4,-4,1822,1571,2,1,16,64
2004-03-30,Bolivia,Chile,0,2,World Cup qualifier,Bolivia,-35,35,1553,1669,-6,9,67,45
2004-03-30,Israel,Lithuania,2,1,Friendly,Israel,3,-3,1658,1423,0,-1,49,102
2004-03-31,Albania,Iceland,2,1,Friendly,Albania,9,-9,1540,1579,0,-2,72,63
2004-03-31,Bermuda,Nicaragua,3,0,Friendly,Bermuda,4,-4,1245,965,2,0,144,190
2004-03-31,Bulgaria,Russia,2,2,Friendly,Bulgaria,-2,2,1751,1797,1,1,28,20
2004-03-31,Croatia,Turkey,2,2,Friendly,Croatia,-2,2,1815,1831,1,1,18,14
2004-03-31,Egypt,Trinidad and Tobago,2,1,Friendly,Egypt,2,-2,1671,1422,0,-1,45,102
2004-03-31,El Salvador,Guatemala,0,3,Friendly,El Salvador,-20,20,1484,1567,-4,4,82,65
2004-03-31,Estonia,Northern Ireland,0,1,Friendly,Estonia,-11,11,1388,1470,-5,1,112,86
2004-03-31,Germany,Belgium,3,0,Friendly,Germany,9,-9,1899,1784,1,-2,10,24
2004-03-31,Greece,Switzerland,1,0,Friendly,Greece,5,-5,1810,1714,1,-1,19,35
2004-03-31,Hong Kong,China,0,1,World Cup qualifier,Hong Kong,-7,7,1220,1608,-1,0,151,58
2004-03-31,Hungary,Wales,1,2,Friendly,Hungary,-10,10,1542,1646,-3,3,71,51
2004-03-31,India,Oman,1,5,World Cup qualifier,India,-13,13,1158,1556,-6,2,164,68
2004-03-31,Iraq,Palestine,1,1,World Cup qualifier,Qatar,-15,15,1596,1295,-3,3,60,132
2004-03-31,Ireland,Czechia,2,1,Friendly,Ireland,11,-11,1846,1968,1,0,13,6
2004-03-31,Jamaica,Honduras,2,2,Friendly,Jamaica,-2,2,1618,1642,-1,0,56,53
2004-03-31,Jordan,Qatar,1,0,World Cup qualifier,Jordan,9,-9,1624,1501,1,-2,55,78
2004-03-31,Kyrgyzstan,Syria,1,1,World Cup qualifier,Kyrgyzstan,6,-6,1169,1367,3,-2,159,117
2004-03-31,Laos,Iran,0,7,World Cup qualifier,Laos,-1,1,892,1727,0,1,197,32
2004-03-31,Luxembourg,Bosnia and Herzegovina,1,2,Friendly,Luxembourg,-2,2,1076,1589,-1,2,178,61
2004-03-31,Macedonia,Ukraine,1,0,Friendly,Macedonia,12,-12,1501,1645,3,-2,78,52
2004-03-31,Malaysia,Kuwait,0,2,World Cup qualifier,Malaysia,-19,19,1203,1471,-3,7,154,85
2004-03-31,Maldives,South Korea,0,0,World Cup qualifier,the Maldives,19,-19,962,1688,2,-4,191,41
2004-03-31,Malta,Finland,1,2,Friendly,Malta,-3,3,1265,1693,1,2,139,39
2004-03-31,Mexico,Costa Rica,2,0,Friendly,the United States,10,-10,1858,1724,0,-1,12,33
2004-03-31,Moldova,Azerbaijan,2,1,Friendly,Moldova,6,-6,1402,1337,2,-1,106,125
2004-03-31,Morocco,Angola,3,1,Friendly,Morocco,4,-4,1686,1455,1,-3,42,90
2004-03-31,Netherlands,France,0,0,Friendly,the Netherlands,-1,1,1993,2059,0,0,4,1
2004-03-31,North Korea,United Arab Emirates,0,0,World Cup qualifier,North Korea,-3,3,1417,1464,-1,-2,104,88
2004-03-31,Netherlands Antilles,Antigua and Barbuda,3,0,World Cup qualifier,the Netherlands Antilles,24,-24,1183,1123,7,-4,156,170
2004-03-31,Paraguay,Brazil,0,0,World Cup qualifier,Paraguay,5,-5,1797,1983,3,0,20,5
2004-03-31,Peru,Colombia,0,2,World Cup qualifier,Peru,-37,37,1651,1743,-8,8,50,30
2004-03-31,Poland,United States,0,1,Friendly,Poland,-11,11,1745,1830,-1,3,29,15
2004-03-31,Portugal,Italy,1,2,Friendly,Portugal,-13,13,1904,1936,0,0,9,8
2004-03-31,Scotland,Romania,1,2,Friendly,Scotland,-8,8,1654,1828,-1,1,49,16
2004-03-31,Serbia and Montenegro,Norway,0,1,Friendly,Serbia and Montenegro,-12,12,1724,1785,-2,3,33,23
2004-03-31,Singapore,Japan,1,2,World Cup qualifier,Singapore,-2,2,1167,1789,-2,2,161,22
2004-03-31,Slovakia,Austria,1,1,Friendly,Slovakia,-3,3,1666,1679,-2,1,47,43
2004-03-31,Slovenia,Latvia,0,1,Friendly,Slovenia,-16,16,1636,1532,-3,2,54,73
2004-03-31,Spain,Denmark,2,0,Friendly,Spain,7,-7,2014,1889,0,-1,3,11
2004-03-31,Sri Lanka,Saudi Arabia,0,1,World Cup qualifier,Sri Lanka,-1,1,959,1693,-1,1,192,39
2004-03-31,Saint Kitts and Nevis,US Virgin Islands,7,0,World Cup qualifier,Saint Kitts and Nevis,1,-1,1341,669,1,0,124,220
2004-03-31,Sweden,England,1,0,Friendly,Sweden,13,-13,1770,1943,0,0,27,7
2004-03-31,Taiwan,Uzbekistan,0,1,World Cup qualifier,Taiwan,-4,4,1045,1512,-1,1,185,76
2004-03-31,Tajikistan,Bahrain,0,0,World Cup qualifier,Tajikistan,1,-1,1442,1557,-1,-1,95,67
2004-03-31,Tunisia,Ivory Coast,0,2,Friendly,Tunisia,-23,23,1672,1613,-5,3,44,57
2004-03-31,Turkmenistan,Indonesia,3,1,World Cup qualifier,Turkmenistan,12,-12,1482,1325,1,0,83,126
2004-03-31,Uruguay,Venezuela,0,3,World Cup qualifier,Uruguay,-59,59,1779,1711,-13,14,26,37
2004-03-31,Vietnam,Lebanon,0,2,World Cup qualifier,Vietnam,-34,34,1265,1389,-9,8,139,111
2004-03-31,Yemen,Thailand,0,3,World Cup qualifier,Yemen,-19,19,1136,1448,-3,6,168,93
2004-04-02,Bermuda,Nicaragua,2,1,Friendly,Bermuda,2,-2,1247,963,0,0,144,190
2004-04-03,Sint Eustatius,Saba,3,1,Friendly,Sint Eustatius,11,-11,711,689,0,0,212,218
2004-04-03,Vanuatu,Solomon Islands,1,2,Friendly,Vanuatu,-12,12,1190,1255,0,3,155,143
2004-04-06,Vanuatu,Solomon Islands,1,2,Friendly,Vanuatu,-11,11,1179,1266,-3,4,158,139
2004-04-07,Honduras,Panama,0,0,Friendly,Honduras,-8,8,1634,1408,-1,2,54,105
2004-04-11,Mozambique,Swaziland,2,0,Friendly,Mozambique,8,-8,1253,1174,2,-2,144,158
2004-04-14,Andorra,China,0,0,Friendly,Spain,9,-9,1060,1599,2,-1,181,59
2004-04-18,Mozambique,Madagascar,2,0,COSAFA Cup,Mozambique,22,-22,1275,1241,7,-3,137,146
2004-04-19,Sudan,Syria,1,2,Friendly,Sudan,-13,13,1357,1380,-3,3,119,114
2004-04-21,Sudan,Syria,0,0,Friendly,Sudan,-2,2,1355,1382,0,0,119,114
2004-04-25,Hungary,Japan,3,2,Friendly,Hungary,14,-14,1556,1775,3,-4,68,26
2004-04-27,Netherlands Antilles,Dominican Republic,3,1,Friendly,the Netherlands Antilles,7,-7,1190,1080,0,-1,155,175
2004-04-28,Armenia,Turkmenistan,1,0,Friendly,Armenia,8,-8,1464,1474,1,0,88,83
2004-04-28,Austria,Luxembourg,4,1,Friendly,Austria,1,-1,1680,1075,0,-1,43,179
2004-04-28,Belarus,Lithuania,1,0,Friendly,Belarus,4,-4,1568,1419,1,-1,65,102
