date,team_a,team_b,goals_a,goals_b,competition,location,rating_change_a,rating_change_b,rating_a,rating_b,rank_change_a,rank_change_b,rank_a,rank_b
2018-03-25,Faroe Islands,Liechtenstein,3,0,Friendly,Spain,11,-11,1293,1142,4,-1,132,172
2018-03-25,Gabon,United Arab Emirates,1,0,King's Cup,Thailand,21,-21,1436,1533,5,-2,97,73
2018-03-25,Gibraltar,Latvia,1,0,Friendly,Gibraltar,15,-15,1093,1343,2,-2,176,121
2018-03-25,Jamaica,Antigua and Barbuda,1,1,Friendly,Jamaica,-9,9,1560,1218,-2,1,69,159
2018-03-25,Kuwait,Cameroon,1,3,Friendly,Kuwait,-10,10,1410,1654,-4,2,105,49
2018-03-25,Martinique,Trinidad and Tobago,0,0,Friendly,Martinique,-3,3,1425,1430,-2,0,99,98
2018-03-25,Nicaragua,Cuba,3,3,Friendly,Nicaragua,-2,2,1276,1297,1,0,137,130
2018-03-25,Thailand,Slovakia,2,3,King's Cup,Thailand,-6,6,1398,1761,-1,1,107,25
2018-03-26,Albania,Norway,0,1,Friendly,Albania,-13,13,1595,1614,-5,7,64,55
2018-03-26,Bulgaria,Kazakhstan,2,1,Friendly,Hungary,4,-4,1613,1353,1,-1,56,120
2018-03-26,China,Czechia,1,4,China Cup,China,-22,22,1519,1721,-6,7,77,36
2018-03-26,Curaçao,Bolivia,1,0,Friendly,Curaçao,17,-17,1291,1681,3,-3,135,47
2018-03-26,Finland,Malta,5,0,Friendly,Turkey,4,-4,1603,1200,2,-1,62,162
2018-03-26,Netherlands,Portugal,3,0,Friendly,Switzerland,23,-23,1906,1972,2,-1,10,6
2018-03-26,Uruguay,Wales,1,0,China Cup,China,11,-11,1890,1776,0,0,13,23
2018-03-27,Afghanistan,Cambodia,2,1,Asian Cup qualifier,Tajikistan,5,-5,1158,821,1,0,170,208
2018-03-27,Armenia,Lithuania,0,1,Friendly,Armenia,-15,15,1463,1411,-2,3,89,105
2018-03-27,Australia,Colombia,0,0,Friendly,England,6,-6,1715,1934,0,0,40,8
2018-03-27,Azerbaijan,Macedonia,1,1,Friendly,Turkey,4,-4,1392,1516,-1,-2,110,78
2018-03-27,Bahrain,Turkmenistan,4,0,Asian Cup qualifier,Bahrain,15,-15,1417,1244,4,-7,102,151
2018-03-27,Belgium,Saudi Arabia,4,0,Friendly,Belgium,2,-2,1928,1564,0,0,9,67
2018-03-27,Bosnia and Herzegovina,Senegal,0,0,Friendly,France,0,0,1730,1742,0,0,34,31
2018-03-27,Central African Republic,Kenya,3,2,Friendly,Morocco,13,-13,1308,1373,2,-6,129,117
2018-03-27,Croatia,Mexico,1,0,Friendly,the United States,11,-11,1853,1858,1,0,17,16
2018-03-27,Denmark,Chile,0,0,Friendly,Denmark,-2,2,1841,1873,-1,0,18,15
2018-03-27,England,Italy,1,1,Friendly,England,-4,4,1940,1897,0,0,7,12
2018-03-27,Georgia,Estonia,2,0,Friendly,Georgia,12,-12,1503,1503,2,-3,82,82
2018-03-27,Germany,Brazil,0,1,Friendly,Germany,-12,12,2091,2130,0,0,2,1
2018-03-27,Greece,Egypt,1,0,Friendly,Switzerland,10,-10,1663,1638,2,-1,48,52
2018-03-27,Hungary,Scotland,0,1,Friendly,Hungary,-10,10,1583,1717,2,2,64,39
2018-03-27,Iran,Algeria,2,1,Friendly,Austria,4,-4,1794,1535,2,-1,20,72
2018-03-27,Iraq,Syria,1,1,Friendship Tournament,Iraq,-2,2,1559,1608,-1,2,69,58
2018-03-27,Ivory Coast,Moldova,2,1,Friendly,France,4,-4,1599,1322,2,0,62,124
2018-03-27,Jordan,Vietnam,1,1,Asian Cup qualifier,Jordan,-14,14,1467,1288,-1,3,87,136
2018-03-27,Kosovo,Burkina Faso,2,0,Friendly,France,24,-24,1405,1582,6,-5,107,65
2018-03-27,Kyrgyzstan,India,2,1,Asian Cup qualifier,Kyrgyzstan,11,-11,1248,1152,5,-1,149,171
2018-03-27,Laos,Bangladesh,2,2,Friendly,Laos,-2,2,771,812,0,0,212,209
2018-03-27,Lebanon,Malaysia,2,1,Asian Cup qualifier,Lebanon,2,-2,1458,1055,1,1,91,183
2018-03-27,Luxembourg,Austria,0,4,Friendly,Luxembourg,-6,6,1325,1726,-1,2,123,35
2018-03-27,Maldives,Bhutan,7,0,Asian Cup qualifier,the Maldives,7,-7,946,590,1,0,196,232
2018-03-27,Mongolia,Mauritius,0,2,Friendly,Mongolia,-4,4,660,1074,0,2,226,179
2018-03-27,Montenegro,Turkey,2,2,Friendly,Montenegro,0,0,1609,1719,2,0,57,38
2018-03-27,Morocco,Uzbekistan,2,0,Friendly,Morocco,8,-8,1709,1607,1,-5,41,59
2018-03-27,Myanmar,Macao,1,0,Asian Cup qualifier,Myanmar,2,-2,1072,674,0,0,181,224
2018-03-27,Namibia,Lesotho,2,1,Friendly,Namibia,4,-4,1385,1254,1,-2,112,147
2018-03-27,North Korea,Hong Kong,2,0,Asian Cup qualifier,North Korea,7,-7,1457,1186,3,-4,92,168
2018-03-27,Oman,Palestine,1,0,Asian Cup qualifier,Oman,9,-9,1542,1405,1,-5,71,107
2018-03-27,Peru,Iceland,3,1,Friendly,the United States,11,-11,1906,1787,1,-1,10,22
2018-03-27,Philippines,Tajikistan,2,1,Asian Cup qualifier,the Philippines,17,-17,1190,1202,3,-3,165,160
2018-03-27,Poland,South Korea,3,2,Friendly,Poland,5,-5,1830,1744,0,-1,19,29
2018-03-27,Romania,Sweden,1,0,Friendly,Romania,10,-10,1705,1794,2,0,42,20
2018-03-27,Russia,France,1,3,Friendly,Russia,-8,8,1683,1982,-1,0,46,5
2018-03-27,Serbia,Nigeria,2,0,Friendly,England,12,-12,1782,1699,1,-4,23,43
2018-03-27,Seychelles,Swaziland,0,0,Friendly,the Seychelles,6,-6,944,1286,0,-3,198,137
2018-03-27,Slovenia,Belarus,0,2,Friendly,Slovenia,-24,24,1606,1530,-8,7,60,75
2018-03-27,Spain,Argentina,6,1,Friendly,Spain,12,-12,2047,1984,0,0,3,4
2018-03-27,Switzerland,Panama,6,0,Friendly,Switzerland,6,-6,1878,1661,0,-1,14,49
2018-03-27,Taiwan,Singapore,1,0,Asian Cup qualifier,Taiwan,19,-19,997,1043,2,-3,191,186
2018-03-27,Tanzania,DR Congo,2,0,Friendly,Tanzania,23,-23,1313,1578,10,-3,126,66
2018-03-27,Tunisia,Costa Rica,1,0,Friendly,France,14,-14,1644,1743,1,-4,51,30
2018-03-27,Uganda,Malawi,0,0,Friendly,Uganda,-6,6,1453,1306,-5,-1,95,130
2018-03-27,Ukraine,Japan,2,1,Friendly,Belgium,9,-9,1742,1692,2,-2,31,44
2018-03-27,United States,Paraguay,1,0,Friendly,the United States,7,-7,1754,1745,3,-1,26,28
2018-03-27,Yemen,Nepal,2,1,Asian Cup qualifier,Qatar,7,-7,1197,899,2,-1,163,201
2018-04-01,Antigua and Barbuda,Dominica,0,0,Friendly,Antigua and Barbuda,-7,7,1211,1011,-1,1,159,189
2018-04-01,Malaysia,Bhutan,7,0,Friendly,Malaysia,2,-2,1057,588,0,0,183,232
2018-04-17,Trinidad and Tobago,Panama,0,1,Friendly,Trinidad and Tobago,-6,6,1424,1667,-1,1,99,48
2018-04-18,Zimbabwe,Botswana,0,1,Friendly,Zimbabwe,-17,17,1442,1278,-6,4,96,139
2018-04-19,Eswatini,Namibia,1,0,Friendly,Eswatini,10,-10,1296,1375,4,-2,133,114
2018-04-26,Saint Kitts and Nevis,Jamaica,1,3,Friendly,Saint Kitts and Nevis,-7,7,1240,1567,-4,1,154,67
2018-04-29,Antigua and Barbuda,Jamaica,0,2,Friendly,Antigua and Barbuda,-6,6,1205,1573,0,0,159,67
2018-04-29,Saint Barthelemy,Saint Martin,3,1,Friendly,Saint Barthelemy,18,-18,712,846,1,-1,217,205
2018-05-08,Iraq,Palestine,0,0,Friendly,Iraq,-6,6,1553,1411,-1,2,70,105
2018-05-09,Saudi Arabia,Algeria,2,0,Friendly,Spain,14,-14,1578,1521,2,-4,66,76
2018-05-11,Kuwait,Palestine,2,0,Friendly,Kuwait,11,-11,1421,1400,5,-3,102,108
2018-05-15,Saudi Arabia,Greece,2,0,Friendly,Spain,19,-19,1597,1644,3,-1,63,50
2018-05-19,Iran,Uzbekistan,1,0,Friendly,Iran,3,-3,1797,1604,0,-1,20,60
2018-05-20,Jordan,Cyprus,3,0,Friendly,Jordan,10,-10,1477,1402,1,-3,86,107
2018-05-25,Kenya,Eswatini,0,1,Friendly,Kenya,-15,15,1358,1311,-1,4,118,129
2018-05-25,Kuwait,Egypt,1,1,Friendly,Kuwait,3,-3,1424,1635,3,0,99,52
2018-05-26,China,Myanmar,1,0,Friendly,China,1,-1,1520,1071,0,-1,77,182
2018-05-26,Saint Barthelemy,Sint Maarten,5,3,Friendly,Saint Barthelemy,18,-18,730,862,1,0,216,203
2018-05-27,Burkina Faso,Cameroon,1,0,Friendly,France,12,-12,1594,1642,1,-2,65,51
2018-05-27,Comoros,Seychelles,1,1,COSAFA Cup,South Africa,-6,6,1044,950,0,2,185,196
2018-05-27,Madagascar,Mozambique,2,1,COSAFA Cup,South Africa,18,-18,1373,1294,2,-6,117,133
2018-05-27,Niger,Central African Republic,3,3,Friendly tournament,Niger,-4,4,1289,1312,-2,3,136,127
2018-05-28,Bosnia and Herzegovina,Montenegro,0,0,Friendly,Bosnia and Herzegovina,-6,6,1724,1615,-2,4,36,53
2018-05-28,Botswana,Angola,2,1,COSAFA Cup,South Africa,19,-19,1297,1239,8,-10,131,154
2018-05-28,France,Ireland,2,0,Friendly,France,3,-3,1985,1721,1,-1,4,37
2018-05-28,Italy,Saudi Arabia,2,1,Friendly,Switzerland,3,-3,1900,1594,0,-1,12,64
2018-05-28,Kenya,Equatorial Guinea,1,0,Friendly,Kenya,6,-6,1364,1323,0,-1,119,123
2018-05-28,Mauritius,Malawi,1,0,COSAFA Cup,South Africa,32,-32,1106,1274,5,-10,174,140
2018-05-28,Mexico,Wales,0,0,Friendly,the United States,-2,2,1856,1778,0,0,16,24
2018-05-28,Nigeria,DR Congo,1,1,Friendly,Nigeria,-6,6,1693,1584,0,1,43,66
2018-05-28,Portugal,Tunisia,2,2,Friendly,Portugal,-8,8,1964,1652,0,0,6,49
2018-05-28,South Korea,Honduras,2,0,Friendly,South Korea,6,-6,1750,1604,2,-3,27,59
2018-05-28,Turkey,Iran,2,1,Friendly,Turkey,9,-9,1728,1788,4,-1,34,21
2018-05-28,United States,Bolivia,3,0,Friendly,the United States,9,-9,1763,1672,1,0,25,47
2018-05-29,Argentina,Haiti,4,0,Friendly,Argentina,1,-1,1985,1492,1,0,4,84
2018-05-29,Armenia,Malta,1,1,Friendly,Austria,-6,6,1457,1206,-1,3,90,159
2018-05-29,Azerbaijan,Kyrgyzstan,3,0,Friendly,Azerbaijan,7,-7,1399,1241,1,-3,109,151
2018-05-29,Kosovo,Albania,3,0,Friendly,Switzerland,26,-26,1431,1569,8,-5,98,68
2018-05-29,Madagascar,Seychelles,1,1,COSAFA Cup,South Africa,-17,17,1356,967,-2,2,119,194
2018-05-29,Mozambique,Comoros,3,0,COSAFA Cup,South Africa,13,-13,1307,1031,3,-1,130,186
2018-05-29,Panama,Northern Ireland,0,0,Friendly,Panama,-2,2,1665,1686,0,0,48,45
2018-05-29,Peru,Scotland,2,0,Friendly,Peru,5,-5,1911,1712,0,-1,10,40
2018-05-30,Angola,Mauritius,1,0,COSAFA Cup,South Africa,13,-13,1252,1093,6,-2,148,176
2018-05-30,Austria,Russia,1,0,Friendly,Austria,6,-6,1732,1677,1,1,34,45
2018-05-30,Botswana,Malawi,1,1,COSAFA Cup,South Africa,-1,1,1296,1275,-1,0,133,140
2018-05-30,Central African Republic,Uganda,1,0,Friendly tournament,Niger,21,-21,1333,1432,5,-3,122,97
2018-05-30,Estonia,Lithuania,2,0,Baltic Cup,Estonia,11,-11,1514,1400,2,-1,80,107
2018-05-30,Japan,Ghana,0,2,Friendly,Japan,-22,22,1670,1635,-3,3,47,52
2018-05-31,Luxembourg,Senegal,0,0,Friendly,Luxembourg,7,-7,1332,1735,0,-2,123,33
2018-05-31,Madagascar,Comoros,1,0,COSAFA Cup,South Africa,5,-5,1361,1026,0,0,119,186
2018-05-31,Morocco,Ukraine,0,0,Friendly,Switzerland,1,-1,1710,1741,-1,0,42,31
2018-05-31,Mozambique,Seychelles,2,1,COSAFA Cup,South Africa,5,-5,1312,962,2,-1,128,195
2018-05-31,Romania,Chile,3,2,Friendly,Austria,14,-14,1719,1859,3,0,39,15
2018-05-31,Slovakia,Netherlands,1,1,Friendly,Slovakia,1,-1,1762,1905,0,0,26,11
2018-06-01,Algeria,Cape Verde,2,3,Friendly,Algeria,-15,15,1506,1439,-6,4,82,96
2018-06-01,Angola,Malawi,0,0,COSAFA Cup,South Africa,1,-1,1253,1274,1,0,147,140
2018-06-01,Australia,Czechia,4,0,Friendly,Austria,19,-19,1734,1702,6,-5,34,42
2018-06-01,Botswana,Mauritius,6,0,COSAFA Cup,South Africa,20,-20,1316,1073,7,-4,126,180
2018-06-01,Colombia,Egypt,0,0,Friendly,Italy,-7,7,1927,1642,-1,1,9,51
2018-06-01,France,Italy,3,1,Friendly,France,8,-8,1993,1892,0,0,4,12
2018-06-01,Georgia,Malta,1,0,Friendly,Austria,3,-3,1506,1203,1,-1,82,160
2018-06-01,India,Taiwan,5,0,Intercontinental Cup,India,11,-11,1163,986,1,-2,170,193
2018-06-01,South Korea,Bosnia and Herzegovina,1,3,Friendly,South Korea,-20,20,1730,1744,-9,7,36,29
2018-06-01,Tunisia,Turkey,2,2,Friendly,Switzerland,2,-2,1654,1726,0,-2,49,37
2018-06-02,Austria,Germany,2,1,Friendly,Austria,16,-16,1748,2075,8,0,27,2
2018-06-02,Belgium,Portugal,0,0,Friendly,Belgium,-2,2,1926,1966,-1,0,9,6
2018-06-02,El Salvador,Honduras,1,0,Friendly,the United States,14,-14,1470,1590,4,-5,88,64
2018-06-02,England,Nigeria,2,1,Friendly,England,2,-2,1942,1691,0,0,7,43
2018-06-02,Iceland,Norway,2,3,Friendly,Iceland,-17,17,1770,1631,-2,1,24,54
2018-06-02,Ireland,United States,2,1,Friendly,Ireland,8,-8,1729,1755,1,-1,37,26
2018-06-02,Kenya,New Zealand,2,1,Intercontinental Cup,India,21,-21,1385,1493,7,-4,111,83
2018-06-02,Latvia,Estonia,1,0,Baltic Cup,Latvia,18,-18,1361,1496,2,-3,119,82
2018-06-02,Lesotho,Eswatini,1,0,COSAFA Cup,South Africa,23,-23,1277,1288,7,-5,139,136
2018-06-02,Mexico,Scotland,1,0,Friendly,Mexico,4,-4,1860,1708,1,-1,15,41
2018-06-02,Montenegro,Slovenia,0,2,Friendly,Montenegro,-20,20,1595,1626,-7,3,61,55
2018-06-02,Namibia,Zambia,0,0,COSAFA Cup,South Africa,5,-5,1380,1461,-1,-1,115,89
2018-06-02,Niger,Uganda,2,1,Friendly tournament,Niger,17,-17,1306,1415,5,-6,131,104
2018-06-02,Northern Cyprus,Tibet,3,1,World Football Cup,England,1,-1,1457,629,1,0,91,229
2018-06-02,Sweden,Denmark,0,0,Friendly,Sweden,-2,2,1792,1843,0,0,20,18
2018-06-02,Thailand,China,0,2,Friendly,Thailand,-14,14,1384,1534,-3,4,113,72
2018-06-03,Andorra,Cape Verde,0,0,Almada Cup,Portugal,12,-12,1038,1427,0,-2,186,98
2018-06-03,Barbados,Belize,0,0,Friendly,Barbados,-2,2,1134,1170,0,0,173,169
2018-06-03,Botswana,Zimbabwe,1,1,COSAFA Cup,South Africa,7,-7,1323,1435,2,-1,124,96
2018-06-03,Brazil,Croatia,2,0,Friendly,England,5,-5,2135,1848,0,0,1,17
2018-06-03,Costa Rica,Northern Ireland,3,0,Friendly,Costa Rica,10,-10,1753,1676,4,-1,27,45
2018-06-03,Peru,Saudi Arabia,3,0,Friendly,Switzerland,5,-5,1916,1589,0,-2,10,64
2018-06-03,South Africa,Madagascar,0,0,COSAFA Cup,South Africa,-14,14,1542,1375,-1,3,70,116
2018-06-03,Spain,Switzerland,1,1,Friendly,Spain,-6,6,2041,1884,0,0,3,14
2018-06-03,Ukraine,Albania,4,1,Friendly,France,9,-9,1750,1560,4,0,28,68
2018-06-04,Armenia,Moldova,0,0,Friendly,Austria,-4,4,1453,1326,-2,2,93,124
2018-06-04,Chile,Serbia,1,0,Friendly,Austria,8,-8,1867,1774,1,-1,15,23
2018-06-04,India,Kenya,3,0,Intercontinental Cup,India,35,-35,1198,1350,7,-10,163,121
2018-06-04,Italy,Netherlands,1,1,Friendly,Italy,-2,2,1890,1907,0,0,12,11
2018-06-04,Morocco,Slovakia,2,1,Friendly,Switzerland,11,-11,1721,1751,1,-2,39,27
2018-06-05,Botswana,Eswatini,2,0,COSAFA Cup,South Africa,27,-27,1350,1261,4,-8,121,144
2018-06-05,Kazakhstan,Azerbaijan,3,0,Friendly,Kazakhstan,15,-15,1368,1384,4,-2,116,111
2018-06-05,Lithuania,Latvia,1,1,Baltic Cup,Lithuania,-6,6,1394,1367,-1,1,108,118
2018-06-05,Luxembourg,Georgia,1,0,Friendly,Luxembourg,12,-12,1344,1494,0,-3,123,83
2018-06-05,Martinique,French Guiana,3,0,Friendly tournament,Martinique,16,-16,1441,1358,4,-4,95,120
2018-06-05,New Zealand,Taiwan,1,0,Intercontinental Cup,India,2,-2,1495,984,1,0,82,193
2018-06-05,Romania,Finland,2,0,Friendly,Romania,7,-7,1726,1596,1,-1,39,60
2018-06-05,Russia,Turkey,1,1,Friendly,Russia,-1,1,1676,1727,0,0,44,38
2018-06-05,South Africa,Namibia,4,1,COSAFA Cup,South Africa,13,-13,1555,1367,1,-4,69,118
2018-06-06,Belarus,Hungary,1,1,Friendly,Belarus,-1,1,1529,1584,0,1,75,65
2018-06-06,Belgium,Egypt,3,0,Friendly,Belgium,3,-3,1929,1639,1,-1,8,52
2018-06-06,Czechia,Nigeria,1,0,Friendly,Austria,10,-10,1712,1681,1,0,41,43
2018-06-06,Lesotho,Zimbabwe,0,0,COSAFA Cup,South Africa,9,-9,1286,1426,1,-2,137,99
2018-06-06,Norway,Panama,1,0,Friendly,Norway,8,-8,1639,1657,2,0,52,48
2018-06-06,Zambia,Madagascar,1,0,COSAFA Cup,South Africa,15,-15,1476,1360,2,-5,87,119
2018-06-07,Bolivia,South Korea,0,0,Friendly,Austria,2,-2,1674,1728,0,-1,46,37
